,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.043272,-0.031104,-0.29255,-0.21198,-0.57604,-0.83157,-0.19093
1,-0.044917,-0.032091,-0.26164,-0.22579,-0.54447,-0.89175,-0.19258
2,-0.045246,-0.030118,-0.22283,-0.23961,-0.50237,-0.96772,-0.18469
3,-0.045574,-0.026171,-0.17153,-0.2498,-0.456,-1.0388,-0.16693
4,-0.047219,-0.021238,-0.10346,-0.25539,-0.40305,-1.0753,-0.14095
5,-0.048863,-0.0093991,-0.0051238,-0.25079,-0.34024,-1.0509,-0.11661
6,-0.049521,0.012306,0.13201,-0.23171,-0.26986,-0.96706,-0.10346
7,-0.045903,0.044535,0.28132,-0.19652,-0.19028,-0.84505,-0.10214
8,-0.039326,0.077093,0.37899,-0.15377,-0.099838,-0.7112,-0.1074
9,-0.030118,0.10011,0.35992,-0.11201,0.0021113,-0.58327,-0.11003
10,-0.019265,0.11162,0.18463,-0.075173,0.10834,-0.46521,-0.10641
11,-0.0067681,0.11261,-0.11924,-0.047877,0.19417,-0.36622,-0.097864
12,0.0077021,0.10866,-0.46554,-0.036366,0.24087,-0.29814,-0.085696
13,0.018555,0.10636,-0.74475,-0.041957,0.24317,-0.26756,-0.066622
14,0.025132,0.10538,-0.88057,-0.053138,0.20272,-0.27578,-0.040313
15,0.026119,0.10472,-0.85097,-0.065964,0.13234,-0.32248,-0.016963
16,0.020199,0.10044,-0.69147,-0.076817,0.051441,-0.3968,-0.0024928
17,0.0080309,0.093865,-0.47014,-0.077803,-0.014661,-0.47672,-0.00051963
18,-0.007097,0.08367,-0.25704,-0.065307,-0.045903,-0.52934,-0.0084125
19,-0.017621,0.073147,-0.09918,-0.038339,-0.041957,-0.53,-0.022554
20,-0.022883,0.06361,-0.0093991,0.0034268,-0.015648,-0.47836,-0.035051
21,-0.020909,0.060321,0.02579,0.052428,0.02579,-0.4024,-0.034064
22,-0.011701,0.060321,0.032367,0.098798,0.077422,-0.33103,-0.012688
23,0.0017824,0.058676,0.032367,0.14254,0.13333,-0.26164,0.029407
24,0.01691,0.059005,0.039931,0.18266,0.1843,-0.14325,0.086301
25,0.034669,0.062294,0.05473,0.20897,0.21752,0.063281,0.14451
26,0.05177,0.066569,0.068871,0.21949,0.22245,0.33821,0.18989
27,0.06361,0.067885,0.07512,0.21719,0.20108,0.5898,0.21193
28,0.070516,0.065912,0.067227,0.20996,0.1626,0.7174,0.21028
29,0.070187,0.056046,0.044864,0.19713,0.12445,0.67234,0.1922
30,0.059992,0.0373,0.013622,0.17444,0.10307,0.48193,0.16326
31,0.045193,0.012635,-0.020581,0.13695,0.10472,0.22278,0.12577
32,0.029078,-0.010057,-0.057085,0.090577,0.12313,-0.016963,0.085644
33,0.015266,-0.024527,-0.092603,0.045522,0.14648,-0.18041,0.052757
34,0.0054,-0.030118,-0.12779,0.011977,0.1649,-0.25506,0.033025
35,0.00046697,-0.030118,-0.1564,-0.0047949,0.17312,-0.2646,0.031052
36,-0.0024928,-0.02946,-0.17252,-0.0090702,0.17542,-0.24257,0.045193
37,-0.0057815,-0.031433,-0.16758,-0.0090702,0.16918,-0.2179,0.06065
38,-0.012688,-0.038011,-0.13568,-0.010057,0.14846,-0.20738,0.06624
39,-0.023869,-0.048534,-0.07879,-0.01499,0.10669,-0.21132,0.056703
40,-0.033406,-0.058071,-0.0051238,-0.026171,0.045193,-0.22908,0.034998
41,-0.035708,-0.064978,0.070516,-0.039655,-0.039984,-0.25835,0.0086887
42,-0.033735,-0.070897,0.14089,-0.05281,-0.1518,-0.29091,-0.017292
43,-0.030447,-0.077146,0.20206,-0.060702,-0.29091,-0.3159,-0.039326
44,-0.026171,-0.087341,0.25501,-0.065964,-0.44877,-0.32643,-0.056756
45,-0.021896,-0.10411,0.29546,-0.071555,-0.60794,-0.32051,-0.070568
46,-0.021238,-0.1245,0.3198,-0.076817,-0.7385,-0.29683,-0.082736
47,-0.023869,-0.14127,0.3221,-0.073199,-0.81447,-0.25473,-0.091287
48,-0.027158,-0.15147,0.30697,-0.060373,-0.81578,-0.1906,-0.09326
49,-0.027158,-0.15476,0.28264,-0.039326,-0.7408,-0.11497,-0.087669
50,-0.02354,-0.15246,0.26093,-0.018278,-0.61024,-0.050507,-0.081421
51,-0.01795,-0.14456,0.24646,-0.00019077,-0.4662,-0.024856,-0.081421
52,-0.0077547,-0.13075,0.2389,0.014279,-0.35241,-0.047219,-0.0903
53,0.0054,-0.11233,0.23462,0.02875,-0.29979,-0.097864,-0.10378
54,0.016581,-0.092603,0.22344,0.045522,-0.32511,-0.14522,-0.11825
55,0.021186,-0.072213,0.20108,0.062294,-0.42871,-0.16528,-0.12713
56,0.019212,-0.05281,0.17378,0.07808,-0.58755,-0.15081,-0.12648
57,0.01132,-0.036037,0.14912,0.087946,-0.73652,-0.1097,-0.12023
58,0.0034268,-0.025185,0.1307,0.08959,-0.79046,-0.057414,-0.10905
59,0.0017824,-0.019594,0.11524,0.081368,-0.6918,-0.0093991,-0.094905
60,0.0021113,-0.016634,0.10439,0.066569,-0.45995,0.029736,-0.077803
61,0.00079584,-0.014003,0.099456,0.048482,-0.16758,0.064596,-0.063004
62,-0.0015062,-0.013674,0.09255,0.030394,0.094852,0.10307,-0.050836
63,0.00079584,-0.014332,0.079724,0.0096753,0.2629,0.14846,-0.036695
64,0.011648,-0.012359,0.05769,-0.011043,0.31651,0.19779,-0.01795
65,0.027434,-0.0077547,0.032367,-0.032091,0.27606,0.23528,0.0063866
66,0.044535,0.0011247,0.017897,-0.054783,0.18891,0.24975,0.032367
67,0.055717,0.01132,0.023488,-0.079448,0.10932,0.26257,0.060321
68,0.058019,0.020199,0.051113,-0.10082,0.083013,0.3346,0.092879
69,0.05177,0.027763,0.091234,-0.10707,0.13497,0.53817,0.13201
70,0.041904,0.031709,0.13695,-0.10214,0.26784,0.92853,0.17411
71,0.033683,0.030394,0.18233,-0.088327,0.46581,1.5169,0.21456
72,0.030723,0.025132,0.22377,-0.067937,0.71148,2.2588,0.25304
73,0.033683,0.019541,0.25139,-0.04097,0.98148,3.0461,0.28559
74,0.038944,0.015924,0.26093,-0.007097,1.2406,3.7094,0.30566
75,0.042562,0.016253,0.25896,0.042891,1.4481,4.0554,0.30763
76,0.038616,0.017239,0.24613,0.11952,1.5741,3.9581,0.29283
77,0.029736,0.014279,0.20732,0.22541,1.6116,3.4309,0.26126
78,0.018555,0.0054,0.13136,0.34216,1.582,2.6182,0.21785
79,0.0050711,-0.0057815,0.028092,0.43457,1.511,1.7211,0.17411
80,-0.0080836,-0.010057,-0.069253,0.48061,1.4169,0.91932,0.13892
81,-0.019265,0.0021113,-0.12944,0.47141,1.3159,0.32276,0.1182
82,-0.020909,0.031381,-0.14423,0.41912,1.2153,-0.042286,0.11557
83,-0.0067681,0.065912,-0.12976,0.34282,1.1058,-0.23138,0.12445
84,0.017568,0.096496,-0.11727,0.25534,0.9703,-0.33564,0.1353
85,0.043549,0.11721,-0.13568,0.16786,0.79929,-0.43726,0.14155
86,0.062623,0.12741,-0.18534,0.085315,0.60098,-0.57637,0.14122
87,0.06624,0.12807,-0.23698,0.013951,0.39609,-0.73981,0.1353
88,0.055717,0.12313,-0.25112,-0.041299,0.20798,-0.88123,0.12281
89,0.038944,0.11754,-0.19488,-0.072542,0.052428,-0.9516,0.10472
90,0.024474,0.11393,-0.063991,-0.07287,-0.064978,-0.91247,0.090248
91,0.017239,0.1136,0.096496,-0.050836,-0.1495,-0.76415,0.083342
