,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.18858,0.79402,-0.49251,-0.06432,-0.050836,0.06065,0.017897
1,0.20897,0.26619,-0.49152,-0.074186,-0.14719,0.044864,0.021843
2,0.21423,-0.31557,-0.47442,-0.068595,-0.15443,0.043549,0.026776
3,0.19812,-0.79079,-0.43561,-0.039984,-0.10181,0.04881,0.032038
4,0.1672,-1.0351,-0.3557,0.0054,-0.042615,0.058348,0.034998
5,0.1353,-1.0391,-0.2327,0.05473,-0.024198,0.068214,0.037629
6,0.10932,-0.88813,-0.094905,0.097154,-0.061031,0.079066,0.039273
7,0.079066,-0.68522,0.014608,0.12281,-0.13141,0.083342,0.040918
8,0.037629,-0.46652,0.06361,0.12609,-0.20606,0.078737,0.042891
9,-0.0038083,-0.20508,0.056046,0.11228,-0.25901,0.064925,0.046837
10,-0.022225,0.1353,0.020199,0.089261,-0.25835,0.044864,0.050126
11,0.00046697,0.6069,-0.016305,0.059663,-0.15936,0.02283,0.052099
12,0.068214,1.2433,-0.042944,0.010991,0.027434,0.0047422,0.053415
13,0.16852,2.0098,-0.058729,-0.077475,0.22804,0.00079584,0.053415
14,0.26882,2.8481,-0.064978,-0.22974,0.35827,0.0093464,0.05177
15,0.33723,3.6946,-0.065635,-0.43199,0.38097,0.02283,0.04881
16,0.35959,4.5069,-0.056098,-0.61715,0.31421,0.035656,0.045193
17,0.34841,4.9594,-0.026829,-0.70364,0.21094,0.042562,0.041904
18,0.32309,4.9598,0.034998,-0.64674,0.12807,0.043877,0.039602
19,0.30204,4.9598,0.12313,-0.47047,0.10406,0.036642,0.036314
20,0.28132,4.9594,0.20239,-0.24651,0.14385,0.01987,0.031052
21,0.24218,4.0534,0.23462,-0.04689,0.21653,-0.0057815,0.030394
22,0.16622,2.1259,0.20798,0.084657,0.27803,-0.02946,0.035656
23,0.04618,-0.10346,0.12971,0.14418,0.30302,-0.038011,0.044864
24,-0.091287,-2.1082,0.023817,0.15405,0.29119,-0.031433,0.052757
25,-0.19028,-3.5102,-0.078132,0.14879,0.25665,-0.015319,0.059005
26,-0.20606,-4.2104,-0.14917,0.14912,0.21028,0.00046697,0.061636
27,-0.14193,-4.3771,-0.17581,0.15964,0.16128,0.011977,0.059663
28,-0.049521,-4.3761,-0.15969,0.16918,0.10965,0.016581,0.053415
29,0.021843,-4.5251,-0.11036,0.17181,0.055059,0.015595,0.045851
30,0.052428,-4.9138,-0.047877,0.16786,0.016253,0.012635,0.038287
31,0.040918,-4.9667,-0.0028217,0.15997,0.015595,0.012306,0.031381
32,-0.0077547,-4.9671,0.010333,0.14681,0.060979,0.013622,0.02579
33,-0.086025,-4.9658,0.013293,0.10965,0.14352,0.018555,0.023159
34,-0.17285,-4.9654,0.048482,0.030394,0.24843,0.029078,0.021843
35,-0.23928,-4.9658,0.12807,-0.087998,0.33098,0.040589,0.021843
36,-0.26789,-4.3396,0.20996,-0.21494,0.32966,0.046508,0.02283
37,-0.26427,-3.1116,0.231,-0.30998,0.20667,0.045193,0.023817
38,-0.25243,-1.6389,0.16063,-0.34616,-0.015976,0.036971,0.023159
39,-0.24322,-0.12253,0.014937,-0.33596,-0.2623,0.021514,0.021186
40,-0.23237,1.2094,-0.16134,-0.30801,-0.4514,0.0014536,0.017897
41,-0.20409,2.2114,-0.3113,-0.2692,-0.53756,-0.015648,0.013293
42,-0.15246,2.8271,-0.39253,-0.20639,-0.51553,-0.023869,0.0077021
43,-0.087012,3.0027,-0.39023,-0.10477,-0.41226,-0.021896,0.0014536
44,-0.024527,2.6949,-0.31393,0.048153,-0.27019,-0.010715,-0.0028217
45,0.020857,1.9257,-0.18534,0.24613,-0.12615,0.002769,-0.0057815
46,0.032038,0.80948,-0.030118,0.45529,-0.0077547,0.011648,-0.0097279
47,-0.0018351,-0.42509,0.12248,0.62236,0.073147,0.0093464,-0.01203
48,-0.075173,-1.4965,0.23955,0.70424,0.11689,-0.0024928,-0.015319
49,-0.17646,-2.2566,0.29743,0.69668,0.12873,-0.021567,-0.015648
50,-0.28631,-2.6716,0.29053,0.62137,0.11294,-0.044588,-0.014661
51,-0.37477,-2.7702,0.2389,0.5135,0.083013,-0.068924,-0.011372
52,-0.41785,-2.592,0.17477,0.39675,0.05177,-0.086025,-0.0090702
53,-0.40799,-2.1766,0.12675,0.28395,0.030065,-0.088327,-0.0074258
54,-0.35471,-1.5751,0.094194,0.16983,0.024474,-0.076488,-0.0067681
55,-0.27216,-0.86478,0.043549,0.049139,0.02875,-0.054454,-0.0077547
56,-0.17646,-0.14456,-0.04985,-0.082079,0.028421,-0.029789,-0.0090702
57,-0.086025,0.48226,-0.18534,-0.21659,0.020857,-0.0077547,-0.010057
58,-0.014003,0.9384,-0.33827,-0.3261,0.0083598,0.0083598,-0.010057
59,0.038944,1.214,-0.46685,-0.37937,-0.0093991,0.017239,-0.011043
60,0.076435,1.3518,-0.53888,-0.35833,-0.026171,0.022172,-0.013345
61,0.10768,1.4182,-0.54216,-0.26427,-0.028802,0.026447,-0.016634
62,0.13563,1.4748,-0.47409,-0.1097,-0.011701,0.029407,-0.018607
63,0.16457,1.5593,-0.31393,0.086959,0.025461,0.031381,-0.018278
64,0.18891,1.679,-0.054783,0.30138,0.069858,0.038616,-0.016634
65,0.19549,1.7882,0.26323,0.48883,0.10242,0.050784,-0.013017
66,0.17806,1.7981,0.56711,0.59802,0.10768,0.059663,-0.0090702
67,0.14451,1.6997,0.78942,0.59769,0.084657,0.06065,-0.0057815
68,0.11261,1.6399,0.90321,0.49673,0.048153,0.051441,-0.004466
69,0.10998,1.8132,0.92524,0.34216,0.014279,0.04026,-0.0018351
70,0.14385,2.2946,0.88972,0.18069,-0.0093991,0.031381,0.002769
71,0.1991,3.0152,0.81408,0.035656,-0.025185,0.027434,0.0073732
72,0.24975,3.8107,0.70359,-0.091287,-0.042944,0.026447,0.011977
73,0.28329,4.503,0.56579,-0.19817,-0.064978,0.02579,0.013951
74,0.29842,4.9453,0.40958,-0.28071,-0.092274,0.023488,0.014279
75,0.30368,4.9594,0.25435,-0.333,-0.1222,0.022501,0.012635
76,0.30697,4.744,0.11228,-0.35011,-0.14522,0.025461,0.010333
77,0.3119,3.9613,-0.016634,-0.33662,-0.15344,0.028421,0.0093464
78,0.31848,2.6778,-0.14358,-0.29913,-0.14095,0.031381,0.0090175
79,0.32243,0.93313,-0.27874,-0.24125,-0.10609,0.035327,0.011977
80,0.31486,-1.0651,-0.39878,-0.17252,-0.052152,0.040589,0.018226
81,0.29415,-2.8538,-0.45534,-0.097536,0.010333,0.04618,0.027434
82,0.26784,-4.0377,-0.41391,-0.015319,0.064925,0.052099,0.035327
83,0.25074,-4.4119,-0.26855,0.075778,0.10274,0.055388,0.042233
84,0.24449,-4.0472,-0.051165,0.17214,0.12149,0.056703,0.045193
85,0.23035,-3.2165,0.17444,0.25534,0.12445,0.053086,0.045193
86,0.18069,-2.2434,0.33394,0.3027,0.11458,0.041575,0.04322
87,0.076435,-1.3897,0.38294,0.30796,0.09255,0.019212,0.041247
88,-0.073857,-0.77138,0.32572,0.27441,0.056046,-0.0041372,0.041575
89,-0.23303,-0.33103,0.20634,0.22114,0.010991,-0.022554,0.044206
90,-0.35701,0.078737,0.085972,0.16391,-0.042944,-0.037024,0.047495
91,-0.41522,0.57566,0.0086887,0.1113,-0.11003,-0.049521,0.049468
92,-0.39253,1.1712,-0.013017,0.069529,-0.18271,-0.055769,0.050126
93,-0.30965,1.7609,0.0047422,0.040589,-0.24421,-0.053467,0.050455
