,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.041904,-0.025185,-0.024856,0.0073732,-0.44449,-0.10214,0.045522
1,0.050784,-0.019594,-0.021896,0.010333,-0.45337,-0.11201,0.045851
2,0.059663,-0.017621,-0.012688,0.015924,-0.44613,-0.12911,0.044206
3,0.062294,-0.020252,-0.0008485,0.022501,-0.41489,-0.14325,0.042233
4,0.057361,-0.020581,0.010333,0.028421,-0.3478,-0.14851,0.040918
5,0.052757,-0.019594,0.017897,0.035656,-0.23237,-0.14588,0.039931
6,0.05473,-0.018936,0.021843,0.043549,-0.057085,-0.13371,0.039273
7,0.066569,-0.017621,0.02579,0.056374,0.17378,-0.11562,0.038944
8,0.080711,-0.010715,0.029078,0.071173,0.4224,-0.095891,0.038944
9,0.089919,-0.002164,0.029736,0.08663,0.63288,-0.076488,0.04026
10,0.090577,0.0057288,0.024474,0.097483,0.75061,-0.063004,0.042562
11,0.087617,0.0073732,0.016253,0.093208,0.74404,-0.057743,0.045522
12,0.081368,-0.0015062,0.0077021,0.067556,0.61315,-0.062018,0.04618
13,0.073804,-0.016305,0.00079584,0.023817,0.39544,-0.068924,0.04618
14,0.067227,-0.029789,-0.0064392,-0.025514,0.14912,-0.067609,0.043877
15,0.057032,-0.036695,-0.014661,-0.067609,-0.070897,-0.056098,0.041575
16,0.044535,-0.037682,-0.022225,-0.090629,-0.22218,-0.031762,0.039273
17,0.033683,-0.030447,-0.027487,-0.089972,-0.28894,0.0021113,0.036971
18,0.024803,-0.01795,-0.028144,-0.065307,-0.27315,0.041247,0.035985
19,0.013951,-0.004466,-0.025842,-0.024527,-0.19652,0.086301,0.033354
20,0.002769,0.0063866,-0.019923,0.014937,-0.093589,0.13333,0.030065
21,-0.0054526,0.013951,-0.012688,0.036971,-0.00051963,0.17444,0.026119
22,-0.0087413,0.017568,-0.0028217,0.038944,0.062623,0.20667,0.021843
23,-0.0077547,0.017897,0.0054,0.02579,0.093865,0.22837,0.017897
24,-0.0041372,0.013622,0.0093464,0.0063866,0.10077,0.23594,0.014937
25,0.0001381,0.0060577,0.0063866,-0.0093991,0.096167,0.23331,0.013622
26,0.0057288,-0.0008485,-0.0031506,-0.016963,0.093536,0.2264,0.014608
