,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.19784,0.04618,0.076764,0.18102,0.39511,-1.1361,0.0030979
1,-0.2031,0.038287,0.082026,0.15997,0.42076,-0.53559,0.010991
2,-0.19258,0.032038,0.085644,0.14418,0.46549,0.23594,0.015266
3,-0.16462,0.024145,0.087288,0.14024,0.53586,1.0298,0.015924
4,-0.12878,0.010991,0.084657,0.14418,0.60427,1.6606,0.012306
5,-0.098193,-0.0084125,0.075449,0.14056,0.63222,2.0049,0.0080309
6,-0.080763,-0.031104,0.05769,0.12248,0.60493,2.0677,0.0054
7,-0.080763,-0.050179,0.035985,0.093208,0.53586,1.9796,0.0073732
8,-0.087341,-0.060373,0.010662,0.060979,0.45332,1.9296,0.012964
9,-0.08471,-0.057743,-0.014332,0.035327,0.3859,2.0102,0.019212
10,-0.065307,-0.040641,-0.03242,0.017239,0.34545,2.148,0.022172
11,-0.032749,-0.01499,-0.039984,0.0040845,0.31092,2.1779,0.020857
12,0.00046697,0.0077021,-0.038997,-0.0034794,0.25074,1.9865,0.016581
13,0.024803,0.020857,-0.032749,-0.010715,0.14681,1.5873,0.013951
14,0.039602,0.018884,-0.028802,-0.019923,0.0077021,1.0778,0.013951
15,0.049797,0.0047422,-0.032091,-0.034393,-0.13832,0.56645,0.016253
16,0.056046,-0.020909,-0.04097,-0.051823,-0.26296,0.12807,0.020199
17,0.056374,-0.050179,-0.05281,-0.069582,-0.34912,-0.21987,0.023817
18,0.049139,-0.074186,-0.065635,-0.086025,-0.39713,-0.48922,0.027105
19,0.031381,-0.08175,-0.073528,-0.095891,-0.41259,-0.7066,0.031709
20,0.010991,-0.070568,-0.071226,-0.09918,-0.41259,-0.89438,0.035656
21,-0.002164,-0.045903,-0.061031,-0.09622,-0.40864,-1.0545,0.041575
22,-0.0011774,-0.014661,-0.045574,-0.091616,-0.40733,-1.1335,0.049468
23,0.011977,0.01987,-0.031104,-0.085696,-0.40207,-1.0575,0.055388
24,0.034011,0.047495,-0.021896,-0.080434,-0.38529,-0.80394,0.059663
25,0.058676,0.06065,-0.015976,-0.075501,-0.35537,-0.43693,0.059334
26,0.077422,0.060321,-0.0087413,-0.073528,-0.31788,-0.10214,0.05473
27,0.085644,0.054072,0.0021113,-0.07024,-0.27973,0.045193,0.047166
28,0.086959,0.046508,0.013951,-0.0584,-0.23961,-0.047219,0.04026
29,0.088603,0.044535,0.024803,-0.035708,-0.18238,-0.26723,0.037958
30,0.09255,0.050784,0.030065,-0.0047949,-0.091287,-0.43364,0.039931
31,0.10176,0.066569,0.033354,0.025461,0.035656,-0.43035,0.044206
32,0.11623,0.082026,0.034998,0.050455,0.17246,-0.27052,0.048153
33,0.12938,0.087288,0.036642,0.072489,0.27803,-0.042615,0.051113
34,0.13826,0.082026,0.034669,0.093536,0.32473,0.16622,0.052428
35,0.14089,0.068871,0.02875,0.1057,0.30796,0.34249,0.053415
36,0.14089,0.057032,0.020528,0.10636,0.25665,0.52764,0.053743
37,0.14155,0.050784,0.014279,0.10011,0.20765,0.76311,0.054401
38,0.15142,0.050126,0.013622,0.098469,0.18957,1.0759,0.054401
39,0.17246,0.050126,0.022172,0.1057,0.20864,1.4593,0.052428
40,0.20009,0.044864,0.034669,0.11261,0.24975,1.8053,0.047166
41,0.22541,0.030723,0.043549,0.10735,0.28,1.897,0.038287
42,0.23824,0.0073732,0.044535,0.090577,0.26685,1.5682,0.026119
43,0.23495,-0.018936,0.038944,0.065912,0.20469,0.8598,0.016581
44,0.2162,-0.041628,0.030394,0.039931,0.10834,0.015595,0.012964
45,0.18924,-0.054125,0.020857,0.020857,0.0024402,-0.67305,0.014937
46,0.16391,-0.05281,0.011648,0.010333,-0.091616,-1.0549,0.020857
47,0.15372,-0.028802,0.0034268,0.0067154,-0.15706,-1.1476,0.026119
48,0.15701,0.024803,-0.0031506,0.0037556,-0.18501,-1.0542,0.030065
49,0.16063,0.10373,-0.0087413,-0.002164,-0.16989,-0.8832,0.030394
50,0.15076,0.18825,-0.012359,-0.011701,-0.11562,-0.69936,0.029407
51,0.11754,0.25731,-0.012359,-0.017621,-0.036366,-0.51158,0.027763
52,0.062952,0.29513,-0.0054526,-0.013674,0.049797,-0.30045,0.024803
53,0.0054,0.29776,0.0090175,-0.00051963,0.12511,-0.074844,0.02283
54,-0.031104,0.26751,0.029736,0.015266,0.16753,0.1182,0.019541
55,-0.033406,0.2093,0.051113,0.030723,0.16687,0.22607,0.014608
56,-0.0093991,0.12905,0.069858,0.045522,0.12938,0.23955,0.0086887
57,0.020857,0.041247,0.078737,0.056374,0.072489,0.18529,0.0037556
58,0.034998,-0.040313,0.072489,0.061965,0.012964,0.097812,0.00079584
59,0.029736,-0.09918,0.055717,0.066898,-0.028802,0.0040845,-0.002164
60,0.013293,-0.12154,0.034669,0.070516,-0.044917,-0.087012,-0.0054526
61,0.002769,-0.10641,0.016581,0.071173,-0.042615,-0.17613,-0.0087413
