,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.064267,-2.1207,0.049468,0.031381,-0.064978,0.018884,0.051113
1,0.064596,-2.0684,0.05177,0.059992,-0.20047,0.023159,0.055717
2,0.047495,-1.9724,0.043549,0.093208,-0.33268,0.035985,0.056046
3,0.014608,-1.853,0.024803,0.11853,-0.47508,0.044535,0.054072
4,-0.027487,-1.6791,0.00079584,0.13004,-0.63786,0.042891,0.050784
5,-0.061031,-1.4094,-0.020909,0.12577,-0.8148,0.028421,0.048153
6,-0.073857,-1.0411,-0.034393,0.10801,-0.98383,0.0060577,0.04618
7,-0.063662,-0.61419,-0.037353,0.077093,-1.12,-0.019265,0.045522
8,-0.036695,-0.20146,-0.030775,0.027105,-1.2006,-0.041299,0.045851
9,-0.0057815,0.12774,-0.019923,-0.043601,-1.2147,-0.055112,0.045193
10,0.023159,0.33788,-0.0093991,-0.12483,-1.1621,-0.060045,0.043877
11,0.048482,0.43852,-0.0018351,-0.19126,-1.045,-0.063333,0.042562
12,0.067556,0.45759,-0.00019077,-0.22053,-0.88156,-0.071555,0.042562
13,0.073804,0.42273,-0.0057815,-0.20902,-0.70594,-0.085696,0.044206
14,0.061965,0.35334,-0.017621,-0.17153,-0.54348,-0.1028,0.04618
15,0.033025,0.27244,-0.030447,-0.12779,-0.40272,-0.11562,0.047824
16,-0.0028217,0.20634,-0.038011,-0.091287,-0.28039,-0.11793,0.047824
17,-0.036695,0.17641,-0.041299,-0.066622,-0.17679,-0.10444,0.045851
18,-0.060045,0.18595,-0.038668,-0.04985,-0.091287,-0.07287,0.043877
19,-0.070897,0.22377,-0.031433,-0.034393,-0.022554,-0.028144,0.042891
20,-0.071555,0.27507,-0.024527,-0.016963,0.033683,0.019541,0.042562
21,-0.064978,0.32473,-0.019923,0.0001381,0.076435,0.059334,0.04026
22,-0.057743,0.36222,-0.015319,0.011648,0.10406,0.087617,0.037629
23,-0.056756,0.38294,-0.0084125,0.016581,0.12149,0.10274,0.032367
24,-0.065964,0.38952,0.00046697,0.018884,0.13629,0.11097,0.027763
25,-0.080434,0.38985,0.0083598,0.02579,0.15109,0.11426,0.023488
26,-0.091287,0.39281,0.017897,0.040918,0.15536,0.11294,0.020199
27,-0.094905,0.40399,0.027105,0.061307,0.13991,0.10932,0.01987
28,-0.093589,0.42569,0.035985,0.080711,0.10373,0.10669,0.019212
29,-0.089314,0.45891,0.040918,0.091892,0.056046,0.11097,0.020857
30,-0.082736,0.49936,0.044206,0.09255,0.011977,0.12017,0.021843
31,-0.070568,0.5431,0.045851,0.08663,-0.012688,0.12938,0.022501
32,-0.055769,0.58815,0.045522,0.080711,-0.014332,0.13662,0.019212
33,-0.041957,0.63255,0.043877,0.077093,0.0024402,0.13037,0.013622
34,-0.03242,0.66708,0.041247,0.077093,0.029736,0.10735,0.0077021
35,-0.030118,0.70128,0.040589,0.077422,0.060979,0.067227,0.0034268
36,-0.033735,0.77363,0.039602,0.076435,0.088275,0.021186,0.0017824
37,-0.031433,0.92557,0.034669,0.069529,0.11064,-0.016634,0.00079584
38,-0.016305,1.1508,0.023488,0.059334,0.12938,-0.032749,-0.00019077
39,0.0096753,1.3738,0.0086887,0.045193,0.1478,-0.028473,-0.0028217
40,0.038616,1.4925,-0.0034794,0.034998,0.16227,-0.016963,-0.0077547
41,0.0692,1.4735,-0.0064392,0.029736,0.1672,-0.011372,-0.011372
42,0.096496,1.338,-0.0011774,0.026776,0.16391,-0.015648,-0.014003
43,0.11393,1.0992,0.0093464,0.024474,0.15865,-0.02354,-0.014661
44,0.11919,0.73713,0.020857,0.018555,0.15372,-0.032091,-0.014332
45,0.11491,0.25863,0.030065,0.0093464,0.15175,-0.038339,-0.013017
46,0.11228,-0.27578,0.036642,-0.00051963,0.15109,-0.042944,-0.01203
47,0.12675,-0.7773,0.04322,-0.004466,0.15372,-0.04393,-0.0097279
