,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.096496,0.11393,0.24087,-0.043272,-1.0029,-0.28466,0.1159
1,0.11919,0.12149,0.25041,-0.051165,-0.54611,-0.20836,0.15043
2,0.14089,0.12609,0.24153,-0.051165,0.10307,-0.075173,0.20404
3,0.15734,0.12741,0.21423,-0.027487,0.80488,0.12905,0.26422
4,0.15931,0.12544,0.17542,0.01987,1.3521,0.38689,0.31256
5,0.14385,0.11787,0.13169,0.074791,1.5797,0.6605,0.3346
6,0.1159,0.10209,0.093208,0.11261,1.4745,0.90255,0.32901
7,0.085644,0.078737,0.065912,0.12083,1.1962,1.0815,0.30204
8,0.061307,0.058348,0.051113,0.1057,0.97095,1.1827,0.26521
9,0.048482,0.046837,0.04322,0.079395,0.95451,1.2225,0.22147
10,0.041575,0.043877,0.038944,0.059334,1.1436,1.2301,0.17214
11,0.036642,0.044206,0.033025,0.060321,1.362,1.2143,0.11393
12,0.026119,0.047495,0.026776,0.079395,1.3863,1.1548,0.049468
13,0.014937,0.051113,0.019541,0.10636,1.092,1.0078,-0.010386
14,0.010004,0.050126,0.0077021,0.12412,0.52929,0.7322,-0.061689
15,0.015266,0.042233,-0.007097,0.11952,-0.13009,0.32473,-0.10543
16,0.026119,0.031052,-0.020581,0.087288,-0.68884,-0.15838,-0.14193
17,0.033354,0.023817,-0.031433,0.033683,-1.0157,-0.6405,-0.16758
18,0.031381,0.022501,-0.041628,-0.026829,-1.0746,-1.0654,-0.18436
19,0.021514,0.028092,-0.053796,-0.083723,-0.90918,-1.4002,-0.19718
20,0.0090175,0.038616,-0.065635,-0.12516,-0.59445,-1.6222,-0.21297
21,-0.0008485,0.052757,-0.071884,-0.15048,-0.20475,-1.7241,-0.2327
22,-0.0054526,0.067556,-0.07024,-0.16265,0.21061,-1.7225,-0.25309
23,-0.004466,0.080382,-0.060702,-0.16134,0.59243,-1.6347,-0.26427
24,0.00079584,0.093208,-0.044259,-0.1416,0.85421,-1.4725,-0.24947
25,0.010991,0.1057,-0.023211,-0.10477,0.90979,-1.2371,-0.19883
26,0.024145,0.12281,-0.00051963,-0.0584,0.70753,-0.9299,-0.11957
27,0.03434,0.14616,0.018226,-0.015976,0.27178,-0.56124,-0.037682
28,0.036314,0.16687,0.028092,0.017568,-0.27381,-0.15377,0.030394
29,0.028092,0.17345,0.029736,0.047824,-0.76481,0.24416,0.083999
30,0.012964,0.15865,0.027105,0.083999,-1.0832,0.57533,0.12609
31,-0.0061104,0.12215,0.024145,0.12313,-1.193,0.80389,0.14977
32,-0.023869,0.075449,0.020528,0.15635,-1.1249,0.93215,0.15306
33,-0.038997,0.028421,0.017897,0.17049,-0.94371,0.96602,0.14418
34,-0.050179,-0.0087413,0.010333,0.15997,-0.70726,0.89005,0.13497
35,-0.056098,-0.031762,-0.0051238,0.12971,-0.43035,0.69799,0.14188
36,-0.055112,-0.042615,-0.027816,0.09255,-0.086025,0.43852,0.16819
37,-0.04985,-0.043272,-0.048863,0.059663,0.34084,0.19483,0.20173
38,-0.042615,-0.035051,-0.063004,0.04322,0.81474,0.049139,0.2139
39,-0.032091,-0.020252,-0.066951,0.042562,1.2456,0.055717,0.1945
40,-0.014661,0.0001381,-0.058729,0.047495,1.5156,0.21357,0.15076
41,0.0073732,0.023817,-0.04097,0.042891,1.5274,0.47042,0.09551
42,0.028092,0.044864,-0.018607,0.022172,1.2567,0.73055,0.036971
43,0.04322,0.05769,-0.002164,-0.019265,0.771,0.91044,-0.01499
44,0.049468,0.059992,0.0037556,-0.069582,0.22508,0.98115,-0.051165
45,0.050126,0.061307,-0.0008485,-0.11201,-0.20869,0.97819,-0.068924
46,0.046508,0.062623,-0.012688,-0.14127,-0.43495,0.93544,-0.074515
47,0.042233,0.057361,-0.0265,-0.15246,-0.45633,0.85355,-0.073199
48,0.033683,0.044206,-0.033406,-0.13897,-0.34451,0.7095,-0.06728
49,0.017897,0.024803,-0.032091,-0.093589,-0.19093,0.48785,-0.058071
50,-0.0024928,0.0063866,-0.024527,-0.018278,-0.085696,0.19121,-0.045903
51,-0.018278,-0.0064392,-0.01499,0.074462,-0.089972,-0.14818,-0.027816
52,-0.023211,-0.007097,-0.0084125,0.16523,-0.20146,-0.46685,0.0057288
53,-0.012359,0.002769,-0.010057,0.23429,-0.35372,-0.69344,0.058676
54,0.0073732,0.019212,-0.013674,0.27047,-0.46422,-0.79572,0.12708
55,0.033025,0.035656,-0.012359,0.27672,-0.48691,-0.79835,0.20338
56,0.057032,0.046837,-0.0028217,0.26257,-0.42509,-0.75922,0.27639
57,0.069529,0.05177,0.0060577,0.23857,-0.31196,-0.72238,0.33624
58,0.070845,0.050455,0.010662,0.21423,-0.20738,-0.69147,0.37274
59,0.067227,0.045851,0.01132,0.18858,-0.17877,-0.65694,0.37801
60,0.061636,0.039273,0.0077021,0.15602,-0.27973,-0.60662,0.34578
61,0.053086,0.031381,0.0024402,0.11393,-0.52079,-0.54414,0.27376
62,0.038944,0.027434,-0.0047949,0.064925,-0.87761,-0.49547,0.17411
63,0.023159,0.032038,-0.011372,0.026447,-1.2811,-0.4731,0.064925
64,0.015266,0.050455,-0.0093991,0.0093464,-1.635,-0.45469,-0.036366
65,0.017239,0.080382,0.0050711,0.017239,-1.8468,-0.40305,-0.11266
66,0.032367,0.11261,0.034011,0.035327,-1.8731,-0.30242,-0.15969
67,0.052757,0.13497,0.066898,0.039602,-1.7379,-0.19126,-0.19291
68,0.07216,0.13563,0.093865,0.019212,-1.5097,-0.11233,-0.23862
69,0.081368,0.10998,0.1034,-0.021567,-1.2519,-0.09622,-0.30933
70,0.080382,0.061965,0.09255,-0.07583,-1.0243,-0.17811,-0.39319
71,0.067227,0.0011247,0.064267,-0.14062,-0.88583,-0.39121,-0.46324
72,0.042562,-0.063004,0.027105,-0.20771,-0.88188,-0.73422,-0.49514
73,0.012306,-0.11529,-0.0067681,-0.25934,-1.0121,-1.1404,-0.48034
