,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.29941,0.65195,0.36781,0.094852,0.077751,1.3057,0.85223
1,0.28428,0.48061,0.32013,0.11097,0.21522,1.3857,0.76245
2,0.21028,0.30302,0.25863,0.13793,0.32243,1.3847,0.65919
3,0.10209,0.12905,0.18299,0.16753,0.41714,1.3044,0.53948
4,-0.014661,-0.045246,0.096825,0.19253,0.49245,1.1508,0.39642
5,-0.11793,-0.23336,0.010333,0.21324,0.52961,0.94662,0.23298
6,-0.19718,-0.4389,-0.065307,0.22804,0.50922,0.73121,0.060979
7,-0.24947,-0.64543,-0.12089,0.23791,0.41813,0.52731,-0.10378
8,-0.2794,-0.82959,-0.15936,0.23824,0.25435,0.33788,-0.24191
9,-0.29453,-0.97726,-0.18995,0.22081,0.033025,0.14484,-0.34057
10,-0.30768,-1.0901,-0.22579,0.17904,-0.20836,-0.082079,-0.40174
11,-0.32774,-1.1821,-0.28137,0.1113,-0.41621,-0.36918,-0.4366
12,-0.35307,-1.2723,-0.35603,0.02875,-0.54348,-0.72107,-0.45304
13,-0.37148,-1.3617,-0.43824,-0.044588,-0.56518,-1.1141,-0.45403
14,-0.36425,-1.439,-0.5073,-0.086025,-0.50204,-1.4913,-0.43199
15,-0.32248,-1.4844,-0.54249,-0.083394,-0.41423,-1.7968,-0.37674
16,-0.26197,-1.4939,-0.53526,-0.038997,-0.37148,-2.003,-0.28104
17,-0.20771,-1.4761,-0.49316,0.024145,-0.43232,-2.1122,-0.14391
18,-0.17219,-1.4442,-0.43298,0.080382,-0.63523,-2.1559,0.019212
19,-0.15048,-1.3952,-0.37346,0.11162,-0.9812,-2.1868,0.18233
20,-0.12615,-1.3163,-0.32445,0.11754,-1.4008,-2.2352,0.32473
21,-0.088656,-1.1966,-0.28663,0.11985,-1.7629,-2.3016,0.43687
22,-0.03538,-1.0322,-0.2521,0.14517,-1.9362,-2.37,0.52041
23,0.034011,-0.82104,-0.21001,0.21061,-1.8425,-2.4072,0.58355
24,0.11952,-0.554,-0.1541,0.31947,-1.4781,-2.3914,0.63781
25,0.21292,-0.22974,-0.08175,0.45693,-0.90326,-2.3355,0.69076
26,0.30631,0.13859,0.0083598,0.60493,-0.26624,-2.2963,0.73581
27,0.38557,0.51449,0.11195,0.74568,0.23133,-2.3266,0.76508
28,0.42865,0.8621,0.22114,0.85881,0.43161,-2.395,0.77298
29,0.43918,1.1538,0.32736,0.9282,0.31355,-2.392,0.75752
30,0.44181,1.3732,0.41681,0.95056,-0.0031506,-2.2066,0.7197
31,0.452,1.5096,0.4793,0.93182,-0.33892,-1.7981,0.65393
32,0.45989,1.5613,0.50659,0.88545,-0.56124,-1.2272,0.55461
33,0.44641,1.5415,0.49607,0.82099,-0.63918,-0.61188,0.42471
34,0.40432,1.4781,0.45069,0.74732,-0.61616,-0.072542,0.27244
35,0.34216,1.4024,0.38294,0.68089,-0.54512,0.34315,0.11985
36,0.27573,1.3449,0.31421,0.63748,-0.44942,0.65722,-0.014003
37,0.21686,1.3242,0.26225,0.624,-0.33432,0.89531,-0.1222
38,0.16885,1.3452,0.23396,0.62827,-0.20014,1.0801,-0.20803
39,0.133,1.3942,0.22344,0.62104,-0.05281,1.2577,-0.28499
40,0.10866,1.4518,0.22344,0.57566,0.10209,1.5238,-0.36359
41,0.091234,1.5021,0.23462,0.47798,0.27244,1.9809,-0.44613
42,0.072818,1.5366,0.25205,0.33361,0.49212,2.6544,-0.52671
43,0.050784,1.5517,0.26784,0.16523,0.80882,3.492,-0.58097
44,0.034669,1.5478,0.28724,0.0067154,1.2564,4.4306,-0.58327
45,0.032038,1.5294,0.3175,-0.10937,1.8316,4.9594,-0.51651
46,0.043549,1.4945,0.36255,-0.16561,2.512,4.9594,-0.37839
47,0.065254,1.4251,0.41944,-0.15805,3.2569,4.9591,-0.19258
48,0.08663,1.2906,0.47173,-0.099838,3.988,4.9598,0.002769
49,0.10044,1.0801,0.49936,-0.0028217,4.5678,4.9598,0.17345
50,0.1057,0.8177,0.49574,0.11426,4.8299,4.9598,0.3096
51,0.10472,0.54803,0.46812,0.23265,4.6612,4.9114,0.41254
52,0.10209,0.31355,0.43095,0.32769,4.0682,3.7815,0.48916
53,0.10143,0.13662,0.39116,0.3859,3.1813,2.6209,0.54112
54,0.094523,0.011977,0.34446,0.4053,2.2019,1.509,0.56151
55,0.072489,-0.086025,0.27836,0.3905,1.3235,0.51284,0.54869
56,0.031381,-0.17482,0.19022,0.34611,0.68024,-0.29157,0.50692
57,-0.0265,-0.26,0.087288,0.27211,0.30072,-0.84406,0.45003
58,-0.09326,-0.3409,-0.017621,0.16885,0.11524,-1.1548,0.38853
59,-0.16101,-0.41358,-0.11168,0.044864,-0.0080836,-1.3028,0.32901
60,-0.22251,-0.48001,-0.18469,-0.083065,-0.18436,-1.3808,0.27573
61,-0.27282,-0.54348,-0.23434,-0.19817,-0.45732,-1.4459,0.23035
62,-0.31261,-0.60596,-0.26065,-0.29124,-0.79342,-1.511,0.19285
63,-0.34221,-0.6599,-0.26855,-0.35866,-1.122,-1.5643,0.16391
64,-0.35767,-0.70134,-0.26032,-0.4093,-1.3676,-1.5949,0.14254
65,-0.34846,-0.7214,-0.23599,-0.44877,-1.4893,-1.5959,0.12642
66,-0.30505,-0.71778,-0.1962,-0.47836,-1.4906,-1.56,0.10998
67,-0.23665,-0.69575,-0.14818,-0.49678,-1.4153,-1.489,0.090577
68,-0.16199,-0.66483,-0.10576,-0.49974,-1.3199,-1.389,0.06624
69,-0.10181,-0.62175,-0.080434,-0.48363,-1.2403,-1.268,0.041575
70,-0.064649,-0.56683,-0.077146,-0.45107,-1.1907,-1.1486,0.019212
71,-0.048534,-0.51388,-0.087669,-0.4093,-1.166,-1.07,0.0060577
72,-0.041957,-0.47935,-0.10378,-0.37017,-1.1535,-1.0647,0.002769
73,-0.032749,-0.47409,-0.1176,-0.34846,-1.144,-1.1417,0.0044134
74,-0.014003,-0.49941,-0.13075,-0.35372,-1.1252,-1.2887,0.0086887
75,0.011648,-0.55466,-0.15246,-0.39187,-1.0943,-1.4906,0.016581
76,0.033683,-0.6349,-0.19028,-0.4583,-1.0542,-1.7205,0.029078
77,0.045193,-0.7283,-0.24092,-0.54151,-1.0217,-1.9422,0.046508
78,0.044864,-0.82039,-0.29387,-0.62405,-1.0088,-2.1151,0.065583
79,0.036971,-0.90392,-0.33794,-0.69048,-1.0124,-2.2168,0.07808
