,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.038339,-0.0057815,0.0047422,0.013293,-0.16956,0.04322,-0.015319
1,-0.031104,0.0086887,0.012964,0.0067154,-0.14621,0.030065,-0.0084125
2,-0.022883,0.024474,0.017897,-0.0015062,-0.12911,0.0054,0.0011247
3,-0.023211,0.036971,0.018884,-0.0093991,-0.11694,-0.024198,0.010991
4,-0.026171,0.044206,0.018555,-0.013017,-0.090629,-0.038997,0.022172
5,-0.024198,0.048153,0.017239,-0.010386,-0.031104,-0.025842,0.035656
6,-0.011372,0.046508,0.019541,0.0001381,0.058019,0.016253,0.048482
7,0.0063866,0.041904,0.025461,0.020528,0.16326,0.068543,0.058676
8,0.023159,0.035985,0.034011,0.050126,0.26389,0.1113,0.066898
9,0.034998,0.029736,0.038287,0.082355,0.34413,0.12873,0.072489
10,0.040589,0.027763,0.033683,0.10932,0.38689,0.12083,0.075449
11,0.039931,0.032038,0.023159,0.12511,0.38689,0.093536,0.077422
12,0.034998,0.039273,0.010991,0.12807,0.34907,0.059005,0.077422
13,0.028421,0.045851,0.0047422,0.12248,0.29151,0.032367,0.071831
14,0.018884,0.050455,0.0063866,0.11195,0.23429,0.017568,0.063938
15,0.0067154,0.050784,0.011648,0.1011,0.19022,0.01691,0.055717
16,-0.0031506,0.051441,0.015924,0.09255,0.16918,0.021843,0.046837
17,-0.0051238,0.054401,0.014279,0.084657,0.17345,0.028092,0.043549
18,0.0034268,0.056046,0.0073732,0.076435,0.19549,0.034011,0.044206
19,0.017239,0.050126,0.0014536,0.067885,0.21193,0.037629,0.046837
20,0.030394,0.040589,0.0040845,0.058348,0.21094,0.033354,0.050784
21,0.038944,0.032367,0.015924,0.047824,0.19121,0.024145,0.059663
22,0.041575,0.030394,0.029078,0.0373,0.1649,0.018226,0.073147
23,0.038287,0.035656,0.037629,0.027105,0.1432,0.022501,0.086301
24,0.034669,0.040589,0.0373,0.021186,0.1307,0.035985,0.092221
