,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.4597,0.3811,0.14204,0.17972,0.27456,0.48634,0.37948
1,0.35057,0.37428,0.18167,0.21415,0.3314,0.42917,0.31776
2,0.19986,0.3353,0.2174,0.23461,0.31614,0.33887,0.23104
3,0.022188,0.26255,0.23948,0.24078,0.24013,0.22617,0.14042
4,-0.16393,0.15341,0.23916,0.23494,0.1336,0.11833,0.06019
5,-0.33185,0.0020496,0.20538,0.2174,0.033881,0.048822,-0.0089938
6,-0.46113,-0.19219,0.13132,0.18881,-0.031406,0.040052,-0.061937
7,-0.54298,-0.41955,0.021538,0.14886,-0.050569,0.087799,-0.093119
8,-0.58488,-0.65828,-0.10644,0.10079,-0.028807,0.16121,-0.10449
9,-0.61086,-0.8785,-0.22661,0.05142,0.014392,0.21902,-0.10449
10,-0.65276,-1.0584,-0.31854,0.012119,0.055318,0.23006,-0.10254
11,-0.72877,-1.1913,-0.36791,-0.0067202,0.084551,0.19434,-0.096692
12,-0.83173,-1.2702,-0.3731,-0.0028225,0.10144,0.14204,-0.086623
13,-0.92657,-1.2839,-0.34192,0.021538,0.11801,0.11378,-0.070382
14,-0.97724,-1.2215,-0.28605,0.062139,0.14626,0.13295,-0.04992
15,-0.96685,-1.0864,-0.21655,0.11476,0.18946,0.19109,-0.038227
16,-0.90124,-0.89767,-0.14606,0.1625,0.23429,0.25832,-0.043748
17,-0.80347,-0.68427,-0.0837,0.19174,0.26937,0.30769,-0.063561
18,-0.69141,-0.47899,-0.032705,0.19758,0.29568,0.32653,-0.088572
19,-0.5826,-0.30879,0.0046481,0.18232,0.31127,0.30867,-0.10871
20,-0.49231,-0.18959,0.025111,0.14821,0.30802,0.25735,-0.12333
21,-0.42767,-0.11521,0.023162,0.10112,0.27716,0.19011,-0.14379
22,-0.3848,-0.072656,0.0085458,0.05142,0.21805,0.12385,-0.17919
23,-0.35329,-0.045372,-0.0041217,0.0091954,0.13879,0.067661,-0.22661
24,-0.32146,-0.02426,-0.007045,-0.016464,0.054344,0.017965,-0.27079
25,-0.27728,-0.0080194,-0.0024977,-0.027508,-0.0099683,-0.032705,-0.29872
26,-0.21914,0.0056225,0.0033489,-0.029132,-0.014516,-0.097341,-0.30522
27,-0.14996,0.032257,0.0065969,-0.025559,0.075781,-0.19219,-0.2958
28,-0.079477,0.095594,0.0075714,-0.023285,0.27034,-0.32536,-0.28021
29,-0.011267,0.20116,0.0088706,-0.022311,0.5487,-0.49426,-0.27079
30,0.052395,0.33238,0.013418,-0.018413,0.86019,-0.68622,-0.26819
31,0.10664,0.46458,0.021538,-0.007045,1.1353,-0.88987,-0.27014
32,0.15049,0.57891,0.03453,0.008221,1.2984,-1.0919,-0.26624
