,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.075781,0.057592,-0.051868,-0.047971,-0.071682,-0.53713,-0.017764
1,0.090722,0.046223,-0.068758,-0.061937,-0.072006,-0.39097,-0.0080194
2,0.098517,0.02706,-0.081426,-0.077853,-0.081751,-0.24708,0.0072465
3,0.099817,0.0065969,-0.086623,-0.089546,-0.092794,-0.13145,0.021213
4,0.095919,-0.0050961,-0.084674,-0.09117,-0.098641,-0.050894,0.025111
5,0.091047,-0.0063954,-0.077203,-0.082725,-0.10124,0.0065969,0.014068
6,0.084876,0.0014,-0.068109,-0.068434,-0.10221,0.059541,-0.010618
7,0.078055,0.013093,-0.059339,-0.054467,-0.095393,0.1206,-0.035303
8,0.072533,0.025436,-0.04992,-0.0405,-0.073631,0.19661,-0.04862
9,0.068635,0.034206,-0.035303,-0.029782,-0.039526,0.29405,-0.046996
10,0.060515,0.039727,-0.014191,-0.023285,0.0010752,0.4204,-0.032055
11,0.048172,0.043625,0.012768,-0.01614,0.038753,0.59385,-0.010618
12,0.03518,0.044924,0.042001,-0.0096434,0.067336,0.81569,0.0078962
13,0.02641,0.044275,0.069285,-0.0057458,0.0852,1.0499,0.013743
14,0.021863,0.042001,0.089098,-0.0057458,0.095269,1.2357,0.0065969
15,0.019264,0.040052,0.097543,-0.010618,0.10079,1.313,-0.0063954
16,0.01764,0.039078,0.095269,-0.017439,0.10729,1.2535,-0.015165
17,0.015042,0.040052,0.0852,-0.021986,0.11313,1.0684,-0.01614
18,0.008221,0.042975,0.078704,-0.024909,0.11443,0.8001,-0.011917
19,0.0010752,0.048497,0.078704,-0.02361,0.10956,0.50713,-0.008669
20,-0.0041217,0.054993,0.082602,-0.019712,0.097543,0.24078,-0.0057458
21,-0.0054209,0.061489,0.082602,-0.017114,0.080328,0.030308,-0.0037969
22,-0.0057458,0.066037,0.075781,-0.021661,0.060515,-0.1243,-0.0063954
23,-0.0047713,0.066362,0.063763,-0.033679,0.042651,-0.23928,-0.017114
