,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.021012,0.00010078,0.07773,0.026085,0.10436,0.35479,0.027385
1,-0.031406,0.003024,0.063763,0.025111,0.12613,0.45353,0.036804
2,-0.045372,-0.0011985,0.048822,0.025761,0.13587,0.53279,0.04395
3,-0.061613,-0.0063954,0.032906,0.030957,0.13002,0.59807,0.04395
4,-0.072006,-0.011267,0.016341,0.039078,0.11118,0.65004,0.037778
5,-0.071357,-0.017439,-0.00054884,0.048822,0.08585,0.68285,0.028034
6,-0.060638,-0.02426,-0.01484,0.054668,0.064088,0.68772,0.018615
7,-0.046996,-0.027183,-0.026209,0.054344,0.049472,0.65004,0.010819
8,-0.039201,-0.02361,-0.034329,0.049147,0.040377,0.55844,0.0059473
9,-0.036927,-0.01484,-0.035953,0.037778,0.038428,0.41943,0.0069217
10,-0.035303,-0.0093186,-0.028157,0.02706,0.042001,0.25378,0.0091954
11,-0.031406,-0.011917,-0.013216,0.019914,0.042975,0.090397,0.013743
12,-0.02426,-0.020362,0.003024,0.016991,0.042001,-0.043099,0.018615
13,-0.018738,-0.03238,0.011144,0.016666,0.038103,-0.13145,0.01894
14,-0.019712,-0.044723,0.0095202,0.014717,0.032582,-0.17952,0.011144
15,-0.025559,-0.055441,0.00010078,0.009845,0.026735,-0.19511,-0.0063954
16,-0.035303,-0.059339,-0.013866,0.0036737,0.021863,-0.19154,-0.032705
17,-0.046347,-0.056091,-0.029132,-0.0021729,0.017316,-0.17822,-0.056416
18,-0.057065,-0.047646,-0.036927,-0.007045,0.012768,-0.16393,-0.066485
19,-0.068109,-0.039526,-0.035953,-0.0099683,0.0085458,-0.15191,-0.061937
20,-0.077203,-0.034004,-0.027508,-0.0076946,0.0036737,-0.14152,-0.048945
21,-0.081426,-0.030431,-0.01549,0.0020496,0.00010078,-0.13242,-0.033354
22,-0.078178,-0.029457,-0.0076946,0.019914,-0.00087364,-0.12268,-0.018088
23,-0.067459,-0.028482,-0.0099683,0.042326,-0.0011985,-0.11423,-0.0076946
24,-0.054142,-0.027183,-0.019063,0.062464,-0.0041217,-0.10156,-0.0018481
25,-0.042124,-0.02361,-0.028807,0.06961,-0.01484,-0.0837,0.0014
26,-0.033679,-0.018088,-0.035628,0.062464,-0.036927,-0.062912,0.0036737
27,-0.027833,-0.010293,-0.039851,0.042326,-0.062587,-0.041799,0.0033489
28,-0.020687,-0.0024977,-0.045047,0.018615,-0.079477,-0.019388,-0.00022403
29,-0.015165,0.0010752,-0.052518,0.0014,-0.080451,0.0072465,-0.0073698
30,-0.0099683,0.00042559,-0.062262,-0.0024977,-0.069733,0.036154,-0.020362
31,-0.0024977,0.0010752,-0.070058,0.0049729,-0.054792,0.059541,-0.037252
32,0.0069217,0.012768,-0.072331,0.017965,-0.038227,0.074806,-0.050569
33,0.017316,0.03518,-0.069408,0.030308,-0.019388,0.0865,-0.053492
34,0.02641,0.061489,-0.064211,0.042651,0.00042559,0.10989,-0.047321
35,0.033881,0.084551,-0.061288,0.05207,0.015692,0.15601,-0.037577
36,0.041027,0.10177,-0.064211,0.058566,0.025436,0.22292,-0.030756
37,0.048497,0.10761,-0.067134,0.060515,0.034855,0.30055,-0.024585
38,0.054019,0.099167,-0.064861,0.059865,0.045249,0.37883,-0.013866
39,0.05207,0.083576,-0.055116,0.060515,0.058891,0.45386,-0.0015233
40,0.0433,0.065712,-0.043748,0.061489,0.07708,0.52402,0.014392
41,0.030633,0.050121,-0.035953,0.063763,0.093321,0.57891,0.032582
42,0.017965,0.041676,-0.03303,0.064088,0.10177,0.5958,0.047847
43,0.0049729,0.042326,-0.03303,0.061814,0.10339,0.55552,0.056942
44,-0.0076946,0.046873,-0.035303,0.05272,0.10177,0.45938,0.058241
45,-0.017764,0.050446,-0.036927,0.041351,0.097218,0.32751,0.056292
46,-0.023935,0.053369,-0.036278,0.029333,0.087474,0.18946,0.053694
47,-0.023935,0.056292,-0.034654,0.01829,0.072858,0.065387,0.051096
48,-0.017439,0.056617,-0.034978,0.0091954,0.054019,-0.036927,0.048172
49,-0.0060706,0.054668,-0.039851,-0.00022403,0.031607,-0.11553,0.042001
50,0.0065969,0.049472,-0.046671,-0.012242,0.0072465,-0.16718,0.028684
51,0.016991,0.045574,-0.052193,-0.027183,-0.013216,-0.19511,0.0085458
52,0.025111,0.040702,-0.054142,-0.040175,-0.029132,-0.20713,-0.014191
53,0.031932,0.031932,-0.054142,-0.046022,-0.043423,-0.2133,-0.033679
54,0.036154,0.01829,-0.053817,-0.04992,-0.057715,-0.22077,-0.04862
55,0.033556,0.0033489,-0.053492,-0.053168,-0.075255,-0.23084,-0.062912
56,0.025436,-0.0099683,-0.052193,-0.055766,-0.095717,-0.23571,-0.076229
57,0.012443,-0.021337,-0.051544,-0.053168,-0.11391,-0.23409,-0.087272
58,-0.0041217,-0.028807,-0.052193,-0.047321,-0.12495,-0.22532,-0.090521
59,-0.018413,-0.032055,-0.054792,-0.043423,-0.12625,-0.21102,-0.084024
60,-0.024909,-0.03238,-0.060313,-0.045697,-0.11715,-0.19251,-0.073306
61,-0.024585,-0.03173,-0.064536,-0.048945,-0.10449,-0.1727,-0.06616
62,-0.021986,-0.033679,-0.06551,-0.049595,-0.095717,-0.15548,-0.064211
63,-0.020687,-0.034004,-0.060963,-0.044073,-0.091495,-0.13827,-0.068109
64,-0.021986,-0.030756,-0.052193,-0.037577,-0.091495,-0.12203,-0.072331
65,-0.021661,-0.025559,-0.044398,-0.035303,-0.089871,-0.10449,-0.071032
66,-0.017114,-0.018738,-0.042124,-0.036927,-0.087272,-0.081751,-0.064536
67,-0.0076946,-0.013866,-0.042774,-0.039526,-0.087597,-0.053492,-0.050569
68,0.0039985,-0.0060706,-0.042124,-0.040175,-0.090196,-0.021337,-0.035303
69,0.014717,0.0062721,-0.033354,-0.039201,-0.089221,0.0065969,-0.021986
70,0.020888,0.01829,-0.013216,-0.039851,-0.08305,0.028684,-0.013866
71,0.022512,0.026085,0.014717,-0.042449,-0.072006,0.044275,-0.0089938
72,0.020564,0.030957,0.042326,-0.044073,-0.054792,0.05272,0.0010752
73,0.020888,0.031282,0.065387,-0.043748,-0.037902,0.054344,0.013743
74,0.024461,0.028034,0.082277,-0.0405,-0.025234,0.047847,0.026735
75,0.029983,0.023487,0.092346,-0.037252,-0.018088,0.027709,0.037129
76,0.037778,0.021213,0.09397,-0.034329,-0.01484,-0.007045,0.048822
77,0.04395,0.020239,0.089098,-0.035303,-0.013866,-0.042774,0.061814
78,0.047198,0.016666,0.080978,-0.038876,-0.010293,-0.067134,0.073832
79,0.045899,0.0091954,0.074482,-0.037577,0.0014,-0.074605,0.084226
80,0.043625,0.00042559,0.071558,-0.028157,0.024786,-0.067784,0.091696
81,0.040377,-0.013541,0.067661,-0.01549,0.055968,-0.055766,0.096244
82,0.035505,-0.029782,0.058891,-0.0015233,0.083901,-0.048945,0.10047
83,0.030957,-0.039851,0.044924,0.01017,0.097868,-0.052843,0.10696
84,0.028684,-0.042124,0.030633,0.021863,0.092671,-0.064861,0.11346
85,0.030633,-0.039851,0.021538,0.031932,0.071883,-0.07428,0.11606
86,0.03453,-0.034978,0.01894,0.03453,0.050446,-0.073306,0.11606
87,0.037778,-0.028482,0.022188,0.027385,0.036804,-0.057715,0.11443
88,0.033881,-0.019388,0.027709,0.016991,0.028359,-0.035628,0.11248
89,0.020239,-0.010618,0.030957,0.009845,0.018615,-0.013216,0.11606
90,0.003024,-0.0024977,0.034855,0.0059473,0.0056225,0.0052977,0.13067
91,-0.011592,0.0043233,0.041027,0.0072465,-0.0076946,0.017316,0.14984
92,-0.018413,0.011469,0.048822,0.010495,-0.019712,0.023162,0.16121
93,-0.019388,0.023162,0.056617,0.012768,-0.029132,0.027385,0.16121
94,-0.01484,0.038103,0.06084,0.011144,-0.03173,0.03453,0.15146
95,-0.0089938,0.05207,0.059541,0.0046481,-0.028482,0.043625,0.13814
96,-0.0054209,0.062464,0.05272,-0.0047713,-0.021012,0.053369,0.1271
97,-0.0031473,0.066686,0.040052,-0.011592,-0.013541,0.056617,0.11866
98,0.0010752,0.063438,0.027385,-0.011917,-0.011267,0.050446,0.11411
99,0.0072465,0.057267,0.024137,-0.0054209,-0.014516,0.03583,0.10859
100,0.0075714,0.05207,0.033231,0.0052977,-0.017114,0.019589,0.10144
101,-0.00022403,0.045574,0.050121,0.014717,-0.015815,0.0095202,0.093321
102,-0.010618,0.03453,0.062464,0.020564,-0.011592,0.0078962,0.084226
103,-0.018738,0.016991,0.065062,0.025111,-0.0050961,0.014068,0.074482
104,-0.02426,-0.00087364,0.061814,0.029333,0.003024,0.020888,0.06961
105,-0.025884,-0.0073698,0.057917,0.033881,0.013743,0.022188,0.070259
106,-0.024585,-0.0037969,0.058566,0.034855,0.020564,0.012768,0.072533
107,-0.021337,0.0017248,0.059216,0.029658,0.017965,-0.012567,0.070909
108,-0.021661,0.00075039,0.056292,0.01894,0.0049729,-0.054467,0.059541
109,-0.029782,-0.0057458,0.05207,0.008221,-0.012242,-0.10611,0.042326
110,-0.043099,-0.012892,0.048172,0.0039985,-0.028157,-0.15646,0.029658
111,-0.055766,-0.01549,0.044599,0.0056225,-0.037577,-0.19706,0.027385
112,-0.061937,-0.016464,0.04395,0.0065969,-0.041799,-0.22629,0.031282
113,-0.055116,-0.013866,0.046223,0.0075714,-0.042774,-0.24286,0.034206
114,-0.039201,-0.0063954,0.048172,0.0085458,-0.045697,-0.2565,0.034206
115,-0.021661,0.0069217,0.048172,0.01017,-0.056416,-0.28118,0.033881
116,-0.0096434,0.016666,0.043625,0.013743,-0.071357,-0.339,0.033231
117,-0.0044465,0.013743,0.03453,0.016991,-0.081101,-0.43612,0.032257
118,-0.0060706,0.00075039,0.021538,0.01894,-0.084999,-0.55564,0.029658
119,-0.012242,-0.014191,0.0049729,0.01894,-0.084024,-0.66673,0.02641
120,-0.014516,-0.021337,-0.011267,0.015692,-0.080451,-0.74858,0.021863
121,-0.011267,-0.022636,-0.02361,0.012443,-0.07428,-0.78626,0.01764
122,-0.0024977,-0.021661,-0.028482,0.012768,-0.067459,-0.77132,0.016666
123,0.0078962,-0.023935,-0.026209,0.014717,-0.059014,-0.7096,0.016991
124,0.019914,-0.026533,-0.018738,0.016666,-0.045697,-0.61346,0.016991
125,0.029009,-0.029782,-0.008669,0.01829,-0.024585,-0.49815,0.015692
126,0.034206,-0.030431,0.00010078,0.019264,-0.0031473,-0.37798,0.011469
127,0.041027,-0.027508,0.0020496,0.016666,0.013418,-0.26332,0.0017248
128,0.047847,-0.021986,-0.0011985,0.0075714,0.020888,-0.15905,-0.0096434
129,0.05207,-0.011917,-0.0057458,-0.007045,0.019914,-0.064861,-0.023935
130,0.053694,-0.00022403,-0.0076946,-0.022311,0.011794,0.025111,-0.038551
131,0.053044,0.015692,-0.0057458,-0.037252,-0.00087364,0.11671,-0.052843
132,0.05207,0.03583,0.0017248,-0.041475,-0.012567,0.20928,-0.06681
133,0.05272,0.054668,0.012768,-0.031406,-0.01614,0.3012,-0.078178
134,0.056617,0.068635,0.023487,-0.0093186,-0.0047713,0.39539,-0.084999
135,0.062139,0.073832,0.032582,0.013093,0.016016,0.49478,-0.086623
136,0.067011,0.074157,0.037778,0.028359,0.034206,0.59482,-0.082725
137,0.073182,0.072533,0.037454,0.033881,0.044924,0.68609,-0.069733
138,0.079679,0.076106,0.029983,0.032906,0.05142,0.76632,-0.04927
139,0.085525,0.084226,0.015367,0.028034,0.056942,0.84655,-0.026858
140,0.090072,0.091047,-0.0031473,0.022512,0.067336,0.94009,-0.0050961
141,0.089098,0.091696,-0.018413,0.01894,0.084551,1.0609,0.01764
142,0.0852,0.089098,-0.025884,0.01764,0.11086,1.2155,0.041027
143,0.078055,0.083576,-0.026533,0.01894,0.13912,1.387,0.061814
144,0.06831,0.075131,-0.021012,0.016016,0.15991,1.5283,0.075131
145,0.058241,0.064737,-0.013216,0.0072465,0.1664,1.5874,0.080978
146,0.049796,0.053694,-0.0067202,-0.0031473,0.15958,1.5309,0.083901
147,0.041351,0.044924,-0.00087364,-0.010943,0.14269,1.3584,0.0852
148,0.033556,0.039402,0.0043233,-0.018738,0.11898,1.1002,0.083901
149,0.023487,0.03583,0.0078962,-0.029132,0.090722,0.8014,0.072858
150,0.011794,0.036154,0.011144,-0.043423,0.059865,0.51037,0.05272
151,-0.0011985,0.040052,0.01764,-0.053168,0.031932,0.26319,0.025436
152,-0.011267,0.047847,0.022837,-0.055766,0.012768,0.073832,-0.0050961
153,-0.015165,0.055643,0.023487,-0.047971,0.0052977,-0.063561,-0.037577
154,-0.017439,0.055968,0.014392,-0.03238,0.0049729,-0.16523,-0.06551
155,-0.019063,0.050446,-0.0018481,-0.013216,0.0043233,-0.24318,-0.084349
156,-0.019712,0.041027,-0.021986,0.0072465,0.0014,-0.31334,-0.092145
157,-0.017764,0.029333,-0.035303,0.024786,0.00010078,-0.37862,-0.092145
158,-0.013216,0.017965,-0.042124,0.037778,0.0033489,-0.43254,-0.093444
159,-0.0057458,0.0069217,-0.044073,0.046873,0.011144,-0.46925,-0.098316
160,0.0049729,0.0020496,-0.043099,0.053044,0.020564,-0.48841,-0.10384
161,0.012768,0.0039985,-0.039526,0.058566,0.033881,-0.48711,-0.10676
162,0.015367,0.0085458,-0.034004,0.065387,0.050121,-0.46957,-0.10644
163,0.015042,0.0095202,-0.025559,0.072858,0.067986,-0.44554,-0.10416
164,0.016991,0.0046481,-0.014191,0.07773,0.078379,-0.42052,-0.10189
165,0.020239,-0.0037969,-0.0054209,0.080003,0.077405,-0.40104,-0.096042
166,0.022837,-0.012242,0.00010078,0.080978,0.066362,-0.38902,-0.084674
167,0.023812,-0.018738,0.0033489,0.078704,0.05207,-0.3822,-0.071357
168,0.021863,-0.021661,0.0069217,0.074806,0.036479,-0.37635,-0.060963
169,0.020239,-0.022961,0.0091954,0.070584,0.019589,-0.36921,-0.054467
170,0.020564,-0.027183,0.010495,0.066686,0.0026992,-0.35654,-0.048945
171,0.023162,-0.034978,0.010819,0.062464,-0.0083442,-0.3377,-0.047321
172,0.029658,-0.042774,0.0085458,0.056292,-0.013866,-0.31204,-0.042774
173,0.039402,-0.044723,0.0059473,0.046223,-0.014191,-0.28411,-0.033679
174,0.051096,-0.037577,0.0043233,0.036154,-0.0096434,-0.2565,-0.019063
175,0.06019,-0.020362,0.0056225,0.026085,-0.0047713,-0.23344,-0.00054884
176,0.061814,0.0046481,0.011469,0.016666,-0.0037969,-0.2159,0.014392
177,0.055643,0.028034,0.021538,0.0088706,-0.0073698,-0.2016,0.027709
178,0.047523,0.040702,0.032582,0.0069217,-0.01614,-0.18764,0.040377
179,0.039727,0.040702,0.042651,0.008221,-0.025559,-0.17465,0.051745
180,0.031932,0.029009,0.049796,0.0088706,-0.034329,-0.16912,0.056617
181,0.022837,0.011469,0.054993,0.0085458,-0.035303,-0.17692,0.055643
182,0.0091954,-0.010618,0.057592,0.0043233,-0.026858,-0.19413,0.047523
183,-0.0076946,-0.030106,0.061165,-0.0031473,-0.013216,-0.2094,0.035505
184,-0.021661,-0.047321,0.067011,-0.011267,0.00075039,-0.2146,0.025111
185,-0.028807,-0.054467,0.071558,-0.017439,0.0072465,-0.2094,0.01829
186,-0.026209,-0.052843,0.070584,-0.022636,0.0023744,-0.18926,0.015367
187,-0.019063,-0.045697,0.061165,-0.025884,-0.011917,-0.15808,0.019914
188,-0.010943,-0.036278,0.047198,-0.027183,-0.029132,-0.11586,0.029009
189,-0.0011985,-0.023935,0.031932,-0.023285,-0.039526,-0.069408,0.036479
190,0.0065969,-0.0093186,0.016666,-0.019063,-0.034654,-0.020687,0.036804
191,0.0091954,0.0049729,0.0020496,-0.019063,-0.019063,0.031607,0.030308
192,0.0052977,0.015692,-0.010293,-0.027508,-0.0034721,0.083576,0.019589
193,-0.0083442,0.020888,-0.021012,-0.04115,0.0036737,0.12905,0.0085458
194,-0.025234,0.024786,-0.03173,-0.053817,-0.00022403,0.15828,-0.0028225
195,-0.036602,0.029983,-0.044073,-0.060963,-0.01484,0.16478,-0.011267
196,-0.038551,0.0433,-0.056091,-0.060963,-0.037252,0.14756,-0.020362
197,-0.034004,0.061165,-0.063237,-0.053817,-0.052843,0.10891,-0.029782
198,-0.028482,0.076106,-0.06551,-0.044073,-0.058689,0.053044,-0.035303
199,-0.025234,0.08585,-0.068434,-0.036927,-0.05739,-0.010943,-0.031406
200,-0.024585,0.088124,-0.073631,-0.034004,-0.057715,-0.073631,-0.017764
201,-0.028482,0.082602,-0.081101,-0.034978,-0.063561,-0.1269,-0.00054884
202,-0.036278,0.074157,-0.087272,-0.037252,-0.071032,-0.16458,0.014068
203,-0.044723,0.069285,-0.088896,-0.041475,-0.077203,-0.18374,0.019264
204,-0.04927,0.06961,-0.085324,-0.045697,-0.079152,-0.18504,0.016341
205,-0.051219,0.075781,-0.07493,-0.046671,-0.071357,-0.17237,0.0062721
