,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.01614,-0.28378,-0.24968,-0.1701,-0.18309,-0.25098,-0.12527
1,-0.020362,-0.30327,-0.29158,-0.15256,-0.092469,-0.23863,-0.093444
2,-0.023935,-0.28313,-0.3299,-0.13177,0.02641,-0.26039,-0.067784
3,-0.02426,-0.23376,-0.35491,-0.10774,0.15731,-0.31171,-0.050569
4,-0.021337,-0.17075,-0.36238,-0.087597,0.28203,-0.35037,-0.042774
5,-0.014191,-0.10903,-0.35491,-0.072331,0.3876,-0.33575,-0.03303
6,-0.0034721,-0.05739,-0.33802,-0.059014,0.4662,-0.25065,-0.012567
7,0.0052977,-0.022961,-0.31951,-0.046671,0.5159,-0.1178,0.023162
8,0.011794,-0.0076946,-0.30424,-0.032705,0.53766,0.024786,0.067336
9,0.015692,-0.0024977,-0.28735,-0.013541,0.53636,0.17647,0.11606
10,0.01829,0.0033489,-0.26299,0.012443,0.52077,0.35382,0.16413
11,0.017965,0.01894,-0.22532,0.038753,0.49901,0.53311,0.20863
12,0.016341,0.0433,-0.17659,0.059541,0.47594,0.65524,0.24403
13,0.014392,0.071558,-0.12138,0.06961,0.44801,0.6731,0.26255
14,0.013743,0.092996,-0.060313,0.062139,0.41423,0.5919,0.26482
15,0.01017,0.10144,0.003024,0.03453,0.36973,0.45158,0.26255
16,0.0036737,0.095919,0.064413,-0.012242,0.31419,0.28658,0.26417
17,-0.0047713,0.080328,0.12515,-0.066485,0.25378,0.11054,0.26839
18,-0.012567,0.060515,0.18004,-0.11163,0.19239,-0.08305,0.26742
19,-0.01614,0.043625,0.22974,-0.13404,0.12937,-0.30554,0.25897
20,-0.012242,0.036154,0.27911,-0.12755,0.059541,-0.55142,0.24566
21,-0.0018481,0.043625,0.32913,-0.098641,-0.020362,-0.79568,0.22877
22,0.015042,0.068635,0.37525,-0.067459,-0.11033,-1.0101,0.20603
23,0.031282,0.10209,0.40416,-0.055766,-0.19966,-1.1725,0.17582
24,0.040377,0.13002,0.40091,-0.071032,-0.27696,-1.28,0.13295
25,0.032582,0.13717,0.35836,-0.10968,-0.33348,-1.3514,0.072533
26,0.0088706,0.11898,0.28268,-0.15451,-0.36303,-1.4034,0.0026992
27,-0.022311,0.07773,0.19076,-0.18991,-0.36531,-1.4187,-0.068758
28,-0.04862,0.02706,0.099817,-0.20193,-0.34257,-1.3664,-0.1321
29,-0.060963,-0.01614,0.023812,-0.18699,-0.30035,-1.2322,-0.17692
