,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.0023744,-0.029132,0.036154,0.41391,0.24728,-0.34322,0.05272
1,-0.00087364,-0.0837,0.0065969,0.14724,0.131,-0.33867,0.013418
2,-0.0054209,-0.1191,-0.018738,-0.069733,0.05142,-0.25455,-0.020037
3,-0.010943,-0.12333,-0.040175,-0.20615,0.021538,-0.0083442,-0.042124
4,-0.014191,-0.095393,-0.057715,-0.2539,0.033881,0.39019,-0.047971
5,-0.012567,-0.042774,-0.068109,-0.22921,0.065712,0.8027,-0.037252
6,-0.0037969,0.025761,-0.064536,-0.16847,0.0852,1.0538,-0.01484
7,0.0075714,0.093645,-0.043099,-0.10903,0.073832,1.0375,0.010819
8,0.022837,0.14432,-0.010618,-0.075579,0.03583,0.7634,0.03453
9,0.046223,0.16835,0.023487,-0.072656,-0.0037969,0.34375,0.054019
10,0.07708,0.1703,0.053694,-0.090845,-0.014191,-0.057715,0.067011
11,0.10599,0.16315,0.07708,-0.11001,0.016016,-0.2971,0.074806
12,0.12483,0.15926,0.099167,-0.10709,0.071883,-0.32925,0.081952
13,0.13295,0.1651,0.12418,-0.065186,0.12775,-0.21785,0.091372
14,0.13555,0.17777,0.15373,0.01764,0.16348,-0.086298,0.10664
15,0.13327,0.18979,0.18394,0.11736,0.16445,-0.048945,0.12775
16,0.1271,0.19499,0.20311,0.19856,0.12905,-0.16523,0.15698
17,0.12158,0.19076,0.20798,0.23039,0.061814,-0.42345,0.18946
18,0.11671,0.17745,0.19628,0.19856,-0.027833,-0.75995,0.21123
19,0.11183,0.15244,0.16835,0.11183,-0.1256,-1.0838,0.21252
20,0.10469,0.11801,0.13035,-0.0034721,-0.212,-1.3056,0.19921
21,0.098517,0.078055,0.0865,-0.11651,-0.27339,-1.3716,0.18004
22,0.092021,0.037454,0.048172,-0.21037,-0.30554,-1.2952,0.16575
23,0.084226,0.0036737,0.024786,-0.27956,-0.31724,-1.1461,0.15731
24,0.078055,-0.018088,0.018615,-0.32925,-0.32146,-1.0123,0.14919
25,0.076106,-0.025559,0.020564,-0.35849,-0.32568,-0.95646,0.13295
