,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.079802,-0.6297,-0.38122,-0.23798,-2.1781,0.031607,0.070259
1,0.17322,-0.56441,-0.43092,-0.27371,-1.3466,0.021213,0.061814
2,0.53246,-0.3731,-0.4176,-0.26527,-0.35491,0.057917,0.083901
3,0.969,-0.093119,-0.34874,-0.23474,0.57728,0.14529,0.14237
4,1.413,0.22941,-0.24805,-0.2055,1.2652,0.25897,0.22779
5,1.7774,0.55487,-0.14054,-0.18536,1.6365,0.36486,0.32718
6,2.0003,0.85142,-0.039526,-0.161,1.7651,0.4308,0.42365
7,2.0672,1.0869,0.048822,-0.123,1.8051,0.44054,0.50225
8,1.9999,1.2256,0.12645,-0.073955,1.8307,0.40514,0.55227
9,1.8314,1.2396,0.18329,-0.029132,1.795,0.34667,0.56429
10,1.5894,1.1295,0.21123,-0.00054884,1.6056,0.27456,0.53571
11,1.2951,0.92515,0.21123,0.013093,1.2415,0.19466,0.47399
12,0.97842,0.67862,0.19531,0.037129,0.77184,0.11086,0.39474
13,0.67895,0.44834,0.18134,0.11248,0.29308,0.036479,0.31159
14,0.43242,0.27554,0.1768,0.27359,-0.093444,-0.016789,0.23721
15,0.2541,0.1755,0.18037,0.51427,-0.32178,-0.040175,0.18297
16,0.14399,0.14464,0.19401,0.75918,-0.40428,-0.029782,0.15179
17,0.088773,0.16023,0.21285,0.89235,-0.40331,0.0033489,0.13425
18,0.070584,0.19563,0.22714,0.82414,-0.38707,0.032582,0.11736
19,0.078379,0.22097,0.22682,0.57111,-0.3809,0.030633,0.088124
20,0.10729,0.22,0.20538,0.24533,-0.36758,-0.0099683,0.0433
21,0.14269,0.18816,0.16868,-0.023935,-0.34874,-0.070382,-0.0083442
22,0.16933,0.1271,0.12385,-0.15776,-0.35849,-0.12073,-0.054792
23,0.17225,0.0433,0.081627,-0.15451,-0.41695,-0.14281,-0.090521
24,0.13132,-0.052843,0.047198,-0.070707,-0.50238,-0.13599,-0.11586
25,0.0433,-0.14866,0.014392,0.01894,-0.57318,-0.10741,-0.13112
26,-0.077203,-0.23733,-0.023285,0.072208,-0.59949,-0.067459,-0.13567
27,-0.19576,-0.31204,-0.060313,0.096569,-0.57643,-0.023285,-0.12722
28,-0.28508,-0.37018,-0.087597,0.13165,-0.52934,0.016666,-0.10644
29,-0.33997,-0.40981,-0.093769,0.20603,-0.49393,0.042001,-0.079477
30,-0.37408,-0.43449,-0.077853,0.31386,-0.48646,0.049147,-0.062262
31,-0.40201,-0.45041,-0.051219,0.42105,-0.51212,0.040702,-0.072006
32,-0.44131,-0.46307,-0.030106,0.48634,-0.57351,0.022188,-0.10903
33,-0.50952,-0.47769,-0.02361,0.48341,-0.66186,0.00075039,-0.15776
34,-0.63068,-0.5001,-0.03303,0.41683,-0.70863,-0.013216,-0.20063
35,-0.83433,-0.53518,-0.051219,0.31971,-0.58098,-0.0057458,-0.22694
36,-1.1328,-0.57611,-0.069083,0.22714,-0.14216,0.032906,-0.23409
37,-1.4989,-0.60891,-0.080127,0.15861,0.60457,0.09397,-0.22726
38,-1.8552,-0.61443,-0.081751,0.11378,1.4465,0.15373,-0.21687
39,-2.1037,-0.57708,-0.07493,0.081627,2.1159,0.19076,-0.20453
40,-2.1696,-0.49653,-0.059664,0.042651,2.4193,0.19888,-0.19056
41,-2.0358,-0.39227,-0.039526,-0.019063,2.2598,0.18102,-0.1753
42,-1.7542,-0.2984,-0.022961,-0.11391,1.6501,0.14529,-0.15841
43,-1.4109,-0.24286,-0.01549,-0.23603,0.7621,0.091696,-0.14346
44,-1.0861,-0.23441,-0.014191,-0.36596,-0.098641,0.016991,-0.13372
45,-0.82394,-0.25812,-0.013541,-0.47639,-0.64367,-0.071032,-0.13437
46,-0.62645,-0.28346,-0.0096434,-0.54623,-0.75995,-0.16425,-0.14249
47,-0.4673,-0.28346,-0.0041217,-0.56506,-0.48419,-0.24935,-0.14931
48,-0.31399,-0.24838,0.00010078,-0.53778,0.053369,-0.31399,-0.14606
49,-0.14899,-0.19089,-0.0034721,-0.46632,0.64939,-0.35329,-0.12592
50,0.023162,-0.14216,-0.018088,-0.35816,1.0716,-0.3731,-0.089546
51,0.17777,-0.11586,-0.042774,-0.23246,1.0915,-0.38415,-0.052193
52,0.28496,-0.10221,-0.072981,-0.11553,0.61269,-0.39292,-0.028807
53,0.33075,-0.080127,-0.098316,-0.024585,-0.19868,-0.39746,-0.025559
54,0.334,-0.029782,-0.11098,0.0433,-0.9623,-0.38057,-0.034978
55,0.32556,0.049472,-0.10644,0.11801,-1.3453,-0.33153,-0.043423
56,0.32426,0.15146,-0.081101,0.22974,-1.2322,-0.25227,-0.042124
57,0.33075,0.2619,-0.029782,0.39442,-0.70668,-0.15451,-0.028807
58,0.32556,0.34764,0.042651,0.58508,0.012119,-0.056741,-0.011267
59,0.27684,0.37168,0.11963,0.75365,0.65686,0.022512,-0.0015233
60,0.1677,0.31322,0.17062,0.84947,1.033,0.066686,-0.010293
61,0.012768,0.18329,0.17192,0.84168,1.1061,0.072208,-0.033679
62,-0.14379,0.022512,0.12125,0.73774,0.95958,0.042326,-0.061288
63,-0.24708,-0.11618,0.041351,0.57566,0.72247,-0.0018481,-0.075904
64,-0.26624,-0.19381,-0.035303,0.39994,0.5133,-0.040175,-0.074605
65,-0.20096,-0.20323,-0.088247,0.24923,0.4217,-0.056091,-0.061288
66,-0.082725,-0.16393,-0.11131,0.14042,0.50713,-0.035953,-0.040175
67,0.048822,-0.10903,-0.11715,0.069934,0.77964,0.020888,-0.014191
68,0.15958,-0.051868,-0.11293,0.026735,1.1762,0.10014,0.016016
69,0.23331,0.013418,-0.096692,-0.00022403,1.59,0.18427,0.052395
70,0.26839,0.097868,-0.065835,-0.019388,1.9103,0.25832,0.086824
71,0.27164,0.19531,-0.023285,-0.039526,2.0227,0.30315,0.11054
72,0.25832,0.28301,0.017965,-0.060638,1.7813,0.30769,0.11768
73,0.24273,0.3405,0.049796,-0.079477,1.0716,0.26872,0.11801
74,0.23591,0.35154,0.069285,-0.088572,-0.034329,0.19791,0.12288
75,0.24111,0.31744,0.080328,-0.085324,-1.2381,0.11054,0.13977
76,0.25767,0.26157,0.087474,-0.073631,-2.2024,0.016666,0.16283
77,0.29048,0.21382,0.089423,-0.064536,-2.7263,-0.078178,0.18004
78,0.35252,0.19011,0.082927,-0.069083,-2.8017,-0.16328,0.18329
79,0.44411,0.18914,0.06896,-0.086298,-2.6062,-0.22629,0.16835
80,0.53116,0.20148,0.050771,-0.11326,-2.3739,-0.26592,0.13197
