,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.013216,-0.035953,0.60652,0.013418,-0.12495,0.10826,0.013743
1,-0.019063,-0.035953,0.55585,0.013418,-0.059664,0.12775,0.019589
2,-0.022636,-0.031406,0.44119,0.010819,-0.0011985,0.14074,0.022837
3,-0.023935,-0.02361,0.30607,0.0033489,0.036804,0.14399,0.023162
4,-0.02426,-0.014516,0.18784,-0.0054209,0.05142,0.14172,0.022188
5,-0.022311,-0.0050961,0.10664,-0.010618,0.048497,0.13912,0.020888
6,-0.018413,0.0046481,0.063438,-0.0047713,0.036154,0.13717,0.021538
7,-0.010943,0.012119,0.049147,0.010819,0.021538,0.13327,0.026085
8,-0.0028225,0.01764,0.050771,0.026735,0.010819,0.12515,0.036154
9,0.0026992,0.023162,0.06019,0.03583,0.011144,0.11248,0.049472
10,0.0043233,0.029333,0.054993,0.037129,0.025111,0.099492,0.057917
11,0.00042559,0.036479,-0.0024977,0.030633,0.045574,0.088124,0.059216
12,-0.0067202,0.041676,-0.13729,0.024786,0.060515,0.07773,0.055318
13,-0.012242,0.040052,-0.32048,0.017965,0.057592,0.067986,0.050446
14,-0.013541,0.031607,-0.46665,0.011794,0.035505,0.058891,0.048172
15,-0.0099683,0.020564,-0.49231,0.0036737,-0.0024977,0.05272,0.050121
16,-0.0054209,0.011794,-0.37992,-0.0018481,-0.044398,0.042651,0.058241
17,-0.0011985,0.008221,-0.18601,-0.0037969,-0.076554,0.029983,0.070259
18,0.0049729,0.013743,0.0065969,0.003024,-0.09117,0.020564,0.0852
19,0.01017,0.023812,0.13522,0.016016,-0.090845,0.016341,0.095919
20,0.011144,0.032257,0.18459,0.029658,-0.080451,0.012119,0.099167
21,0.0085458,0.035505,0.18167,0.041676,-0.06616,0.0020496,0.094945
22,0.0036737,0.034855,0.16056,0.05207,-0.052843,-0.015165,0.083251
23,0.00010078,0.033556,0.13912,0.061165,-0.04115,-0.034654,0.067986
24,-0.0024977,0.034855,0.11995,0.065062,-0.028807,-0.047971,0.051096
25,-0.0034721,0.040702,0.10047,0.066362,-0.0096434,-0.048296,0.037778
26,-0.0018481,0.051745,0.082927,0.067011,0.012119,-0.039526,0.030957
27,0.0052977,0.062464,0.077405,0.065712,0.028684,-0.028807,0.02706
28,0.015692,0.067661,0.091047,0.056942,0.035505,-0.021986,0.024137
29,0.02706,0.064088,0.11541,0.041351,0.023487,-0.022311,0.023812
30,0.032582,0.054344,0.13847,0.021863,-0.0057458,-0.031081,0.025761
31,0.031932,0.046223,0.15179,0.0036737,-0.046996,-0.042124,0.026085
32,0.027385,0.044924,0.15016,-0.011267,-0.092145,-0.053168,0.024461
33,0.020888,0.05142,0.1349,-0.024909,-0.1334,-0.06551,0.022188
34,0.016016,0.059216,0.11346,-0.035303,-0.16328,-0.079477,0.021538
35,0.014717,0.064413,0.091372,-0.038227,-0.18082,-0.091495,0.020564
36,0.014717,0.064413,0.075456,-0.03238,-0.18699,-0.093119,0.020239
37,0.014392,0.059865,0.063438,-0.016464,-0.17952,-0.082725,0.018615
38,0.014717,0.052395,0.050771,0.00075039,-0.16165,-0.067134,0.012443
39,0.014717,0.0433,0.030308,0.011469,-0.14314,-0.051868,0.00042559
40,0.014392,0.031607,0.0033489,0.014392,-0.12885,-0.045372,-0.012892
41,0.017316,0.01829,-0.027833,0.0078962,-0.11715,-0.047646,-0.020037
42,0.01894,0.0049729,-0.059664,-0.0011985,-0.10611,-0.053817,-0.022961
43,0.012768,-0.0073698,-0.087272,-0.0080194,-0.086948,-0.054142,-0.02426
