,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.061937,0.048822,-0.046022,0.081303,0.80238,0.30997,-0.0057458
1,-0.077528,0.042651,-0.066485,0.041027,0.50518,0.16608,-0.025884
2,-0.086948,0.039727,-0.092469,-0.008669,0.22487,0.021863,-0.046022
3,-0.093119,0.041351,-0.11488,-0.05739,-0.0083442,-0.10546,-0.060638
4,-0.096367,0.045574,-0.13015,-0.095717,-0.19283,-0.20388,-0.063561
5,-0.094418,0.048172,-0.13794,-0.11715,-0.33705,-0.27046,-0.054792
6,-0.083375,0.046873,-0.13989,-0.11586,-0.44554,-0.30457,-0.037577
7,-0.061613,0.042975,-0.13242,-0.086298,-0.51667,-0.30587,-0.015815
8,-0.03303,0.034855,-0.11456,-0.03173,-0.5433,-0.27599,0.011469
9,-0.0054209,0.024786,-0.087922,0.034206,-0.51992,-0.22207,0.042651
10,0.017316,0.012768,-0.062912,0.094945,-0.44554,-0.16198,0.071883
11,0.032582,-0.0028225,-0.047971,0.13782,-0.32633,-0.11131,0.089748
12,0.040377,-0.019388,-0.045697,0.15991,-0.17724,-0.081101,0.089098
13,0.035505,-0.034654,-0.051219,0.1625,-0.012567,-0.076879,0.075131
14,0.021863,-0.046022,-0.060638,0.14756,0.15666,-0.093119,0.056942
15,0.0020496,-0.051868,-0.069408,0.12678,0.28658,-0.1217,0.04395
16,-0.018088,-0.049595,-0.069083,0.11541,0.32751,-0.14931,0.037129
17,-0.031406,-0.040175,-0.057715,0.12028,0.26774,-0.15483,0.039078
18,-0.028807,-0.02361,-0.034978,0.13522,0.13847,-0.12398,0.050446
19,-0.012892,0.0039985,-0.0031473,0.15049,-0.012892,-0.053492,0.073832
20,0.013418,0.041027,0.028034,0.15406,-0.14964,0.03453,0.10404
21,0.0433,0.07708,0.047523,0.1323,-0.24675,0.10989,0.13327
22,0.068635,0.10079,0.047523,0.074157,-0.29417,0.15309,0.15276
23,0.080653,0.10339,0.031932,-0.021012,-0.30554,0.16348,0.15926
24,0.07708,0.089748,0.011144,-0.13534,-0.29905,0.15991,0.15146
25,0.062789,0.071234,-0.00054884,-0.23181,-0.27761,0.16121,0.13555
26,0.045249,0.054668,0.00075039,-0.27501,-0.22954,0.18004,0.11898
27,0.031282,0.039727,0.015692,-0.25065,-0.15061,0.2174,0.11248
28,0.028359,0.022188,0.03518,-0.16945,-0.067134,0.25962,0.11508
29,0.03518,0.0046481,0.056942,-0.066485,-0.03173,0.28691,0.1219
30,0.045899,-0.0067202,0.075781,0.022512,-0.083375,0.28821,0.12385
31,0.054668,-0.0054209,0.090722,0.07708,-0.21167,0.26579,0.11346
32,0.055968,0.011144,0.099492,0.098193,-0.37018,0.22584,0.08585
