,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.00042559,0.031932,0.3038,0.070584,-1.4359,-0.32016,0.023812
1,0.0036737,0.021213,0.2502,-0.023285,-1.2286,-0.33283,0.011469
2,0.021213,0.024137,0.19369,-0.087597,-0.84732,-0.35979,-0.0037969
3,0.046873,0.037129,0.14237,-0.11163,-0.37115,-0.40169,-0.021337
4,0.073507,0.062139,0.10079,-0.10481,0.11476,-0.44424,-0.0405
5,0.094295,0.097868,0.065062,-0.0824,0.52921,-0.46925,-0.058365
6,0.098842,0.13425,0.031282,-0.064861,0.8079,-0.47087,-0.072006
7,0.080328,0.15373,-0.0031473,-0.062912,0.91671,-0.45073,-0.085973
8,0.039402,0.15049,-0.036927,-0.07428,0.85987,-0.41435,-0.10189
9,-0.01484,0.13522,-0.062912,-0.084999,0.67473,-0.37018,-0.1178
10,-0.068758,0.1219,-0.074605,-0.081751,0.40871,-0.3286,-0.13015
11,-0.10741,0.11866,-0.072331,-0.059664,0.12483,-0.29417,-0.13599
12,-0.12625,0.12515,-0.059339,-0.021986,-0.12527,-0.27241,-0.13275
13,-0.12398,0.11898,-0.04115,0.022837,-0.33478,-0.27599,-0.1204
14,-0.10806,0.082277,-0.021337,0.062139,-0.52414,-0.31756,-0.10156
15,-0.093769,0.010819,-0.010943,0.087799,-0.70213,-0.39844,-0.080451
16,-0.087922,-0.075904,-0.013866,0.098517,-0.86161,-0.49231,-0.054467
17,-0.088572,-0.14834,-0.025884,0.099167,-1.0036,-0.56539,-0.02361
18,-0.093444,-0.19316,-0.039201,0.097218,-1.1387,-0.60502,0.0078962
19,-0.10709,-0.21557,-0.047646,0.092996,-1.2436,-0.61443,0.033881
20,-0.12755,-0.22272,-0.053168,0.083251,-1.2608,-0.60696,0.055643
21,-0.14509,-0.21102,-0.057715,0.071883,-1.1276,-0.59754,0.068635
22,-0.14931,-0.17984,-0.061288,0.062139,-0.82718,-0.59267,0.074482
23,-0.13534,-0.13015,-0.065835,0.052395,-0.40818,-0.58325,0.074157
24,-0.10416,-0.071357,-0.072331,0.03583,0.023487,-0.56409,0.063113
25,-0.061613,-0.017114,-0.083375,0.0095202,0.35966,-0.53193,0.045574
26,-0.017764,0.019264,-0.10124,-0.021986,0.54968,-0.47932,0.025436
27,0.01829,0.031932,-0.12917,-0.053492,0.61464,-0.39779,0.013418
28,0.040377,0.022188,-0.1623,-0.073955,0.61918,-0.27306,0.01829
29,0.053044,-0.0011985,-0.19608,-0.07428,0.6338,-0.085973,0.041676
30,0.065712,-0.025884,-0.22337,-0.039851,0.69779,0.17842,0.081303
31,0.082277,-0.047321,-0.23993,0.038428,0.77477,0.51167,0.13555
32,0.098193,-0.057715,-0.23961,0.15146,0.76827,0.87643,0.19693
33,0.10956,-0.050244,-0.22239,0.26839,0.61399,1.2133,0.2567
34,0.11963,-0.017439,-0.19608,0.35187,0.32166,1.4588,0.3038
35,0.12743,0.036479,-0.16653,0.3733,-0.030106,1.5722,0.32848
36,0.1336,0.10209,-0.13892,0.3327,-0.3403,1.5452,0.32588
37,0.13587,0.16543,-0.12138,0.25118,-0.54103,1.399,0.296
38,0.13295,0.2122,-0.11618,0.15958,-0.60826,1.172,0.24598
39,0.1219,0.23883,-0.11683,0.08585,-0.54395,0.91638,0.18394
40,0.10209,0.25183,-0.10871,0.05272,-0.36758,0.6809,0.12223
41,0.079354,0.25995,-0.077528,0.070584,-0.10481,0.50875,0.073507
42,0.058891,0.26482,-0.015815,0.1271,0.21285,0.42332,0.051745
43,0.045899,0.26417,0.073832,0.18914,0.53116,0.41488,0.058891
44,0.048822,0.2554,0.17485,0.21805,0.77477,0.44671,0.088773
45,0.078379,0.24176,0.26449,0.18492,0.88098,0.46425,0.12548
46,0.13067,0.23234,0.32069,0.095594,0.83973,0.42397,0.14984
47,0.19726,0.22812,0.3431,-0.016789,0.70461,0.31711,0.15926
48,0.26157,0.22357,0.34992,-0.10806,0.56267,0.16673,0.15796
49,0.30445,0.20765,0.35674,-0.15061,0.47822,0.015367,0.15503
50,0.30607,0.16543,0.35836,-0.15093,0.45678,-0.10416,0.15309
51,0.24825,0.087799,0.3418,-0.14736,0.4584,-0.18504,0.14172
52,0.12353,-0.017764,0.29633,-0.1688,0.43339,-0.24058,0.10534
53,-0.047971,-0.1321,0.22194,-0.21752,0.35739,-0.28281,0.039402
54,-0.22239,-0.23701,0.1323,-0.26819,0.23786,-0.31464,-0.0405
55,-0.35329,-0.32308,0.049796,-0.29742,0.088773,-0.33315,-0.11293
56,-0.42052,-0.38285,-0.0083442,-0.29547,-0.078503,-0.34062,-0.16263
57,-0.42442,-0.41435,-0.038876,-0.26592,-0.24805,-0.34062,-0.18601
58,-0.3861,-0.42702,-0.052843,-0.21687,-0.40266,-0.34355,-0.18731
59,-0.33283,-0.43449,-0.060638,-0.16328,-0.53193,-0.34907,-0.17692
60,-0.28183,-0.43741,-0.06551,-0.11845,-0.63262,-0.35004,-0.16425
61,-0.23538,-0.42994,-0.067459,-0.082076,-0.69661,-0.33348,-0.14931
62,-0.18277,-0.40786,-0.062912,-0.041475,-0.69791,-0.29288,-0.12755
