,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.053467,-0.017292,-0.057743,-0.10017,0.7345,0.25468,-0.01795
1,-0.047548,0.0001381,-0.068924,-0.15969,0.76706,0.39971,-0.01203
2,-0.039655,0.0093464,-0.07024,-0.2008,0.74996,0.53521,0.0037556
3,-0.031433,0.012306,-0.066293,-0.21395,0.69734,0.63123,0.023488
4,-0.025514,0.018884,-0.060702,-0.19685,0.64011,0.66281,0.047495
5,-0.022225,0.035656,-0.052152,-0.15838,0.61019,0.61611,0.080382
6,-0.020252,0.055388,-0.041957,-0.1074,0.60887,0.50758,0.11853
7,-0.01499,0.069529,-0.029789,-0.054125,0.59835,0.3586,0.15536
8,-0.0080836,0.073476,-0.015976,-0.0097279,0.53652,0.1922,0.17641
9,-0.0024928,0.066898,-0.0061104,0.018226,0.40629,0.025132,0.18003
10,-0.0034794,0.052757,-0.0064392,0.025461,0.22311,-0.12713,0.17214
11,-0.0077547,0.036971,-0.019594,0.010004,0.018884,-0.25309,0.15635
12,-0.014003,0.022501,-0.042615,-0.022883,-0.17613,-0.3432,0.12774
13,-0.019594,0.013951,-0.065964,-0.065635,-0.33695,-0.40305,0.090577
14,-0.022554,0.010662,-0.084052,-0.10641,-0.45041,-0.44318,0.053086
15,-0.022225,0.014279,-0.099509,-0.13996,-0.51816,-0.47014,0.021843
16,-0.020252,0.024803,-0.11299,-0.16068,-0.5448,-0.49448,-0.002164
17,-0.011701,0.042891,-0.12319,-0.16857,-0.54743,-0.52638,-0.015976
18,0.0086887,0.06624,-0.13207,-0.16627,-0.53624,-0.57012,-0.017621
19,0.037629,0.090248,-0.1393,-0.1564,-0.51553,-0.62339,-0.01499
20,0.068871,0.11327,-0.14489,-0.14456,-0.48659,-0.67799,-0.010386
21,0.092879,0.13728,-0.14325,-0.13174,-0.45238,-0.72304,0.0011247
22,0.10603,0.16063,-0.1268,-0.12023,-0.41719,-0.7533,0.016253
23,0.11031,0.18233,-0.092603,-0.11628,-0.38332,-0.76382,0.030065
24,0.1113,0.1968,-0.043601,-0.11957,-0.35241,-0.75198,0.039602
25,0.10998,0.19812,0.0054,-0.12713,-0.3261,-0.71646,0.050784
26,0.10472,0.18332,0.040918,-0.13207,-0.30341,-0.65727,0.066898
27,0.09551,0.15635,0.053415,-0.13305,-0.28269,-0.57439,0.089919
28,0.080053,0.12544,0.042891,-0.12878,-0.26164,-0.47146,0.11754
29,0.065254,0.098469,0.017239,-0.12154,-0.23763,-0.34846,0.1455
30,0.052099,0.081697,-0.012359,-0.11135,-0.21494,-0.2054,0.17115
31,0.038944,0.07512,-0.041299,-0.095233,-0.19784,-0.047219,0.19055
32,0.026776,0.071173,-0.067937,-0.076488,-0.18797,0.11754,0.20075
33,0.017568,0.068214,-0.0903,-0.061031,-0.18567,0.27277,0.20009
34,0.014279,0.06624,-0.10543,-0.048863,-0.18797,0.39708,0.19614
35,0.01132,0.064267,-0.10839,-0.041957,-0.18765,0.47469,0.19384
36,0.0067154,0.060979,-0.10181,-0.042944,-0.17778,0.49311,0.1968
37,-0.0034794,0.061965,-0.091945,-0.048863,-0.15575,0.45266,0.2014
38,-0.020581,0.067885,-0.077803,-0.057743,-0.12483,0.36913,0.19943
39,-0.041957,0.082026,-0.05281,-0.068266,-0.10017,0.26323,0.18365
40,-0.062018,0.10077,-0.012359,-0.076159,-0.087341,0.15635,0.15207
41,-0.071884,0.11721,0.04026,-0.072213,-0.085039,0.067556,0.11327
42,-0.067609,0.12642,0.094852,-0.051165,-0.089972,0.0093464,0.074133
43,-0.052481,0.12873,0.14254,-0.015648,-0.098522,-0.018936,0.040918
44,-0.033078,0.12215,0.17115,0.020199,-0.10905,-0.020909,0.01691
45,-0.013345,0.10636,0.17345,0.039602,-0.11957,-0.0054526,0.0021113
46,-0.0008485,0.081697,0.14648,0.0373,-0.13174,0.01987,-0.014003
47,-0.00051963,0.053086,0.097812,0.012964,-0.14654,0.050126,-0.044259
48,-0.010386,0.024145,0.039931,-0.022554,-0.1643,0.083342,-0.091945
49,-0.026171,-0.0028217,-0.010715,-0.059716,-0.18567,0.11754,-0.15279
50,-0.044917,-0.027158,-0.044588,-0.090958,-0.21132,0.14813,-0.21955
51,-0.061689,-0.04689,-0.066293,-0.11003,-0.23928,0.16852,-0.28039
52,-0.076488,-0.059058,-0.082408,-0.12023,-0.26624,0.17312,-0.33136
53,-0.087012,-0.066951,-0.09326,-0.12417,-0.28499,0.16293,-0.36523
54,-0.094247,-0.07583,-0.096878,-0.12549,-0.29124,0.14089,-0.37937
55,-0.099838,-0.087669,-0.095562,-0.12121,-0.27973,0.10866,-0.37181
56,-0.10247,-0.10148,-0.093589,-0.10937,-0.25243,0.058348,-0.34517
57,-0.10444,-0.11825,-0.0903,-0.091287,-0.2179,-0.014661,-0.30735
58,-0.10543,-0.13799,-0.080763,-0.068924,-0.18732,-0.10872,-0.27085
59,-0.10247,-0.15311,-0.063991,-0.044259,-0.16693,-0.21099,-0.24421
60,-0.097207,-0.15575,-0.041628,-0.01795,-0.16166,-0.29716,-0.22875
61,-0.092274,-0.14654,-0.016305,0.0054,-0.1689,-0.35307,-0.22612
62,-0.099509,-0.1324,-0.0008485,0.017239,-0.1814,-0.37181,-0.23369
63,-0.13634,-0.11595,-0.0024928,0.015924,-0.19258,-0.36392,-0.24289
64,-0.17877,-0.098522,-0.010057,0.0047422,-0.19685,-0.34254,-0.24355
65,-0.1962,-0.085039,-0.011372,-0.0041372,-0.18436,-0.31064,-0.22875
66,-0.17646,-0.077475,-0.0008485,-0.0011774,-0.14687,-0.26131,-0.19916
67,-0.12812,-0.075173,0.017897,0.015266,-0.089314,-0.18501,-0.16101
68,-0.073199,-0.070897,0.042562,0.039273,-0.017621,-0.080763,-0.12089
69,-0.027816,-0.060045,0.068214,0.06361,0.064925,0.046837,-0.083065
70,0.0050711,-0.036366,0.08959,0.080382,0.16293,0.18299,-0.048863
71,0.026776,-0.0047949,0.10538,0.094523,0.27704,0.31815,-0.021238
72,0.039273,0.030723,0.11689,0.11064,0.41155,0.44542,-0.0018351
73,0.048482,0.060979,0.12642,0.13596,0.57204,0.56546,0.014608
74,0.059005,0.083999,0.13925,0.17246,0.75752,0.67629,0.030723
75,0.072489,0.10242,0.15109,0.2162,0.9532,0.77659,0.044535
76,0.08959,0.11919,0.16194,0.25929,1.1314,0.85256,0.050455
77,0.10899,0.13366,0.17575,0.29382,1.2518,0.89334,0.046508
78,0.12642,0.14352,0.19581,0.31256,1.2804,0.89597,0.033683
79,0.13695,0.14747,0.22278,0.31486,1.211,0.86374,0.017239
80,0.14089,0.14221,0.25041,0.30467,1.0722,0.80027,0.0024402
81,0.14188,0.13432,0.26784,0.2902,0.90913,0.71411,-0.0077547
82,0.14024,0.12938,0.27376,0.2754,0.77133,0.61972,-0.011372
83,0.1376,0.12609,0.27277,0.26093,0.68648,0.52764,0.0037556
84,0.13366,0.12083,0.27014,0.24843,0.6513,0.43852,0.036971
85,0.12741,0.1113,0.26422,0.23955,0.63354,0.34348,0.082026
86,0.10801,0.10373,0.24416,0.23067,0.59966,0.23955,0.12642
87,0.062952,0.10406,0.20075,0.21489,0.53488,0.13201,0.16391
88,0.0083598,0.11458,0.14944,0.18825,0.44904,0.030394,0.19055
89,-0.013345,0.12774,0.11689,0.16095,0.36485,-0.063662,0.21127
90,0.010662,0.13563,0.11524,0.14451,0.29842,-0.1541,0.2287
91,0.063281,0.13793,0.13662,0.14418,0.24843,-0.24026,0.24317
92,0.11886,0.13728,0.16359,0.15372,0.20667,-0.30867,0.25337
93,0.15734,0.13892,0.18167,0.16095,0.17312,-0.3432,0.25961
94,0.17082,0.13892,0.18332,0.16095,0.15372,-0.33169,0.26126
95,0.16589,0.13596,0.17115,0.15175,0.13991,-0.28137,0.2583
96,0.15142,0.13037,0.15207,0.14089,0.11754,-0.21494,0.25501
97,0.13991,0.12609,0.12971,0.13497,0.069858,-0.16134,0.25106
98,0.13596,0.12083,0.10998,0.14418,-0.0074258,-0.14193,0.24317
99,0.13629,0.11327,0.099456,0.16885,-0.099509,-0.14917,0.23035
100,0.13925,0.10472,0.098141,0.20568,-0.17712,-0.15575,0.21785
101,0.13695,0.10011,0.097812,0.2481,-0.21034,-0.13141,0.20634
102,0.1113,0.10143,0.085972,0.28559,-0.18337,-0.059058,0.18989
103,0.071502,0.11097,0.069858,0.31421,-0.1074,0.058348,0.16326
104,0.044206,0.12708,0.064925,0.33065,-0.01499,0.19384,0.12445
105,0.040918,0.14616,0.071831,0.32966,0.057032,0.31026,0.075778
106,0.059005,0.16391,0.085644,0.30927,0.084328,0.38853,0.023817
107,0.088275,0.1774,0.095839,0.27244,0.061307,0.43293,-0.018936
108,0.1182,0.18102,0.098469,0.22015,0.0050711,0.46088,-0.047548
109,0.13925,0.17575,0.088603,0.14747,-0.056756,0.48752,-0.059716
110,0.14418,0.16063,0.063938,0.056046,-0.10115,0.51646,-0.064649
111,0.12971,0.13958,0.024803,-0.040641,-0.11661,0.54047,-0.068595
112,0.10143,0.11064,-0.025842,-0.1245,-0.10905,0.54606,-0.071226
113,0.068543,0.071502,-0.079448,-0.17646,-0.097207,0.52501,-0.077803
114,0.037629,0.026447,-0.13042,-0.19028,-0.1028,0.47042,-0.087341
115,0.011648,-0.019265,-0.1735,-0.17613,-0.13503,0.38787,-0.10576
116,-0.0047949,-0.055112,-0.20343,-0.15673,-0.19028,0.29316,-0.12549
117,-0.010715,-0.078461,-0.22448,-0.14029,-0.25342,0.19746,-0.13733
118,-0.0093991,-0.094576,-0.23961,-0.1245,-0.30801,0.10538,-0.13338
119,-0.0028217,-0.10839,-0.24816,-0.10181,-0.34221,0.021186,-0.10839
120,0.0054,-0.11529,-0.2475,-0.072213,-0.34978,-0.052481,-0.06432
121,0.014279,-0.11529,-0.24191,-0.033078,-0.33498,-0.11661,-0.012688
122,0.023488,-0.10806,-0.23434,0.011648,-0.30275,-0.16726,0.03434
123,0.032367,-0.09622,-0.22678,0.057032,-0.26427,-0.20146,0.068214
124,0.040918,-0.078461,-0.21757,0.097812,-0.22711,-0.22382,0.090905
125,0.051113,-0.058071,-0.20639,0.12708,-0.19389,-0.24158,0.1057
126,0.061965,-0.039326,-0.1985,0.14024,-0.16824,-0.24618,0.11031
127,0.069529,-0.028473,-0.19488,0.13826,-0.1518,-0.22546,0.099456
128,0.07216,-0.026171,-0.19192,0.12511,-0.14719,-0.1712,0.0692
129,0.066569,-0.033406,-0.18863,0.10439,-0.15838,-0.083394,0.027763
130,0.051441,-0.047877,-0.18074,0.083999,-0.18501,0.027105,-0.0074258
131,0.031381,-0.068595,-0.16758,0.066569,-0.22579,0.12412,-0.024198
132,0.012306,-0.086025,-0.15377,0.05177,-0.27578,0.17214,-0.018936
133,-0.002164,-0.097207,-0.14325,0.037958,-0.32314,0.15865,0.0090175
134,-0.01203,-0.10082,-0.13503,0.027434,-0.34879,0.10143,0.054072
135,-0.017292,-0.092603,-0.12319,0.023159,-0.33794,0.034011,0.10636
136,-0.014332,-0.072542,-0.10543,0.019212,-0.28927,-0.022554,0.1524
137,-0.0054526,-0.045903,-0.081092,0.010662,-0.21823,-0.06136,0.17838
138,0.0070443,-0.018936,-0.053796,0.00079584,-0.14423,-0.083065,0.17542
139,0.023817,0.0034268,-0.028144,-0.0077547,-0.080106,-0.0903,0.15273
140,0.039931,0.016253,-0.0061104,-0.012359,-0.030775,-0.081421,0.12675
141,0.049797,0.027434,0.0086887,-0.014332,0.0030979,-0.054454,0.10834
142,0.051441,0.036971,0.015595,-0.020252,0.027763,-0.0067681,0.1057
143,0.050126,0.045851,0.019541,-0.031433,0.054072,0.055388,0.11557
144,0.047495,0.055388,0.021843,-0.049192,0.096825,0.12445,0.13037
145,0.04618,0.065583,0.022501,-0.068595,0.16095,0.1945,0.14385
146,0.046508,0.073804,0.020199,-0.079777,0.23988,0.26225,0.15175
147,0.049468,0.076764,0.021186,-0.080106,0.32374,0.32309,0.14681
148,0.054072,0.075449,0.027763,-0.068924,0.39971,0.36617,0.1284
149,0.059005,0.073476,0.035327,-0.051823,0.45858,0.38097,0.097483
150,0.059992,0.07216,0.044206,-0.036366,0.49377,0.36452,0.059334
151,0.057361,0.071831,0.06361,-0.022554,0.49936,0.32276,0.021514
152,0.053743,0.071831,0.098469,-0.0064392,0.47206,0.25961,-0.0074258
153,0.049139,0.070516,0.14484,0.017568,0.41056,0.16983,-0.024198
154,0.044535,0.070516,0.19845,0.048153,0.32013,0.049468,-0.0265
155,0.027105,0.073804,0.24054,0.072489,0.21653,-0.10247,-0.013345
156,-0.007097,0.081039,0.25665,0.081039,0.11458,-0.27743,0.013293
157,-0.034722,0.087288,0.25633,0.070845,0.021186,-0.45929,0.048153
158,-0.04393,0.084986,0.25041,0.048153,-0.059716,-0.6257,0.087288
159,-0.034722,0.074462,0.2412,0.018884,-0.12779,-0.75527,0.12149
160,-0.018936,0.061636,0.22739,-0.011372,-0.18041,-0.84143,0.14287
161,-0.0061104,0.050455,0.20798,-0.039984,-0.21527,-0.89208,0.15076
162,0.0014536,0.042233,0.18529,-0.067937,-0.22546,-0.91642,0.14583
163,0.0054,0.041904,0.16095,-0.097207,-0.21823,-0.92036,0.13925
164,0.0090175,0.051441,0.13662,-0.12845,-0.21231,-0.91346,0.13925
165,0.0060577,0.079395,0.11031,-0.15706,-0.22448,-0.91543,0.14681
166,-0.01795,0.13695,0.074462,-0.18205,-0.26328,-0.94404,0.15569
167,-0.059716,0.22048,0.030394,-0.20277,-0.31755,-1.0009,0.16063
168,-0.10872,0.31059,-0.015648,-0.21856,-0.37346,-1.0713,0.15668
169,-0.13897,0.37801,-0.048534,-0.22579,-0.41621,-1.1295,0.14024
170,-0.13174,0.39774,-0.056098,-0.22678,-0.44318,-1.1558,0.11327
