,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.29875,0.015924,0.0373,0.22706,0.63354,0.052428,0.081697
1,0.2458,-0.022225,0.027105,0.23331,0.575,0.065583,0.088932
2,0.19285,-0.059716,0.01691,0.24021,0.44674,0.079724,0.09551
3,0.13596,-0.086354,0.01132,0.24712,0.28033,0.095839,0.10307
4,0.079395,-0.091945,0.011648,0.25567,0.11162,0.11426,0.11031
5,0.031052,-0.076488,0.019212,0.26652,-0.037024,0.13826,0.11754
6,-0.0097279,-0.045574,0.031381,0.27639,-0.15805,0.17181,0.12774
7,-0.043272,-0.0087413,0.041904,0.27935,-0.26164,0.22179,0.13793
8,-0.065964,0.021514,0.041904,0.26718,-0.36359,0.28296,0.14089
9,-0.071226,0.035656,0.031052,0.23791,-0.46981,0.34611,0.1353
10,-0.062347,0.032038,0.013622,0.19187,-0.56288,0.40103,0.12346
11,-0.047219,0.014279,-0.0028217,0.13629,-0.61813,0.44246,0.11623
12,-0.029131,-0.012359,-0.013674,0.077093,-0.61452,0.47206,0.10735
13,-0.01203,-0.039655,-0.018936,0.014937,-0.5448,0.49739,0.093865
14,0.0024402,-0.057414,-0.02354,-0.047877,-0.41259,0.52337,0.073476
15,0.017239,-0.061689,-0.029789,-0.10181,-0.23599,0.55428,0.054072
16,0.0373,-0.055112,-0.037682,-0.13141,-0.05544,0.58486,0.032038
17,0.06361,-0.040641,-0.046232,-0.13009,0.09551,0.6092,0.010662
18,0.091892,-0.021896,-0.053138,-0.095562,0.19351,0.62301,-0.0061104
19,0.11458,-0.012359,-0.057743,-0.035708,0.23495,0.62729,-0.013017
20,0.12313,-0.015319,-0.055112,0.032367,0.23462,0.61446,-0.010715
21,0.1136,-0.020252,-0.04689,0.090577,0.21982,0.57204,-0.0011774
22,0.088275,-0.020252,-0.035051,0.13004,0.22114,0.50429,0.011977
23,0.050455,-0.012688,-0.022225,0.14714,0.25863,0.41813,0.024474
24,0.0083598,-0.0024928,-0.0093991,0.1478,0.32868,0.32703,0.035327
25,-0.033406,0.0086887,0.0073732,0.13859,0.39149,0.24153,0.041575
26,-0.069911,0.024474,0.029407,0.11754,0.40399,0.1695,0.040918
27,-0.098851,0.046508,0.06065,0.080711,0.33295,0.1159,0.033354
28,-0.12056,0.07216,0.094194,0.026119,0.17148,0.081697,0.020528
29,-0.13864,0.097812,0.11886,-0.041957,-0.048863,0.061307,0.0080309
30,-0.15706,0.12182,0.12675,-0.11694,-0.2794,0.047824,-0.0047949
31,-0.17087,0.13925,0.11458,-0.18337,-0.46422,0.035327,-0.021567
32,-0.16528,0.14155,0.085644,-0.22382,-0.56091,0.021186,-0.041299
33,-0.13009,0.1205,0.048153,-0.2281,-0.56354,0.0024402,-0.0584
34,-0.069582,0.080711,0.012635,-0.19159,-0.505,-0.025842,-0.069253
35,-0.0018351,0.030723,-0.0097279,-0.12154,-0.44186,-0.063991,-0.073528
