,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.40958,0.16622,0.041247,0.059005,-0.087341,0.050455,0.062952
1,0.38524,0.22344,0.049468,0.051113,-0.16956,0.0001381,0.035656
2,0.33525,0.27836,0.056046,0.034998,-0.22185,-0.056098,0.0054
3,0.27573,0.3119,0.059663,0.015595,-0.23961,-0.11299,-0.021567
4,0.22081,0.31717,0.060979,-0.0047949,-0.22579,-0.1643,-0.041628
5,0.17312,0.29743,0.068214,-0.018278,-0.19225,-0.2008,-0.053796
6,0.12675,0.26192,0.081697,-0.019265,-0.15443,-0.21231,-0.056427
7,0.071502,0.22278,0.096496,-0.0097279,-0.1245,-0.1985,-0.054125
8,0.0021113,0.18825,0.10307,0.0057288,-0.10773,-0.16923,-0.050836
9,-0.074844,0.16161,0.094194,0.01691,-0.10641,-0.13634,-0.053138
10,-0.14391,0.14287,0.071502,0.023817,-0.12154,-0.11102,-0.063662
11,-0.18962,0.12511,0.037629,0.026119,-0.15805,-0.096878,-0.082079
12,-0.21001,0.1034,0.0034268,0.024145,-0.21955,-0.095891,-0.10937
13,-0.20639,0.082684,-0.022225,0.016253,-0.2988,-0.10247,-0.14193
14,-0.18337,0.070516,-0.033735,0.0083598,-0.38299,-0.10609,-0.16989
15,-0.14062,0.071502,-0.03242,0.0044134,-0.45501,-0.099509,-0.18304
16,-0.077475,0.079066,-0.027816,0.0086887,-0.50566,-0.077146,-0.17712
17,0.017897,0.087946,-0.026171,0.022501,-0.52835,-0.038997,-0.15575
18,0.14648,0.10077,-0.027487,0.041904,-0.5175,0.0083598,-0.12582
19,0.28855,0.12248,-0.02946,0.058019,-0.4754,0.056046,-0.099509
20,0.39741,0.15175,-0.026829,0.064925,-0.40963,0.091563,-0.091945
21,0.44148,0.17773,-0.018936,0.061307,-0.3284,0.10801,-0.1074
22,0.41681,0.19417,-0.013017,0.051441,-0.24289,0.10373,-0.13733
23,0.34052,0.19384,-0.014661,0.044864,-0.16134,0.088932,-0.16298
24,0.24449,0.17937,-0.022883,0.039273,-0.087012,0.072489,-0.17285
25,0.16457,0.15734,-0.034064,0.027763,-0.01795,0.062294,-0.16298
26,0.13596,0.13432,-0.045246,0.0086887,0.046837,0.058348,-0.13963
27,0.18036,0.10965,-0.054125,-0.012688,0.1011,0.057032,-0.11332
28,0.28625,0.081368,-0.063991,-0.029131,0.14122,0.052428,-0.092274
29,0.4178,0.046508,-0.077803,-0.038339,0.15997,0.045193,-0.082079
30,0.53718,0.002769,-0.095562,-0.041957,0.15175,0.034669,-0.078132
31,0.61907,-0.048205,-0.11332,-0.039984,0.11458,0.024474,-0.074186
32,0.64636,-0.091616,-0.1245,-0.030775,0.057032,0.01987,-0.063991
33,0.60788,-0.11562,-0.1268,-0.016305,-0.0038083,0.022172,-0.046232
34,0.51054,-0.12253,-0.11891,-0.0008485,-0.046232,0.031381,-0.023869
35,0.3711,-0.11891,-0.10543,0.015924,-0.066622,0.045193,-0.0008485
36,0.21588,-0.10444,-0.0903,0.029736,-0.08175,0.057361,0.018226
37,0.072818,-0.079119,-0.072213,0.034998,-0.11168,0.061307,0.030065
38,-0.045574,-0.04689,-0.050179,0.032696,-0.15936,0.055717,0.03434
39,-0.14456,-0.015976,-0.020909,0.029407,-0.20639,0.045193,0.03434
40,-0.23533,0.0086887,0.013951,0.035327,-0.23369,0.033354,0.036314
41,-0.32084,0.021514,0.049139,0.050455,-0.22645,0.020857,0.042891
42,-0.39549,0.02283,0.076764,0.071502,-0.186,0.0090175,0.049797
43,-0.44811,0.018884,0.093536,0.087617,-0.12944,0.0014536,0.051113
44,-0.47376,0.016253,0.096167,0.094852,-0.069582,0.002769,0.049139
45,-0.4708,0.021514,0.087288,0.091234,-0.011701,0.010991,0.047495
46,-0.44679,0.035327,0.07512,0.080382,0.041247,0.018555,0.044206
47,-0.41687,0.050784,0.065254,0.071173,0.089261,0.01987,0.042891
48,-0.39056,0.060979,0.059663,0.067556,0.13695,0.014279,0.042233
49,-0.36359,0.061965,0.05769,0.07216,0.18792,0.0063866,0.044535
50,-0.32774,0.056374,0.055388,0.082026,0.24186,0.002769,0.05177
51,-0.27611,0.050126,0.053743,0.091563,0.2925,0.012306,0.060979
52,-0.20508,0.04618,0.050126,0.099127,0.33361,0.034998,0.065912
53,-0.11957,0.038616,0.045193,0.10274,0.37044,0.060979,0.065254
54,-0.034722,0.024145,0.036971,0.10209,0.41221,0.082684,0.062294
55,0.031709,0.0083598,0.023817,0.098798,0.45759,0.099127,0.061965
56,0.068543,-0.00051963,0.0093464,0.092879,0.49081,0.10801,0.061307
57,0.077751,0.0070443,-0.0008485,0.083013,0.49311,0.10866,0.065254
58,0.062952,0.030723,-0.0047949,0.073147,0.45233,0.10143,0.075778
59,0.031381,0.063938,-0.007097,0.068543,0.35597,0.090577,0.089261
60,-0.0093991,0.090577,-0.0097279,0.070516,0.20075,0.080382,0.10077
61,-0.042286,0.10274,-0.010715,0.072818,0.0034268,0.070516,0.11097
62,-0.059716,0.099127,-0.0077547,0.069858,-0.2008,0.05769,0.12083
63,-0.068266,0.082355,-0.00051963,0.058348,-0.38003,0.041904,0.13497
64,-0.082408,0.056703,0.0083598,0.042233,-0.51553,0.025132,0.15372
65,-0.10905,0.029407,0.012635,0.02283,-0.60268,0.0060577,0.17016
66,-0.15114,0.010662,0.015595,0.0040845,-0.64707,-0.010386,0.17871
67,-0.20606,0.0057288,0.022172,-0.010386,-0.66319,-0.014003,0.17806
68,-0.27052,0.010004,0.033025,-0.020909,-0.65233,0.0014536,0.17115
69,-0.33202,0.018555,0.052099,-0.031433,-0.60268,0.024474,0.15767
70,-0.37839,0.027763,0.077422,-0.04097,-0.49514,0.047824,0.14089
71,-0.39944,0.031052,0.095839,-0.044588,-0.31919,0.060979,0.12083
72,-0.39286,0.022501,0.095839,-0.04097,-0.093918,0.061965,0.096825
73,-0.36754,-0.0024928,0.077093,-0.033078,0.1353,0.052757,0.073147
74,-0.333,-0.044259,0.042562,-0.027158,0.32177,0.041247,0.049139
75,-0.30078,-0.092931,0.0037556,-0.027158,0.44115,0.031709,0.031052
76,-0.27348,-0.13832,-0.022883,-0.034064,0.50331,0.02875,0.026447
77,-0.24881,-0.16989,-0.031433,-0.040641,0.53948,0.03434,0.036971
78,-0.22152,-0.17646,-0.027816,-0.038339,0.58355,0.050784,0.06065
79,-0.19126,-0.15377,-0.015976,-0.023869,0.65228,0.071502,0.088275
80,-0.15969,-0.083723,-0.0028217,-0.0008485,0.73351,0.089919,0.11623
81,-0.12352,0.084986,0.012635,0.023488,0.80948,0.10011,0.14089
82,-0.071555,0.38228,0.0373,0.048482,0.89433,0.10176,0.16194
83,0.0070443,0.76936,0.067885,0.071831,1.016,0.096825,0.17674
84,0.10768,1.1489,0.096825,0.094523,1.1821,0.09255,0.18102
85,0.20996,1.4162,0.11557,0.11426,1.3518,0.091563,0.17444
86,0.28855,1.4965,0.12445,0.13004,1.459,0.095839,0.15536
87,0.32605,1.3715,0.12149,0.13991,1.4508,0.10538,0.12609
88,0.31717,1.0755,0.10834,0.14714,1.308,0.11853,0.090577
89,0.27408,0.67958,0.087617,0.14747,1.0571,0.12708,0.053415
90,0.20996,0.25337,0.066569,0.13629,0.75522,0.12215,0.020199
91,0.14089,-0.14621,0.051441,0.11261,0.46581,0.10077,-0.0018351
92,0.071502,-0.48856,0.043877,0.080053,0.22212,0.066898,-0.0090702
93,0.0054,-0.76875,0.045851,0.049797,0.026776,0.031381,0.00079584
94,-0.053796,-0.98942,0.058019,0.027763,-0.13371,-0.0011774,0.023159
95,-0.10937,-1.1522,0.077422,0.015924,-0.2692,-0.027816,0.04618
96,-0.16002,-1.2637,0.093208,0.0083598,-0.3797,-0.045246,0.058019
97,-0.19587,-1.3295,0.097483,0.00079584,-0.45633,-0.053467,0.059334
98,-0.19784,-1.362,0.091892,-0.0018351,-0.48987,-0.047219,0.058348
99,-0.15443,-1.3676,0.075449,-0.002164,-0.47935,-0.024198,0.058019
100,-0.075173,-1.3479,0.052428,-0.0011774,-0.43528,0.013293,0.05473
