,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.041799,0.12158,0.18069,0.32263,0.15114,0.081952,0.056942
1,-0.071357,0.10079,0.17517,0.347,0.1232,0.063113,0.020888
2,-0.096042,0.069285,0.14659,0.32263,0.082927,0.03453,-0.021012
3,-0.10871,0.033881,0.10209,0.25702,0.040377,0.0052977,-0.057065
4,-0.10449,0.0065969,0.051096,0.16478,0.003024,-0.014516,-0.073955
5,-0.0824,-0.008669,0.0036737,0.070584,-0.021012,-0.020362,-0.070382
6,-0.049595,-0.011917,-0.031081,-0.0015233,-0.025559,-0.012567,-0.048945
7,-0.017439,-0.0041217,-0.049595,-0.034654,-0.008669,0.0014,-0.021337
8,0.0046481,0.011144,-0.053817,-0.020037,0.022837,0.013743,-0.0011985
9,0.017316,0.026735,-0.048945,0.040377,0.057592,0.021863,0.012768
10,0.026735,0.03583,-0.035953,0.1258,0.0865,0.029983,0.024786
11,0.037778,0.036804,-0.018413,0.2096,0.10144,0.03583,0.039727
12,0.051096,0.033881,-0.0044465,0.26255,0.10079,0.039078,0.053694
13,0.061814,0.030308,-0.0028225,0.26937,0.0865,0.036479,0.063763
14,0.062789,0.032582,-0.014516,0.23396,0.065387,0.027385,0.066686
15,0.05207,0.037454,-0.035953,0.17192,0.039727,0.014392,0.062139
16,0.039078,0.040052,-0.058689,0.10209,0.012768,-0.0024977,0.05207
17,0.029658,0.037778,-0.075904,0.038103,-0.01614,-0.019063,0.042001
18,0.026085,0.03518,-0.084349,-0.01614,-0.046022,-0.029457,0.033556
19,0.024786,0.03583,-0.0837,-0.061613,-0.077203,-0.034978,0.021863
20,0.020564,0.037454,-0.076229,-0.098965,-0.10579,-0.035303,0.0052977
21,0.010495,0.033881,-0.06616,-0.13112,-0.12755,-0.033679,-0.0099683
22,-0.00022403,0.019589,-0.057715,-0.15548,-0.14249,-0.030106,-0.021012
23,-0.0047713,-0.0028225,-0.04992,-0.16198,-0.14736,-0.024909,-0.024909
24,-0.0041217,-0.026858,-0.033679,-0.13957,-0.13437,-0.01614,-0.017439
25,0.003024,-0.039526,0.0069217,-0.0824,-0.094743,-0.00087364,0.0014
26,0.01764,-0.036278,0.081627,0.003024,-0.035628,0.020239,0.024461
27,0.038428,-0.024585,0.17972,0.092671,0.02641,0.040702,0.047523
28,0.06019,-0.017114,0.26482,0.15633,0.076431,0.05142,0.062139
29,0.072208,-0.022311,0.29827,0.17062,0.095594,0.047198,0.063763
30,0.072533,-0.040175,0.2606,0.13457,0.078379,0.028034,0.045249
31,0.067986,-0.063561,0.1638,0.071234,0.033881,0.0043233,0.019264
32,0.068635,-0.082725,0.04395,0.013743,-0.017439,-0.018738,0.0020496
33,0.076106,-0.086298,-0.057065,-0.012892,-0.053817,-0.029782,-0.0015233
34,0.087149,-0.07428,-0.11033,0.0014,-0.06551,-0.02361,0.0043233
35,0.092346,-0.052843,-0.10774,0.047847,-0.053817,-0.0024977,0.011469
36,0.087474,-0.030756,-0.065835,0.10956,-0.026209,0.027709,0.01894
37,0.073832,-0.011267,-0.0063954,0.16608,0.0039985,0.057267,0.024461
38,0.056942,0.0052977,0.045574,0.20376,0.02706,0.082602,0.033881
39,0.044599,0.01829,0.074806,0.2187,0.036479,0.097868,0.045574
