,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.0034268,0.038287,-0.029131,-0.0031506,-0.063991,-0.015976,0.010004
1,0.0021113,0.026447,-0.038339,-0.002164,-0.10181,-0.016305,0.019541
2,0.0021113,0.017897,-0.039326,0.0040845,-0.12352,-0.013345,0.022172
3,0.0060577,0.017897,-0.032091,0.010662,-0.13371,-0.013017,0.013951
4,0.0086887,0.021843,-0.021567,0.014608,-0.1347,-0.018936,0.0017824
5,0.0057288,0.026119,-0.012359,0.0096753,-0.13503,-0.027487,-0.007097
6,-0.004466,0.025132,-0.0090702,-0.0034794,-0.13503,-0.03538,-0.011043
7,-0.015648,0.018555,-0.012359,-0.014332,-0.12911,-0.041299,-0.011701
8,-0.022883,0.0077021,-0.019594,-0.019923,-0.11694,-0.043272,-0.011372
9,-0.025185,-0.0038083,-0.028473,-0.018936,-0.099838,-0.044917,-0.013017
10,-0.02946,-0.013345,-0.03538,-0.011043,-0.082736,-0.050179,-0.01795
11,-0.04097,-0.015976,-0.039326,0.0044134,-0.07287,-0.062676,-0.025514
12,-0.055769,-0.013017,-0.042615,0.020199,-0.070568,-0.080106,-0.035051
13,-0.070568,-0.011701,-0.044588,0.029736,-0.073199,-0.097207,-0.04393
14,-0.080106,-0.018278,-0.049192,0.033683,-0.080434,-0.10674,-0.048205
15,-0.084052,-0.031433,-0.054454,0.033354,-0.088985,-0.11003,-0.044588
16,-0.081421,-0.045574,-0.061689,0.030723,-0.09326,-0.10313,-0.036695
17,-0.074515,-0.056756,-0.065964,0.024474,-0.090629,-0.087998,-0.029789
18,-0.065635,-0.06432,-0.06136,0.017239,-0.084381,-0.067609,-0.027487
19,-0.06136,-0.068595,-0.051494,0.012306,-0.074515,-0.044259,-0.031104
20,-0.062347,-0.07024,-0.042286,0.010991,-0.063662,-0.024856,-0.039326
21,-0.062676,-0.071884,-0.036366,0.013622,-0.057414,-0.014661,-0.049192
22,-0.059387,-0.071226,-0.028473,0.017897,-0.054125,-0.0097279,-0.057085
23,-0.052152,-0.068595,-0.016963,0.021514,-0.05544,-0.011372,-0.061031
24,-0.039655,-0.066951,-0.0041372,0.021186,-0.056427,-0.018607,-0.063004
25,-0.01795,-0.062018,0.0067154,0.014937,-0.057743,-0.026829,-0.063004
26,0.011648,-0.051494,0.012306,0.0044134,-0.054454,-0.031433,-0.057414
27,0.043877,-0.038668,0.010004,-0.0077547,-0.04689,-0.028802,-0.047877
28,0.069858,-0.027487,0.00079584,-0.017621,-0.038011,-0.023211,-0.038011
29,0.084986,-0.018936,-0.01203,-0.025185,-0.030118,-0.014332,-0.033078
