,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.0073732,-0.0008485,-0.15246,-0.074844,0.013622,0.030723,0.0030979
1,0.012635,0.0030979,-0.10378,-0.082079,-0.010715,0.025132,0.0001381
2,0.015924,0.0047422,-0.049521,-0.085367,-0.025514,0.016581,-0.0090702
3,0.015924,0.0034268,-0.018607,-0.084381,-0.030447,0.0096753,-0.020252
4,0.014608,-0.0057815,-0.018607,-0.08175,-0.030118,0.0063866,-0.028144
5,0.010991,-0.018936,-0.028144,-0.079119,-0.027816,0.0034268,-0.03242
6,0.0034268,-0.028802,-0.022883,-0.07879,-0.025514,-0.002164,-0.033406
7,-0.0074258,-0.03538,0.010662,-0.083394,-0.02354,-0.014003,-0.032749
8,-0.021567,-0.03538,0.062623,-0.089972,-0.019265,-0.029789,-0.030118
9,-0.032091,-0.032091,0.11064,-0.094576,-0.018278,-0.046561,-0.028144
10,-0.033735,-0.022883,0.13432,-0.092931,-0.0265,-0.065635,-0.024856
11,-0.022883,-0.010057,0.12609,-0.083723,-0.045574,-0.083723,-0.021567
12,-0.0028217,0.0021113,0.091563,-0.06432,-0.076488,-0.09622,-0.020909
13,0.017897,0.0080309,0.048482,-0.038668,-0.11595,-0.10477,-0.020252
14,0.028092,0.0047422,0.022172,-0.015648,-0.16002,-0.1051,-0.018936
15,0.024145,-0.0041372,0.020528,-0.0061104,-0.20376,-0.096878,-0.020581
16,0.0093464,-0.011701,0.039931,-0.01499,-0.24289,-0.085367,-0.024198
17,-0.0041372,-0.011372,0.069858,-0.038668,-0.27414,-0.074515,-0.032091
18,-0.013017,-0.0034794,0.095181,-0.064978,-0.29683,-0.064978,-0.037682
19,-0.019594,0.0080309,0.10439,-0.083065,-0.309,-0.05544,-0.037682
20,-0.02354,0.012635,0.099456,-0.086683,-0.30308,-0.048863,-0.030775
21,-0.02354,0.011648,0.086959,-0.07583,-0.27118,-0.045903,-0.016305
22,-0.015976,0.0077021,0.071831,-0.05281,-0.20343,-0.04689,0.0011247
23,-0.0057815,0.0024402,0.060321,-0.023869,-0.09622,-0.048863,0.015266
24,0.0044134,-0.00019077,0.055717,0.0063866,0.050126,-0.045574,0.021186
25,0.011977,-0.0028217,0.055717,0.032367,0.22771,-0.03538,0.021186
26,0.010991,-0.0074258,0.058348,0.053743,0.41024,-0.020252,0.015924
27,0.00079584,-0.011372,0.056374,0.073147,0.55658,-0.0011774,0.0093464
28,-0.013017,-0.014661,0.044206,0.087288,0.63156,0.01691,0.0073732
29,-0.025514,-0.020252,0.025132,0.094194,0.62564,0.032038,0.011648
30,-0.036695,-0.026829,0.0093464,0.092221,0.55658,0.043877,0.020199
31,-0.04393,-0.030775,0.0021113,0.084328,0.45463,0.051441,0.028421
32,-0.044259,-0.027487,0.0011247,0.080711,0.34644,0.05473,0.031709
33,-0.041299,-0.021896,0.00079584,0.087617,0.2458,0.057032,0.031381
34,-0.040641,-0.017292,-0.0034794,0.10176,0.15832,0.06065,0.026119
35,-0.041957,-0.016963,-0.0090702,0.1205,0.088603,0.068543,0.021843
36,-0.042615,-0.020909,-0.012688,0.13267,0.042562,0.075449,0.015924
37,-0.039984,-0.029131,-0.010715,0.13596,0.025461,0.078737,0.01132
38,-0.032091,-0.032749,-0.0054526,0.13464,0.032696,0.075449,0.014608
39,-0.019265,-0.028144,-0.002164,0.13366,0.055059,0.070516,0.025461
40,-0.0038083,-0.017621,-0.0011774,0.13892,0.081697,0.064267,0.038616
41,0.0054,-0.0084125,-0.002164,0.14681,0.10538,0.059005,0.044206
42,0.0096753,-0.0064392,-0.0024928,0.15043,0.11919,0.050784,0.035656
43,0.0077021,-0.0087413,-0.0041372,0.14221,0.11886,0.039602,0.017239
44,-0.0008485,-0.010715,-0.0074258,0.12412,0.099785,0.026119,-0.004466
45,-0.016634,-0.013674,-0.012359,0.098798,0.0692,0.0096753,-0.027487
46,-0.037024,-0.014332,-0.019265,0.069529,0.034011,-0.013345,-0.04689
47,-0.057414,-0.016305,-0.026171,0.041904,-0.0034794,-0.043272,-0.064978
48,-0.07287,-0.018936,-0.030447,0.01987,-0.042615,-0.075173,-0.085367
49,-0.077803,-0.022554,-0.02946,0.0093464,-0.079448,-0.10181,-0.10576
50,-0.070897,-0.023869,-0.024198,0.01132,-0.11069,-0.11727,-0.12023
51,-0.060045,-0.022225,-0.020909,0.021843,-0.13108,-0.1245,-0.12319
52,-0.051165,-0.017621,-0.022883,0.035656,-0.13601,-0.12582,-0.11858
53,-0.045903,-0.01203,-0.03242,0.047824,-0.13009,-0.12417,-0.10773
54,-0.04393,-0.0034794,-0.049192,0.052757,-0.12384,-0.11924,-0.094576
55,-0.045574,0.0044134,-0.064649,0.052099,-0.12944,-0.11497,-0.085039
56,-0.047219,0.0090175,-0.070897,0.050784,-0.14884,-0.11398,-0.080106
57,-0.043601,0.0070443,-0.069582,0.050455,-0.17942,-0.11398,-0.079777
58,-0.028802,0.002769,-0.063991,0.051441,-0.20935,-0.10707,-0.077475
59,-0.0054526,-0.0047949,-0.057743,0.053086,-0.23073,-0.092274,-0.06432
60,0.019212,-0.011043,-0.045903,0.051113,-0.23665,-0.069582,-0.039326
61,0.032696,-0.011701,-0.032091,0.049468,-0.22415,-0.041628,-0.0084125
62,0.029078,-0.0054526,-0.018607,0.050455,-0.20146,-0.014661,0.020199
63,0.017568,0.0017824,-0.010715,0.056703,-0.17712,0.0083598,0.038287
64,0.011977,0.0067154,-0.011701,0.064925,-0.15213,0.019212,0.04026
65,0.014279,0.0060577,-0.018607,0.076435,-0.12319,0.021186,0.027763
66,0.024474,0.0037556,-0.028802,0.08663,-0.090958,0.018555,0.011648
67,0.036314,0.0034268,-0.035708,0.090577,-0.062676,0.01987,-0.0031506
68,0.04026,0.0096753,-0.036695,0.084986,-0.045574,0.028092,-0.015648
69,0.036642,0.021843,-0.028473,0.070187,-0.044588,0.042562,-0.0265
70,0.028092,0.033354,-0.013345,0.050784,-0.052152,0.061307,-0.038339
71,0.02283,0.040918,0.0067154,0.031709,-0.053796,0.080711,-0.051165
72,0.024803,0.043549,0.026447,0.01691,-0.033078,0.093536,-0.065635
73,0.031381,0.042562,0.042233,0.0070443,0.024145,0.097483,-0.076817
74,0.038944,0.04026,0.053086,-0.0038083,0.11623,0.096167,-0.076817
75,0.041575,0.035327,0.054401,-0.013345,0.21588,0.090905,-0.065635
76,0.039602,0.028092,0.045851,-0.022883,0.28329,0.082684,-0.046232
77,0.034669,0.021514,0.032696,-0.030775,0.29283,0.069858,-0.025842
78,0.030723,0.020528,0.013951,-0.038339,0.25139,0.050784,-0.0074258
79,0.02875,0.021843,-0.0011774,-0.04689,0.19022,0.028092,0.010991
80,0.027434,0.021514,-0.0077547,-0.059716,0.13991,0.0067154,0.030723
