,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.020528,0.016581,0.034669,0.097483,0.033025,0.04881,0.038616
1,-0.0028217,0.0040845,0.021186,0.099456,0.0373,0.061636,0.041575
2,-0.039655,-0.0097279,0.0073732,0.087617,0.038616,0.061636,0.043877
3,-0.074186,-0.025842,-0.0093991,0.06624,0.040589,0.055388,0.049139
4,-0.099509,-0.042944,-0.022883,0.046508,0.047495,0.052428,0.055717
5,-0.11398,-0.064649,-0.028144,0.038944,0.059334,0.056703,0.061965
6,-0.12483,-0.082736,-0.0265,0.042233,0.068871,0.062952,0.064925
7,-0.13503,-0.091945,-0.019265,0.048482,0.069858,0.066569,0.062623
8,-0.14259,-0.087669,-0.01203,0.046837,0.061965,0.064596,0.055717
9,-0.14193,-0.068266,-0.012359,0.032038,0.050784,0.056374,0.04618
10,-0.12417,-0.03538,-0.016305,0.011977,0.039931,0.042891,0.035985
11,-0.087341,-0.00019077,-0.016963,-0.0024928,0.030065,0.028421,0.027434
12,-0.036037,0.025132,-0.014332,-0.0074258,0.021514,0.017897,0.02283
13,0.026776,0.032696,-0.013674,-0.0028217,0.017239,0.015266,0.025132
14,0.096825,0.018226,-0.018936,0.010004,0.019212,0.020528,0.037629
15,0.1672,-0.013345,-0.023869,0.022501,0.028092,0.034998,0.052757
16,0.22081,-0.059387,-0.023211,0.03434,0.0373,0.050126,0.065254
17,0.23955,-0.11957,-0.011372,0.04026,0.045522,0.060979,0.070187
18,0.22179,-0.19159,0.0054,0.04026,0.048482,0.064596,0.065583
19,0.17773,-0.27348,0.016253,0.039273,0.046508,0.058348,0.054401
20,0.12544,-0.35504,0.020528,0.038287,0.039602,0.042233,0.041247
21,0.076435,-0.42377,0.01987,0.034998,0.031052,0.022501,0.030394
22,0.040918,-0.46718,0.013622,0.02579,0.023817,0.0083598,0.020528
23,0.021843,-0.47935,0.0040845,0.011977,0.017239,0.0063866,0.013622
24,0.023817,-0.45765,-0.007097,-0.0018351,0.013293,0.014608,0.0086887
25,0.047824,-0.38957,-0.014661,-0.013345,0.010662,0.024474,0.0044134
26,0.081697,-0.25835,-0.015976,-0.017292,0.010662,0.029407,-0.0024928
27,0.1113,-0.055112,-0.010386,-0.01795,0.012306,0.025461,-0.012359
28,0.13333,0.21555,-0.002164,-0.019265,0.014608,0.013622,-0.022554
29,0.14089,0.52238,0.0086887,-0.021238,0.015595,-0.002164,-0.032091
30,0.1307,0.79961,0.022172,-0.024198,0.013951,-0.018607,-0.038339
31,0.10636,0.96208,0.035985,-0.029789,0.0080309,-0.033406,-0.041957
32,0.078409,0.95155,0.043549,-0.037682,-0.0018351,-0.047219,-0.041299
33,0.053743,0.76706,0.044864,-0.042286,-0.01499,-0.057085,-0.036366
34,0.032696,0.47371,0.046837,-0.039655,-0.025514,-0.062347,-0.02946
35,0.0086887,0.15964,0.052099,-0.033078,-0.034064,-0.063333,-0.021567
36,-0.022883,-0.095562,0.058348,-0.029131,-0.043601,-0.063004,-0.019594
37,-0.06432,-0.24618,0.059663,-0.037024,-0.053467,-0.062676,-0.025514
38,-0.098851,-0.28499,0.049468,-0.055112,-0.062018,-0.065964,-0.038997
39,-0.10411,-0.24125,0.026776,-0.078461,-0.066622,-0.07583,-0.053796
40,-0.065964,-0.16265,-0.0064392,-0.099838,-0.064649,-0.089314,-0.06432
41,0.013622,-0.095233,-0.050507,-0.11497,-0.056098,-0.098522,-0.065635
42,0.11919,-0.065964,-0.10576,-0.11793,-0.042286,-0.097536,-0.059387
43,0.22969,-0.081421,-0.15575,-0.10773,-0.026171,-0.088656,-0.05281
44,0.33197,-0.12976,-0.17482,-0.088656,-0.0080836,-0.077146,-0.048534
45,0.4155,-0.19093,-0.15772,-0.068595,0.0057288,-0.070568,-0.051165
46,0.47436,-0.24191,-0.1245,-0.056098,0.013951,-0.069582,-0.058729
47,0.50199,-0.26493,-0.1005,-0.05281,0.016253,-0.075501,-0.064978
48,0.49081,-0.26197,-0.10444,-0.053467,0.016253,-0.086683,-0.063004
49,0.43918,-0.23533,-0.13503,-0.050836,0.022501,-0.09326,-0.051823
50,0.35696,-0.18732,-0.16726,-0.037024,0.037958,-0.091945,-0.039655
51,0.26159,-0.12154,-0.17646,-0.0090702,0.059005,-0.079119,-0.032091
52,0.17246,-0.047219,-0.15048,0.031709,0.078409,-0.059387,-0.026171
53,0.10242,0.021186,-0.090629,0.075449,0.088275,-0.038011,-0.018607
54,0.053743,0.075778,-0.013674,0.11787,0.08367,-0.019594,-0.011701
55,0.02283,0.11261,0.058676,0.15964,0.0692,-0.0057815,-0.0074258
56,0.0037556,0.13399,0.10998,0.19483,0.049468,0.0060577,-0.0064392
57,-0.016634,0.14287,0.13497,0.21883,0.030394,0.015266,-0.0067681
58,-0.048205,0.14056,0.13695,0.231,0.013293,0.019212,-0.0057815
59,-0.092931,0.12774,0.12182,0.22804,-0.0011774,0.019541,-0.0018351
60,-0.14818,0.10768,0.090905,0.20831,-0.014003,0.016253,0.0050711
61,-0.20672,0.085315,0.043549,0.17115,-0.027158,0.012635,0.012306
62,-0.2623,0.069858,-0.011701,0.12215,-0.039984,0.0050711,0.012306
63,-0.31229,0.067227,-0.059716,0.077093,-0.050179,-0.0054526,0.0024402
64,-0.35339,0.080711,-0.087669,0.042562,-0.06136,-0.012688,-0.015648
65,-0.38332,0.10176,-0.092274,0.017897,-0.073528,-0.013345,-0.03538
66,-0.39911,0.11656,-0.076488,0.0050711,-0.087012,-0.0057815,-0.048863
67,-0.39878,0.12149,-0.044917,0.0017824,-0.095562,0.0040845,-0.048863
68,-0.3899,0.1205,-0.0054526,0.0047422,-0.093589,0.012964,-0.034393
69,-0.39089,0.11952,0.035327,0.01132,-0.080763,0.022501,-0.013345
70,-0.41588,0.11656,0.070187,0.01691,-0.063004,0.034998,0.0093464
71,-0.46455,0.10866,0.1011,0.019541,-0.044917,0.051113,0.029736
72,-0.51651,0.088603,0.12083,0.024474,-0.027816,0.064596,0.047824
73,-0.54512,0.046837,0.12938,0.026119,-0.011701,0.072818,0.060321
74,-0.53,-0.015648,0.12938,0.023488,-0.00051963,0.076764,0.0692
75,-0.4685,-0.091945,0.12281,0.015924,0.0044134,0.075778,0.072489
76,-0.38003,-0.15706,0.11064,0.0070443,0.0057288,0.070845,0.072818
77,-0.29387,-0.18995,0.094852,0.0014536,0.0034268,0.061965,0.070187
78,-0.23467,-0.17416,0.079724,-0.0011774,-0.0015062,0.047495,0.068871
79,-0.2133,-0.11431,0.064925,-0.00051963,-0.011043,0.030723,0.065583
80,-0.22316,-0.037024,0.04881,0.0024402,-0.022554,0.015924,0.057361
81,-0.23829,0.024474,0.028092,0.0017824,-0.029789,0.0096753,0.045522
82,-0.22514,0.04881,0.0073732,-0.0041372,-0.030775,0.011648,0.035985
83,-0.15838,0.030394,-0.0064392,-0.013674,-0.027816,0.015924,0.030394
84,-0.038668,-0.018936,-0.012688,-0.027816,-0.024527,0.014608,0.024803
85,0.10603,-0.072213,-0.01203,-0.041957,-0.022554,0.0050711,0.014608
86,0.24449,-0.11299,-0.0087413,-0.052152,-0.020252,-0.0090702,0.0034268
87,0.35795,-0.12779,-0.0054526,-0.053467,-0.015976,-0.022554,-0.002164
88,0.43918,-0.11003,-0.0061104,-0.047219,-0.0074258,-0.027816,0.002769
89,0.49443,-0.06728,-0.0087413,-0.041628,0.0021113,-0.02354,0.020199
90,0.53652,-0.0084125,-0.01203,-0.039326,0.0096753,-0.01499,0.043549
91,0.58355,0.04618,-0.016305,-0.035051,0.013951,-0.010386,0.063281
92,0.64702,0.080711,-0.018936,-0.02946,0.010004,-0.010715,0.071173
93,0.72726,0.082026,-0.018607,-0.023869,-0.0008485,-0.014332,0.06361
94,0.8131,0.048153,-0.019923,-0.021238,-0.011701,-0.021896,0.044206
95,0.87558,-0.0074258,-0.025514,-0.021238,-0.017621,-0.027816,0.02579
96,0.88611,-0.067609,-0.036366,-0.024198,-0.016305,-0.028144,0.017239
97,0.82362,-0.1176,-0.042286,-0.027487,-0.01203,-0.025514,0.016581
98,0.68385,-0.14456,-0.039984,-0.031104,-0.0093991,-0.018278,0.018884
99,0.48686,-0.14884,-0.033078,-0.03538,-0.0097279,-0.0090702,0.021843
100,0.27474,-0.13897,-0.024527,-0.041957,-0.011043,-0.0041372,0.022501
101,0.092221,-0.12089,-0.017292,-0.053467,-0.013674,-0.0057815,0.018226
102,-0.039326,-0.097207,-0.016305,-0.073199,-0.013674,-0.012688,0.012635
103,-0.11858,-0.075173,-0.024856,-0.093918,-0.0087413,-0.021896,0.010333
104,-0.16035,-0.05544,-0.039326,-0.10707,0.0034268,-0.02946,0.012306
105,-0.18666,-0.03538,-0.04985,-0.10543,0.019541,-0.030118,0.015924
106,-0.20968,-0.013017,-0.050507,-0.092931,0.032038,-0.024856,0.022172
107,-0.23336,0.0080309,-0.044259,-0.074844,0.036971,-0.016634,0.030723
108,-0.25375,0.027763,-0.034064,-0.056427,0.034998,-0.0061104,0.039931
109,-0.26855,0.048153,-0.029131,-0.044588,0.028092,0.0073732,0.049797
110,-0.27085,0.072818,-0.029131,-0.039984,0.020857,0.020857,0.056703
111,-0.25934,0.10373,-0.030447,-0.032091,0.01691,0.032696,0.056374
112,-0.23796,0.14188,-0.024527,-0.011701,0.020857,0.042233,0.049797
113,-0.21659,0.1774,-0.012359,0.01987,0.026447,0.04322,0.039273
114,-0.20409,0.19943,0.0040845,0.056703,0.028092,0.038287,0.029736
115,-0.20639,0.20272,0.017568,0.08663,0.024803,0.027763,0.022501
116,-0.2202,0.19121,0.01987,0.10011,0.018226,0.014279,0.015595
117,-0.23928,0.17542,0.013951,0.097812,0.012635,0.0011247,0.010662
118,-0.25934,0.16654,0.0050711,0.086959,0.0090175,-0.0077547,0.0044134
119,-0.27447,0.16589,0.0001381,0.074791,0.0050711,-0.01203,-0.004466
120,-0.28433,0.17082,0.0017824,0.063938,0.0011247,-0.011701,-0.015976
121,-0.28992,0.17641,0.0096753,0.056374,-0.0031506,-0.0064392,-0.024198
122,-0.28631,0.17937,0.01987,0.056703,-0.004466,0.0001381,-0.022225
123,-0.27282,0.17575,0.033354,0.065912,-0.0057815,0.0017824,-0.013017
124,-0.25013,0.15865,0.05177,0.078409,-0.0047949,-0.0015062,-0.0077547
125,-0.22481,0.12215,0.070187,0.085644,-0.00051963,-0.0051238,-0.013674
126,-0.20738,0.065254,0.078409,0.083013,0.0047422,-0.010386,-0.025514
127,-0.20343,-0.0061104,0.072489,0.070845,0.0057288,-0.021567,-0.036366
128,-0.20672,-0.066622,0.060321,0.055717,-0.0024928,-0.034722,-0.041628
129,-0.20705,-0.094905,0.04881,0.042891,-0.018278,-0.045246,-0.039655
130,-0.20113,-0.0903,0.04026,0.034998,-0.035051,-0.051494,-0.036037
131,-0.19324,-0.065635,0.030394,0.030065,-0.051823,-0.05544,-0.041957
132,-0.18469,-0.034722,0.023817,0.025132,-0.063004,-0.058071,-0.052481
133,-0.17318,-0.0024928,0.026776,0.01987,-0.066622,-0.059716,-0.059716
134,-0.15575,0.041904,0.036971,0.014608,-0.062347,-0.062018,-0.059058
135,-0.13371,0.096496,0.045851,0.013622,-0.052152,-0.061689,-0.053138
136,-0.11661,0.14681,0.048482,0.019541,-0.04097,-0.06136,-0.051165
137,-0.11102,0.17279,0.047495,0.027105,-0.032091,-0.060045,-0.054454
138,-0.11431,0.16227,0.045193,0.035327,-0.023869,-0.061689,-0.060373
139,-0.11562,0.11623,0.041247,0.040918,-0.018936,-0.06432,-0.064978
140,-0.10247,0.045851,0.02875,0.041904,-0.017621,-0.063333,-0.062676
141,-0.068266,-0.031433,0.0014536,0.035656,-0.016634,-0.055112,-0.050507
142,-0.0097279,-0.099509,-0.046561,0.023159,-0.015976,-0.04097,-0.030118
143,0.064925,-0.15903,-0.10444,0.0096753,-0.019594,-0.027487,-0.0077547
144,0.14254,-0.21461,-0.15147,0.00079584,-0.027816,-0.018278,0.0096753
145,0.20272,-0.27151,-0.17482,-0.0024928,-0.040313,-0.015976,0.021843
146,0.23067,-0.32643,-0.1689,-0.0077547,-0.053796,-0.018936,0.034998
147,0.22936,-0.3705,-0.14193,-0.018936,-0.061031,-0.020252,0.051441
148,0.20963,-0.4024,-0.10905,-0.036366,-0.059058,-0.013345,0.070516
149,0.18102,-0.42147,-0.079777,-0.051823,-0.04985,0.0034268,0.089919
150,0.14912,-0.42575,-0.056098,-0.0584,-0.04097,0.028421,0.10274
151,0.11524,-0.40733,-0.036037,-0.050179,-0.034393,0.051441,0.10965
152,0.080053,-0.35833,-0.023869,-0.031762,-0.033735,0.066569,0.11031
153,0.046508,-0.27381,-0.015319,-0.012359,-0.033735,0.069529,0.10735
154,0.015924,-0.16528,-0.002164,0.0021113,-0.033406,0.062952,0.10373
155,-0.0093991,-0.04985,0.010991,0.010662,-0.032749,0.054401,0.099127
156,-0.024856,0.048482,0.020199,0.017568,-0.031433,0.050784,0.090577
157,-0.031104,0.11787,0.023159,0.029078,-0.030447,0.049139,0.077422
158,-0.027816,0.15767,0.023159,0.047166,-0.029789,0.047166,0.065912
159,-0.020252,0.17246,0.026119,0.067556,-0.028802,0.045522,0.059663
160,-0.011372,0.16786,0.038287,0.084657,-0.02946,0.041247,0.056374
161,-0.002164,0.14879,0.05473,0.094194,-0.031762,0.038616,0.049139
162,0.0067154,0.12248,0.064925,0.092879,-0.02946,0.038287,0.038287
163,0.014937,0.093536,0.066569,0.083342,-0.019923,0.039602,0.029078
164,0.019541,0.060979,0.053086,0.070845,-0.0067681,0.038287,0.023488
165,0.011648,0.027434,0.028421,0.06361,0.010662,0.033354,0.019541
166,-0.016305,-0.0097279,-0.00019077,0.06361,0.027105,0.024474,0.012635
167,-0.072213,-0.044917,-0.024198,0.062623,0.044206,0.012635,0.0014536
168,-0.15377,-0.074186,-0.03538,0.056374,0.063938,0.002769,-0.013345
169,-0.24684,-0.090958,-0.034393,0.044206,0.086301,-0.0028217,-0.025185
170,-0.32972,-0.094905,-0.021238,0.03434,0.10242,-0.0034794,-0.031433
171,-0.38957,-0.0903,-0.0024928,0.027434,0.10768,-0.0038083,-0.032749
172,-0.42015,-0.082079,0.020199,0.018555,0.10011,-0.0051238,-0.03242
173,-0.42246,-0.075501,0.044535,0.010662,0.08367,-0.0084125,-0.031433
174,-0.39746,-0.065964,0.06624,0.0024402,0.062952,-0.014332,-0.029789
175,-0.34484,-0.040641,0.07808,-0.0087413,0.044864,-0.019594,-0.028802
176,-0.26624,0.0093464,0.077422,-0.0265,0.030065,-0.024198,-0.03242
177,-0.16857,0.078409,0.072818,-0.04985,0.016581,-0.028144,-0.038339
178,-0.056756,0.15668,0.068214,-0.082079,0.002769,-0.026829,-0.045903
179,0.071173,0.23331,0.065912,-0.11628,-0.0097279,-0.023211,-0.053138
180,0.22114,0.30237,0.06624,-0.13799,-0.017292,-0.01795,-0.061031
181,0.39774,0.35926,0.064596,-0.14029,-0.019265,-0.012688,-0.068924
182,0.5898,0.39774,0.06065,-0.12549,-0.014332,-0.0074258,-0.070568
183,0.77035,0.40925,0.058019,-0.10181,-0.0018351,-0.0015062,-0.070897
184,0.8986,0.39215,0.056046,-0.072213,0.013293,0.002769,-0.072542
185,0.94432,0.35005,0.045193,-0.040313,0.027763,0.0034268,-0.073528
