,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,0.24383,0.044206,0.0021113,0.24087,0.44049,0.1774,0.52205
1,0.27014,0.038944,0.010004,0.26948,0.50922,0.16852,0.50955
2,0.29382,0.045193,0.02875,0.28264,0.58519,0.20009,0.49739
3,0.30434,0.056703,0.045193,0.26652,0.62104,0.23659,0.46713
4,0.29349,0.068214,0.048153,0.22607,0.56974,0.2162,0.40859
5,0.26225,0.077093,0.038287,0.18529,0.43457,0.11064,0.33229
6,0.21489,0.081368,0.015924,0.15372,0.26389,-0.049192,0.26159
7,0.15964,0.082355,-0.010386,0.11327,0.12445,-0.20738,0.21522
8,0.1034,0.083013,-0.033735,0.028092,0.059334,-0.32708,0.18693
9,0.049468,0.079395,-0.052152,-0.11497,0.071173,-0.39976,0.15438
10,-0.0024928,0.063281,-0.07024,-0.26361,0.11754,-0.44515,0.10505
11,-0.053467,0.029407,-0.095562,-0.31525,0.14024,-0.49744,0.036971
12,-0.097864,-0.020909,-0.13075,-0.2008,0.11195,-0.57768,-0.044259
13,-0.12911,-0.069582,-0.16627,0.044864,0.045851,-0.66779,-0.12615
14,-0.14687,-0.10181,-0.19587,0.2902,-0.033078,-0.72765,-0.18863
15,-0.15147,-0.1097,-0.21461,0.3859,-0.13174,-0.72041,-0.20639
16,-0.14522,-0.098851,-0.22316,0.27211,-0.27743,-0.64576,-0.16956
17,-0.13272,-0.077146,-0.22218,0.017568,-0.45469,-0.5323,-0.095891
18,-0.10773,-0.050836,-0.20968,-0.23007,-0.58656,-0.42147,-0.017292
19,-0.069253,-0.020581,-0.17778,-0.34649,-0.58853,-0.34945,0.04026
20,-0.022225,0.012635,-0.12286,-0.28631,-0.42344,-0.33432,0.076435
21,0.023159,0.048153,-0.045246,-0.082736,-0.14358,-0.38069,0.10669
22,0.060321,0.083999,0.042891,0.17444,0.13136,-0.48395,0.14616
23,0.085644,0.11623,0.11952,0.38426,0.28658,-0.64543,0.20404
24,0.099785,0.13925,0.16819,0.4816,0.2754,-0.83814,0.28494
25,0.1057,0.15207,0.18167,0.45924,0.14221,-0.99403,0.37866
26,0.11228,0.15701,0.16589,0.3586,-0.028473,-1.047,0.4543
27,0.12182,0.15339,0.13366,0.23429,-0.15246,-0.96739,0.477
28,0.12807,0.13991,0.098141,0.12248,-0.1962,-0.7704,0.43359
29,0.12215,0.11886,0.069529,0.036314,-0.17482,-0.49185,0.33229
30,0.099456,0.095181,0.045522,-0.022883,-0.12089,-0.16101,0.19581
31,0.064267,0.067885,0.026119,-0.057743,-0.061031,0.19877,0.044206
32,0.025132,0.04026,0.013622,-0.063333,-0.0011774,0.53257,-0.10247
33,-0.010715,0.019541,0.01987,-0.033078,0.067885,0.77199,-0.22514
34,-0.034722,0.0096753,0.044864,0.03434,0.14583,0.86309,-0.31755
35,-0.041299,0.011648,0.080053,0.12182,0.21883,0.82264,-0.38825
36,-0.030775,0.020199,0.10538,0.19845,0.27376,0.7391,-0.44383
37,-0.002164,0.028092,0.10669,0.23462,0.29645,0.69701,-0.48626
38,0.033354,0.031709,0.083013,0.21916,0.27704,0.69931,-0.51026
39,0.059663,0.029736,0.043877,0.15668,0.21489,0.68287,-0.50533
40,0.065912,0.020857,0.0034268,0.065254,0.13004,0.5921,-0.46817
41,0.056703,0.0060577,-0.029131,-0.034393,0.044206,0.41352,-0.39911
42,0.04322,-0.011043,-0.048205,-0.12089,-0.02354,0.17181,-0.31261
43,0.032038,-0.023211,-0.054125,-0.18238,-0.061031,-0.062018,-0.22744
44,0.021514,-0.02946,-0.051494,-0.2156,-0.066293,-0.19488,-0.1643
45,0.011977,-0.032091,-0.041628,-0.22251,-0.053796,-0.17449,-0.13503
46,0.0014536,-0.032091,-0.026829,-0.2031,-0.047219,-0.022225,-0.13272
47,-0.0080836,-0.027487,-0.0064392,-0.1643,-0.078132,0.17411,-0.14489
48,-0.022554,-0.020252,0.014608,-0.12319,-0.16232,0.29678,-0.1587
49,-0.042944,-0.011372,0.032696,-0.10017,-0.29025,0.25764,-0.16035
50,-0.065635,-0.0064392,0.041575,-0.1051,-0.43265,0.046837,-0.13568
51,-0.083394,-0.0087413,0.032696,-0.14193,-0.56716,-0.2919,-0.084381
52,-0.10214,-0.021238,-0.00019077,-0.20212,-0.69048,-0.69081,-0.021896
53,-0.12516,-0.043601,-0.045903,-0.26953,-0.79309,-1.0588,0.045851
54,-0.14851,-0.071226,-0.091287,-0.31492,-0.84801,-1.2982,0.12215
55,-0.16199,-0.0903,-0.11891,-0.31557,-0.81512,-1.338,0.20239
56,-0.15509,-0.091616,-0.12121,-0.26098,-0.65102,-1.1667,0.27935
57,-0.12483,-0.073857,-0.092931,-0.15706,-0.32807,-0.82302,0.34446
58,-0.076817,-0.041957,-0.04097,-0.025842,0.13201,-0.358,0.39511
59,-0.0265,-0.0008485,0.018555,0.097483,0.63551,0.15767,0.42471
60,0.014937,0.039602,0.0692,0.17904,1.0496,0.61742,0.42207
61,0.040589,0.0692,0.10505,0.20371,1.2821,0.93346,0.38327
62,0.044535,0.083013,0.12609,0.18595,1.3347,1.0709,0.32341
63,0.035327,0.084328,0.13629,0.15668,1.2883,1.0426,0.26784
64,0.021186,0.080711,0.1432,0.14451,1.2252,0.8838,0.23791
65,0.0057288,0.080382,0.15076,0.16359,1.1656,0.62005,0.23495
66,-0.0061104,0.085644,0.16194,0.20798,1.0785,0.27869,0.24251
67,-0.0093991,0.094194,0.1774,0.25731,0.93971,-0.057414,0.23626
68,-0.0051238,0.099456,0.1945,0.29086,0.76114,-0.27414,0.20108
69,0.0024402,0.098798,0.20601,0.29217,0.57434,-0.29782,0.14221
70,0.0077021,0.091563,0.20404,0.2435,0.39248,-0.12549,0.073476
71,0.0040845,0.075449,0.18102,0.13629,0.19976,0.19121,0.011648
72,-0.011043,0.051441,0.13629,-0.0034794,-0.0034794,0.56151,-0.030775
73,-0.025514,0.026119,0.084657,-0.14358,-0.18666,0.88413,-0.044917
74,-0.026829,0.0044134,0.035985,-0.2817,-0.31853,1.0907,-0.027158
75,-0.0067681,-0.0074258,-0.0011774,-0.41325,-0.40371,1.1571,0.018555
76,0.032367,-0.010715,-0.02354,-0.48527,-0.47146,1.0768,0.082026
77,0.080382,-0.0090702,-0.032091,-0.42542,-0.55071,0.85223,0.14681
78,0.1205,-0.0074258,-0.033078,-0.21428,-0.63819,0.51712,0.18562
79,0.14287,-0.010386,-0.036695,0.074791,-0.70791,0.133,0.18069
80,0.14879,-0.015976,-0.048534,0.32111,-0.73455,-0.23073,0.133
81,0.14418,-0.025185,-0.063004,0.4372,-0.7066,-0.50632,0.060979
82,0.1353,-0.033078,-0.071555,0.40859,-0.63458,-0.64905,-0.0051238
83,0.12905,-0.036366,-0.070568,0.28296,-0.55039,-0.66516,-0.034064
84,0.12215,-0.030118,-0.060702,0.12642,-0.48626,-0.63392,-0.024198
85,0.10735,-0.015976,-0.045574,-0.013017,-0.45469,-0.65365,0.013293
86,0.079724,0.0040845,-0.028144,-0.11858,-0.45534,-0.78553,0.056046
87,0.039931,0.018555,-0.014332,-0.18008,-0.47409,-0.99238,0.081697
88,-0.0038083,0.017239,-0.014003,-0.19356,-0.49612,-1.165,0.067885
89,-0.053467,-0.0038083,-0.036037,-0.15476,-0.50336,-1.1917,0.015595
90,-0.10346,-0.038997,-0.075501,-0.07287,-0.46685,-1.0098,-0.0584
91,-0.15048,-0.073857,-0.11628,0.024145,-0.35701,-0.64181,-0.12911
92,-0.1906,-0.094576,-0.14687,0.10439,-0.16956,-0.16857,-0.18666
93,-0.22185,-0.098522,-0.15936,0.14517,0.0692,0.29612,-0.22415
94,-0.23928,-0.092931,-0.15311,0.14188,0.29513,0.64274,-0.24257
95,-0.24322,-0.086683,-0.13963,0.10044,0.45036,0.82625,-0.25079
96,-0.23632,-0.086025,-0.13108,0.029736,0.50429,0.89236,-0.2623
97,-0.22711,-0.091287,-0.13601,-0.053138,0.45759,0.93938,-0.27874
98,-0.22053,-0.097207,-0.14884,-0.12154,0.34183,1.0196,-0.29255
99,-0.21034,-0.094247,-0.15542,-0.15377,0.20897,1.1015,-0.29321
100,-0.18896,-0.078132,-0.14489,-0.13733,0.11195,1.0834,-0.26986
101,-0.14423,-0.044588,-0.10937,-0.071226,0.077422,0.86703,-0.2156
102,-0.076817,0.0011247,-0.051823,0.032367,0.10801,0.44246,-0.14588
103,0.0040845,0.051441,0.015924,0.15372,0.20108,-0.076817,-0.094905
104,0.080382,0.08959,0.080711,0.26356,0.33788,-0.49974,-0.093589
105,0.12938,0.10406,0.12741,0.33098,0.47108,-0.67667,-0.1393
106,0.14221,0.097483,0.14977,0.33821,0.54145,-0.5619,-0.19192
107,0.12313,0.079395,0.14813,0.29217,0.52008,-0.22415,-0.21626
108,0.089919,0.058348,0.12642,0.21324,0.42701,0.20272,-0.21001
109,0.06361,0.043549,0.09551,0.13004,0.32078,0.60361,-0.1814
110,0.052099,0.036642,0.059992,0.06361,0.25698,0.89893,-0.13799
111,0.053743,0.033354,0.024145,0.020199,0.24745,1.0308,-0.09326
112,0.061965,0.029407,-0.0074258,-0.017292,0.2481,0.96865,-0.067609
113,0.069529,0.01987,-0.036366,-0.089972,0.18365,0.73285,-0.070897
114,0.068871,0.0060577,-0.069253,-0.22053,-0.0011774,0.39873,-0.094247
115,0.056703,-0.012359,-0.10477,-0.37707,-0.28894,0.061307,-0.11431
116,0.034669,-0.034722,-0.13601,-0.4856,-0.59643,-0.21034,-0.11069
117,0.0080309,-0.056427,-0.14917,-0.49152,-0.82696,-0.40305,-0.081421
118,-0.015648,-0.070568,-0.14654,-0.39911,-0.93089,-0.54447,-0.042286
119,-0.031104,-0.076488,-0.13174,-0.25802,-0.91313,-0.66385,-0.0077547
120,-0.036695,-0.077146,-0.10905,-0.1268,-0.81151,-0.76382,0.014279
121,-0.02946,-0.068595,-0.080434,-0.042286,-0.67009,-0.82433,0.02875
122,-0.010057,-0.053796,-0.046561,-0.004466,-0.51816,-0.81644,0.046508
123,0.013951,-0.03242,-0.0064392,0.011977,-0.3705,-0.72205,0.075778
124,0.039602,-0.0054526,0.0373,0.035985,-0.21922,-0.52901,0.11097
125,0.062294,0.024474,0.087946,0.085315,-0.050507,-0.23138,0.14912
126,0.079395,0.054072,0.14221,0.15438,0.12281,0.13103,0.18332
127,0.088603,0.076435,0.19121,0.22245,0.27836,0.45891,0.20798
128,0.088932,0.088932,0.21851,0.26915,0.38787,0.62038,0.21357
129,0.072489,0.088603,0.21653,0.2777,0.4132,0.49015,0.18266
130,0.035327,0.073476,0.18069,0.23922,0.32243,0.019541,0.10406
131,-0.020252,0.04026,0.11886,0.15767,0.10603,-0.68489,-0.010386
132,-0.08175,-0.0008485,0.049139,0.044535,-0.20047,-1.3837,-0.12944
133,-0.13634,-0.040313,-0.013674,-0.077803,-0.52638,-1.8494,-0.22152
134,-0.16824,-0.066293,-0.055769,-0.18534,-0.79704,-1.9846,-0.26888
135,-0.16561,-0.070568,-0.071226,-0.25408,-0.95062,-1.8468,-0.25901
136,-0.13042,-0.054125,-0.062018,-0.27151,-0.95588,-1.5811,-0.19718
137,-0.070897,-0.02354,-0.036037,-0.24257,-0.82598,-1.3255,-0.11858
138,-0.004466,0.010662,-0.0028217,-0.18896,-0.59084,-1.0937,-0.060702
139,0.051441,0.039931,0.026447,-0.13075,-0.25835,-0.78586,-0.039655
140,0.084657,0.064267,0.05177,-0.069582,0.182,-0.28565,-0.036366
141,0.10242,0.088603,0.084657,0.0063866,0.70556,0.44674,-0.0087413
142,0.11919,0.1205,0.13169,0.10932,1.2265,1.3238,0.061636
143,0.14681,0.15799,0.1843,0.231,1.6218,2.196,0.17049
144,0.18299,0.18825,0.23396,0.3415,1.8017,2.9155,0.29711
145,0.2162,0.20206,0.26849,0.40464,1.7517,3.375,0.41451
146,0.23429,0.19779,0.27803,0.40366,1.5264,3.4993,0.50166
147,0.22837,0.17444,0.2606,0.34282,1.2058,3.2513,0.53455
148,0.19647,0.13399,0.21883,0.24218,0.84894,2.6551,0.4964
149,0.14517,0.082684,0.15668,0.11557,0.477,1.8303,0.39083
150,0.083013,0.026447,0.081039,-0.024527,0.094852,0.96142,0.24251
151,0.019212,-0.024856,0.0060577,-0.15443,-0.26032,0.23035,0.08663
152,-0.033078,-0.062676,-0.050507,-0.24158,-0.52605,-0.25802,-0.055112
153,-0.062676,-0.083723,-0.080763,-0.26263,-0.64444,-0.50303,-0.16627
154,-0.063662,-0.092274,-0.080763,-0.21099,-0.59873,-0.57275,-0.22842
155,-0.040641,-0.091287,-0.055769,-0.10641,-0.43068,-0.54808,-0.23402
156,-0.0080836,-0.080763,-0.0265,0.013622,-0.22382,-0.51257,-0.19948
157,0.01691,-0.062018,-0.0061104,0.1136,-0.056756,-0.53427,-0.16166
158,0.024474,-0.04393,0.0044134,0.17246,0.029736,-0.62833,-0.14785
159,0.018226,-0.026171,0.010991,0.19121,0.046837,-0.76547,-0.1541
160,0.0060577,-0.0093991,0.019212,0.19088,0.034669,-0.91905,-0.15969
161,-0.0038083,0.0054,0.032038,0.18858,0.021186,-1.0802,-0.15509
162,-0.010715,0.014279,0.044864,0.18134,0.0021113,-1.2476,-0.1393
163,-0.014661,0.014937,0.050455,0.15306,-0.045903,-1.3952,-0.12713
164,-0.019594,0.0070443,0.038287,0.08959,-0.14193,-1.4742,-0.12286
165,-0.024856,-0.0054526,0.0073732,-0.0031506,-0.27447,-1.436,-0.11529
166,-0.029789,-0.019265,-0.031104,-0.097864,-0.39878,-1.2519,-0.09326
167,-0.035051,-0.027487,-0.059387,-0.16462,-0.47146,-0.93483,-0.053138
168,-0.039326,-0.0265,-0.075173,-0.18962,-0.47935,-0.5392,0.0034268
169,-0.04689,-0.019923,-0.084052,-0.18074,-0.4412,-0.13799,0.060321
170,-0.057085,-0.015976,-0.092931,-0.16134,-0.38102,0.20371,0.1034
171,-0.068266,-0.020581,-0.10247,-0.14391,-0.30242,0.44312,0.12873
172,-0.072213,-0.030118,-0.10905,-0.12878,-0.20277,0.56151,0.13826
173,-0.06432,-0.037682,-0.11529,-0.11957,-0.093589,0.56645,0.14385
174,-0.044588,-0.036695,-0.11661,-0.12187,-0.017292,0.47601,0.15635
175,-0.015319,-0.021896,-0.11036,-0.137,-0.010386,0.30401,0.18069
176,0.019212,0.0030979,-0.095891,-0.15805,-0.076159,0.066569,0.21883
177,0.055388,0.033683,-0.073528,-0.17548,-0.16495,-0.19422,0.26389
178,0.090905,0.062294,-0.049521,-0.1814,-0.20639,-0.40733,0.29119
179,0.11754,0.082355,-0.032091,-0.17515,-0.16002,-0.51881,0.27672
180,0.12609,0.088603,-0.031762,-0.15969,-0.043601,-0.52408,0.21588
181,0.11031,0.080711,-0.045574,-0.13733,0.087617,-0.45699,0.12182
182,0.074462,0.066569,-0.060373,-0.099838,0.17641,-0.36786,0.018884
183,0.038287,0.055059,-0.063662,-0.035708,0.19516,-0.31261,-0.074844
184,0.013293,0.050784,-0.054783,0.060979,0.15076,-0.33596,-0.14752
185,0.00079584,0.052099,-0.040313,0.17246,0.073804,-0.44153,-0.18929
186,-0.0064392,0.052428,-0.032091,0.27343,0.0037556,-0.59018,-0.1962
187,-0.01203,0.05177,-0.032091,0.3517,-0.015976,-0.72304,-0.17712
188,-0.01203,0.055717,-0.030447,0.41188,0.059334,-0.7773,-0.14127
189,0.0054,0.072489,-0.012688,0.46614,0.25468,-0.70002,-0.09326
190,0.046837,0.10176,0.023817,0.50035,0.54014,-0.48165,-0.034064
191,0.098798,0.13169,0.065912,0.46285,0.81639,-0.16693,0.030065
192,0.14056,0.14583,0.092221,0.29809,0.95155,0.17444,0.086959
193,0.15273,0.13497,0.087288,0.0096753,0.85684,0.48226,0.12083
194,0.12873,0.10439,0.058019,-0.33465,0.55691,0.73779,0.13234
195,0.081697,0.06361,0.026119,-0.64543,0.17937,0.9555,0.13695
196,0.033025,0.029078,0.0077021,-0.85755,-0.14489,1.1466,0.15175
197,-0.0024928,0.0060577,0.0054,-0.92497,-0.37477,1.2854,0.17082
198,-0.027158,-0.0093991,0.013951,-0.81249,-0.56124,1.2998,0.16918
199,-0.05281,-0.025842,0.019212,-0.51651,-0.76382,1.116,0.12971
200,-0.086683,-0.045903,0.015924,-0.099838,-0.97199,0.72825,0.048153
201,-0.12352,-0.064978,0.0021113,0.3073,-1.1144,0.22541,-0.060045
202,-0.15081,-0.08175,-0.01795,0.57335,-1.1302,-0.26427,-0.16495
203,-0.16232,-0.090958,-0.038011,0.63189,-1.0151,-0.65793,-0.24783
204,-0.15772,-0.091945,-0.054783,0.50331,-0.81907,-0.9128,-0.29979
205,-0.14259,-0.087012,-0.062347,0.27968,-0.5984,-1.0184,-0.31492
206,-0.12187,-0.081421,-0.062676,0.069858,-0.39582,-0.98548,-0.2919
207,-0.095233,-0.077803,-0.054454,-0.054125,-0.22678,-0.83453,-0.24454
208,-0.061031,-0.074186,-0.038997,-0.070897,-0.083394,-0.58656,-0.19324
209,-0.025185,-0.065964,-0.018278,-0.0090702,0.047495,-0.29486,-0.15048
210,-0.0074258,-0.057414,-0.0015062,0.070187,0.15339,-0.025185,-0.12384
211,-0.016634,-0.050179,0.00046697,0.1136,0.19253,0.15767,-0.11299
212,-0.041628,-0.044259,-0.014661,0.10307,0.14484,0.23396,-0.11168
213,-0.061031,-0.037024,-0.037024,0.062952,0.034011,0.21259,-0.095233
214,-0.058729,-0.025842,-0.048534,0.031381,-0.078132,0.1159,-0.052481
215,-0.032749,-0.011043,-0.041957,0.032367,-0.14358,-0.041299,0.0070443
216,0.0067154,0.0060577,-0.018936,0.062294,-0.15377,-0.24553,0.059992
217,0.04618,0.022501,0.010333,0.093536,-0.14292,-0.46718,0.096496
218,0.072489,0.030394,0.032038,0.10899,-0.15377,-0.64181,0.12774
219,0.081697,0.027434,0.035327,0.099785,-0.19028,-0.67174,0.16687
220,0.078737,0.018555,0.022501,0.084986,-0.1814,-0.4662,0.22508
221,0.073476,0.010333,0.01132,0.090577,-0.028144,0.017568,0.31059
222,0.073804,0.010991,0.013951,0.12807,0.31158,0.69503,0.41089
223,0.081368,0.022501,0.034669,0.19022,0.75489,1.3498,0.49344
224,0.091234,0.04026,0.068543,0.25402,1.1397,1.7803,0.52698
225,0.092879,0.054072,0.10044,0.2925,1.334,1.9253,0.501
226,0.081039,0.062952,0.12017,0.28987,1.2952,1.848,0.43227
227,0.053415,0.06624,0.12544,0.25205,1.0752,1.6675,0.34479
228,0.019541,0.066569,0.12182,0.19417,0.77955,1.4843,0.25961
229,-0.0064392,0.065912,0.1136,0.13432,0.4987,1.314,0.20108
230,-0.01203,0.067227,0.10538,0.081697,0.27737,1.0834,0.18693
231,0.0047422,0.071173,0.093865,0.041247,0.11623,0.73055,0.20831
232,0.030394,0.076764,0.080053,0.014937,0.0047422,0.28592,0.23298
233,0.042891,0.081697,0.06361,0.00046697,-0.056427,-0.14687,0.23298
234,0.04026,0.087617,0.049468,-0.0057815,-0.057743,-0.45205,0.20042
235,0.030065,0.094852,0.038616,-0.0051238,-0.0024928,-0.57045,0.13793
236,0.022172,0.098469,0.030065,0.0021113,0.083342,-0.50763,0.047495
237,0.012306,0.091892,0.020857,0.012306,0.15931,-0.32807,-0.058729
238,-0.0011774,0.074462,0.0067154,0.016253,0.18628,-0.12845,-0.15673
239,-0.015976,0.051441,-0.015648,0.0050711,0.14912,-0.015648,-0.22316
240,-0.028802,0.026119,-0.042944,-0.020909,0.064267,-0.055769,-0.2452
241,-0.035051,0.0021113,-0.068266,-0.048205,-0.021896,-0.23796,-0.23073
242,-0.038668,-0.015648,-0.086683,-0.062347,-0.060702,-0.47343,-0.1962
243,-0.034064,-0.024856,-0.097207,-0.057414,-0.040641,-0.66582,-0.16989
244,-0.019265,-0.022225,-0.10017,-0.038668,0.012306,-0.76152,-0.1712
245,0.0040845,-0.011043,-0.095233,-0.013674,0.04618,-0.77336,-0.19784
246,0.026776,0.0030979,-0.081421,0.0060577,0.027763,-0.73948,-0.24224
247,0.041247,0.014279,-0.062676,0.016581,-0.050836,-0.68983,-0.29584
248,0.038287,0.017897,-0.042286,0.018555,-0.16495,-0.63951,-0.34517
249,0.024474,0.012635,-0.023869,0.014279,-0.27874,-0.58492,-0.37477
250,0.010991,0.002769,-0.0084125,0.0024402,-0.35635,-0.50599,-0.36819
251,0.0054,-0.011372,0.0014536,-0.013674,-0.37839,-0.37477,-0.31294
252,0.0086887,-0.022225,-0.0011774,-0.030118,-0.33432,-0.16528,-0.21067
253,0.017239,-0.026829,-0.014661,-0.037682,-0.21691,0.11754,-0.086354
254,0.025132,-0.024856,-0.030775,-0.026171,-0.042944,0.41944,0.034998
255,0.03434,-0.015319,-0.040313,0.016581,0.14221,0.64505,0.12313
256,0.04322,0.00079584,-0.039326,0.095839,0.30368,0.68352,0.15438
257,0.049468,0.020528,-0.025514,0.20436,0.43063,0.45529,0.12511
258,0.047824,0.037958,-0.0057815,0.31914,0.53027,-0.02354,0.050126
259,0.037958,0.047824,0.014279,0.40366,0.60854,-0.58755,-0.036037
260,0.026447,0.050784,0.027434,0.40958,0.64768,-0.99896,-0.10444
261,0.011977,0.049468,0.027105,0.29678,0.60131,-1.0667,-0.13305
262,-0.0057815,0.042562,0.0054,0.074791,0.42832,-0.73225,-0.12089
