,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.13996,0.0017824,-0.070568,-0.0097279,0.16194,0.31322,0.040918
1,-0.25572,-0.00051963,-0.11332,0.021514,0.1626,0.1376,0.0073732
2,-0.27973,0.040918,-0.14259,0.050784,0.17016,-0.013345,-0.0031506
3,-0.22152,0.10768,-0.16002,0.068871,0.18069,-0.11562,0.0047422
4,-0.11398,0.17838,-0.17252,0.078409,0.19285,-0.15509,0.025132
5,0.0073732,0.23594,-0.19422,0.092879,0.20831,-0.12384,0.052757
6,0.1136,0.26225,-0.23961,0.11853,0.231,-0.019594,0.085644
7,0.18332,0.24778,-0.31294,0.15536,0.26159,0.13728,0.11787
8,0.20436,0.1968,-0.40536,0.20173,0.29119,0.31092,0.14714
9,0.17575,0.11886,-0.4902,0.24218,0.30598,0.45825,0.16852
10,0.10866,0.02579,-0.54348,0.25304,0.28395,0.53718,0.17707
11,0.028092,-0.074186,-0.54841,0.21883,0.21324,0.52238,0.1649
12,-0.032749,-0.16857,-0.50369,0.14155,0.10768,0.42076,0.13695
13,-0.056427,-0.25769,-0.42147,0.043877,-0.0077547,0.2708,0.11031
14,-0.048863,-0.33465,-0.31327,-0.051165,-0.10707,0.11952,0.094194
15,-0.026829,-0.38661,-0.18896,-0.12187,-0.17548,-0.002164,0.088932
16,-0.0041372,-0.39911,-0.054783,-0.17054,-0.21099,-0.087341,0.093536
17,0.014937,-0.36425,0.088603,-0.21264,-0.22645,-0.14719,0.10077
18,0.0373,-0.28663,0.24449,-0.25342,-0.23763,-0.18929,0.10472
19,0.076764,-0.18238,0.40201,-0.28335,-0.25539,-0.21757,0.097483
20,0.1376,-0.075173,0.53126,-0.2748,-0.27644,-0.23632,0.075449
21,0.20305,0.01132,0.59572,-0.20771,-0.29749,-0.24684,0.049468
22,0.256,0.063938,0.57829,-0.086354,-0.31327,-0.24947,0.028421
23,0.28691,0.086959,0.48982,0.056703,-0.31821,-0.24585,0.013951
24,0.29711,0.086301,0.36255,0.17411,-0.30834,-0.23434,-0.0038083
25,0.29184,0.071831,0.23331,0.23429,-0.27907,-0.21691,-0.026829
26,0.27902,0.058019,0.12248,0.23265,-0.23599,-0.19916,-0.046232
27,0.26422,0.055717,0.032696,0.18726,-0.1906,-0.18633,-0.053796
28,0.25304,0.072489,-0.038011,0.12675,-0.14752,-0.17942,-0.053796
29,0.24054,0.094523,-0.092603,0.076764,-0.10937,-0.17942,-0.053138
30,0.21719,0.10735,-0.13437,0.044535,-0.086683,-0.18173,-0.055769
31,0.17773,0.1034,-0.16956,0.026119,-0.085696,-0.18205,-0.059716
32,0.12971,0.099456,-0.19916,0.016253,-0.1051,-0.18008,-0.065635
33,0.083013,0.10932,-0.21264,0.0093464,-0.13404,-0.18008,-0.075173
34,0.04026,0.1353,-0.2031,0.0054,-0.15805,-0.18173,-0.084052
35,-0.0090702,0.1672,-0.16956,0.0096753,-0.16561,-0.17909,-0.084381
36,-0.075501,0.19187,-0.1199,0.026447,-0.15147,-0.16693,-0.063662
37,-0.14489,0.20765,-0.057085,0.050126,-0.1199,-0.14818,-0.025514
38,-0.18205,0.2241,0.017568,0.076435,-0.087341,-0.12713,0.010991
39,-0.16199,0.25139,0.11261,0.093208,-0.063991,-0.10609,0.033683
40,-0.088985,0.29513,0.23199,0.08959,-0.052481,-0.087341,0.041247
41,0.010991,0.3494,0.36617,0.060979,-0.04985,-0.073528,0.03434
42,0.10176,0.40004,0.48719,0.010333,-0.04689,-0.066622,0.017568
43,0.15503,0.42832,0.55823,-0.047877,-0.033735,-0.063333,-0.0028217
44,0.1524,0.41977,0.55527,-0.092603,-0.0018351,-0.057414,-0.021896
45,0.090905,0.36913,0.48127,-0.11102,0.052428,-0.041957,-0.036366
46,-0.011701,0.28494,0.36683,-0.10609,0.12215,-0.016963,-0.044259
47,-0.11727,0.17937,0.24547,-0.11825,0.1945,0.021186,-0.038668
48,-0.18929,0.055717,0.14648,-0.20803,0.24909,0.066898,-0.012359
49,-0.21297,-0.087341,0.082355,-0.39056,0.25402,0.11064,0.026447
50,-0.20014,-0.24487,0.047824,-0.59182,0.18102,0.13728,0.060979
51,-0.18008,-0.40536,0.02579,-0.68522,0.036314,0.13925,0.078409
52,-0.16989,-0.53756,0.0047422,-0.57867,-0.12779,0.1159,0.079066
53,-0.16561,-0.61583,-0.019265,-0.28959,-0.25177,0.071173,0.067556
54,-0.14785,-0.62603,-0.042944,0.075449,-0.2965,0.015266,0.052428
55,-0.10181,-0.579,-0.066622,0.38623,-0.25967,-0.039984,0.042562
56,-0.032749,-0.49974,-0.0903,0.56217,-0.17252,-0.08471,0.043877
57,0.033025,-0.40897,-0.11135,0.58947,-0.074844,-0.11497,0.054401
58,0.067227,-0.31722,-0.13009,0.50298,-0.00051963,-0.12713,0.063281
59,0.056046,-0.22908,-0.14062,0.36321,0.038944,-0.11793,0.059005
60,0.0086887,-0.14391,-0.13503,0.22936,0.051113,-0.08471,0.040589
61,-0.055112,-0.07024,-0.10839,0.13629,0.050455,-0.038011,0.020857
62,-0.12121,-0.011372,-0.070568,0.093536,0.050126,0.0057288,0.013622
63,-0.17745,0.029407,-0.037024,0.092221,0.063281,0.037629,0.023159
64,-0.2202,0.057032,-0.014332,0.1136,0.096167,0.050455,0.033683
65,-0.24191,0.080382,-0.0054526,0.14254,0.1376,0.044206,0.034998
66,-0.22711,0.10538,-0.0097279,0.1626,0.16457,0.025461,0.02875
67,-0.15838,0.14024,-0.024198,0.15536,0.15701,0.0011247,0.019541
68,-0.034393,0.18891,-0.043272,0.11985,0.11228,-0.021896,0.019212
69,0.1205,0.24712,-0.063004,0.069529,0.051113,-0.04097,0.033025
70,0.26619,0.30368,-0.078132,0.027434,0.0040845,-0.05281,0.057032
71,0.36748,0.34676,-0.082736,0.0070443,0.0011247,-0.059058,0.074133
72,0.41451,0.36419,-0.071884,0.018884,0.055717,-0.05544,0.075449
73,0.4224,0.35268,-0.04393,0.062294,0.15964,-0.043272,0.06361
74,0.41648,0.31782,-0.0077547,0.10603,0.29283,-0.01795,0.056703
75,0.41977,0.27244,0.021514,0.090248,0.41912,0.023817,0.072818
76,0.43128,0.22771,0.02875,-0.037682,0.48423,0.075778,0.11228
77,0.43128,0.18266,0.016253,-0.24355,0.4497,0.12116,0.15076
78,0.39379,0.12873,-0.010057,-0.39878,0.32144,0.14221,0.16293
79,0.30566,0.064267,-0.033735,-0.38135,0.14484,0.13201,0.14385
80,0.18365,0.0034268,-0.045246,-0.17975,-0.014332,0.098798,0.10801
81,0.061965,-0.040641,-0.041957,0.11327,-0.11464,0.061636,0.074133
82,-0.038011,-0.062347,-0.032749,0.37998,-0.15509,0.030394,0.049468
83,-0.12286,-0.069911,-0.037682,0.53356,-0.1735,0.0073732,0.036642
84,-0.2133,-0.076817,-0.067609,0.53718,-0.20179,-0.0074258,0.033354
85,-0.32051,-0.093918,-0.11529,0.4178,-0.24158,-0.019594,0.029078
86,-0.43002,-0.11694,-0.16495,0.23857,-0.26986,-0.023869,0.020528
87,-0.5129,-0.13536,-0.20376,0.068543,-0.26657,-0.019265,0.0083598
88,-0.54118,-0.13897,-0.21955,-0.04393,-0.22415,-0.0047949,-0.00051963
89,-0.50204,-0.10609,-0.20771,-0.082736,-0.1541,0.01691,0.0047422
90,-0.40174,-0.017621,-0.17285,-0.0584,-0.065307,0.041904,0.022172
91,-0.26888,0.11458,-0.11924,0.010662,0.032038,0.061307,0.046508
92,-0.13536,0.2629,-0.054783,0.10011,0.12412,0.0692,0.076106
93,-0.025842,0.39741,0.010004,0.19877,0.20009,0.061636,0.10669
94,0.052757,0.48982,0.061636,0.29809,0.26849,0.047824,0.13366
95,0.11491,0.53323,0.093536,0.38689,0.33558,0.037958,0.14977
96,0.18134,0.5306,0.10636,0.42734,0.38426,0.036314,0.15142
97,0.24975,0.48982,0.093208,0.36222,0.36485,0.029078,0.13267
98,0.30138,0.41484,0.051113,0.1672,0.23922,0.0083598,0.092879
99,0.31618,0.30697,-0.0084125,-0.10148,0.024803,-0.0265,0.038944
100,0.29678,0.16983,-0.06728,-0.33892,-0.20343,-0.062018,-0.0090702
101,0.26619,0.015266,-0.10773,-0.46488,-0.36063,-0.083065,-0.042615
102,0.24876,-0.14226,-0.12944,-0.46093,-0.40404,-0.082079,-0.0584
103,0.25304,-0.29288,-0.14226,-0.36162,-0.34649,-0.065307,-0.057085
104,0.27145,-0.42476,-0.15147,-0.22711,-0.23369,-0.051165,-0.053138
105,0.28757,-0.52967,-0.15805,-0.11135,-0.11168,-0.042286,-0.054454
106,0.27704,-0.603,-0.16035,-0.040641,-0.015319,-0.03538,-0.059387
107,0.23495,-0.63688,-0.15081,-0.0080836,0.049797,-0.025842,-0.065964
108,0.17411,-0.62011,-0.1268,0.0054,0.091234,-0.012688,-0.073199
109,0.11886,-0.5392,-0.089972,0.017239,0.11721,0.0034268,-0.079448
110,0.084657,-0.40009,-0.042944,0.034669,0.13267,0.020199,-0.083394
111,0.067227,-0.22744,0.0017824,0.053743,0.14024,0.038616,-0.082408
112,0.046837,-0.059058,0.034011,0.068214,0.13925,0.061307,-0.070897
113,0.0017824,0.0692,0.047166,0.070187,0.12313,0.085644,-0.052481
114,-0.073528,0.13563,0.043549,0.058676,0.085972,0.10801,-0.032749
115,-0.15936,0.1478,0.031052,0.038616,0.029078,0.1205,-0.014332
116,-0.22579,0.12346,0.015266,0.014937,-0.040641,0.12609,-0.007097
117,-0.25013,0.082684,0.0050711,-0.0057815,-0.11233,0.13169,-0.016305
118,-0.22514,0.044206,0.0054,-0.022883,-0.1712,0.14254,-0.036695
119,-0.16035,0.023159,0.019212,-0.031104,-0.20771,0.15471,-0.056098
120,-0.079777,0.016581,0.044535,-0.035708,-0.21297,0.16359,-0.065964
121,-0.00019077,0.020199,0.072818,-0.040641,-0.18633,0.17115,-0.062018
122,0.062952,0.021843,0.093865,-0.053796,-0.13536,0.17773,-0.050179
123,0.10373,0.0086887,0.10406,-0.074186,-0.070897,0.18891,-0.042944
124,0.11853,-0.021238,0.095839,-0.095891,-0.010057,0.20568,-0.044917
125,0.11491,-0.058729,0.058348,-0.10411,0.032367,0.22903,-0.051823
126,0.10307,-0.085039,-0.013674,-0.093589,0.045851,0.24482,-0.060373
127,0.086301,-0.090958,-0.11365,-0.067937,0.032038,0.23922,-0.065307
128,0.06361,-0.076817,-0.22678,-0.041957,0.0024402,0.20667,-0.063004
129,0.038287,-0.052481,-0.33695,-0.021567,-0.024856,0.15701,-0.054454
130,0.011977,-0.02946,-0.4241,-0.007097,-0.030775,0.10636,-0.049521
131,-0.013674,-0.013674,-0.47705,0.002769,-0.007097,0.062952,-0.051165
132,-0.035051,-0.0024928,-0.49152,0.0093464,0.048153,0.028421,-0.057085
133,-0.04985,0.010333,-0.47146,0.014937,0.13826,0.0034268,-0.059716
134,-0.057085,0.027105,-0.4241,0.023488,0.26685,-0.010715,-0.047219
135,-0.063662,0.046837,-0.34747,0.039273,0.42964,-0.013345,-0.014661
136,-0.083723,0.065254,-0.22283,0.05769,0.58914,-0.011043,0.032367
137,-0.13141,0.081039,-0.024198,0.073804,0.69438,-0.0080836,0.076435
138,-0.20409,0.094194,0.2606,0.084328,0.70885,-0.0051238,0.1011
139,-0.27808,0.1057,0.60953,0.087946,0.63288,-0.0008485,0.1034
140,-0.32215,0.12215,0.9726,0.089919,0.49443,0.0037556,0.090577
141,-0.31755,0.13991,1.2689,0.090905,0.33953,0.014608,0.076435
142,-0.26723,0.15306,1.4222,0.082355,0.20305,0.028092,0.071173
143,-0.19422,0.15471,1.3919,0.058019,0.1034,0.039273,0.072489
144,-0.1268,0.13826,1.187,0.019212,0.036642,0.045193,0.069858
145,-0.082736,0.10636,0.87427,-0.023211,-0.013017,0.042562,0.058019
146,-0.067609,0.070845,0.54244,-0.056756,-0.057085,0.032367,0.039931
147,-0.073199,0.046508,0.26817,-0.077146,-0.098851,0.018884,0.022501
148,-0.082408,0.040589,0.089919,-0.077475,-0.13141,0.0070443,0.013293
149,-0.080763,0.054072,0.0083598,-0.062018,-0.14654,0.0060577,0.013622
150,-0.055112,0.084986,-0.010057,-0.039655,-0.13897,0.027763,0.020528
151,-0.010057,0.12741,0.0024402,-0.015648,-0.11201,0.071831,0.027763
152,0.042562,0.1695,0.016581,0.0054,-0.078461,0.12577,0.039931
153,0.096167,0.19845,0.02283,0.01691,-0.048205,0.17016,0.06065
154,0.14517,0.21324,0.022172,0.021514,-0.027816,0.18957,0.085644
155,0.18759,0.22212,0.016581,0.026776,-0.017621,0.17575,0.10439
156,0.22015,0.23067,0.0040845,0.031709,-0.015648,0.12971,0.10702
157,0.23824,0.23495,-0.0090702,0.03434,-0.019265,0.062294,0.10176
