,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
0,-0.036037,-0.01203,-0.10707,-0.63458,-0.13371,-0.30406,-0.22744
1,-0.044259,-0.023869,-0.10707,-0.59873,-0.16002,-0.22053,-0.18238
2,-0.053796,-0.038997,-0.11069,-0.52046,-0.18107,-0.15772,-0.13832
3,-0.063004,-0.050179,-0.1199,-0.42969,-0.18403,-0.11793,-0.10115
4,-0.065635,-0.048205,-0.1347,-0.35964,-0.16758,-0.090629,-0.07287
5,-0.059716,-0.030447,-0.15015,-0.34156,-0.14095,-0.062347,-0.045903
6,-0.045903,-0.0061104,-0.15542,-0.37576,-0.11168,-0.020252,-0.0080836
7,-0.030118,0.020199,-0.14555,-0.43561,-0.082408,0.034998,0.044206
8,-0.013345,0.041575,-0.12516,-0.49185,-0.056427,0.09551,0.10176
9,0.0030979,0.053086,-0.10543,-0.51585,-0.036037,0.14583,0.15471
10,0.021186,0.058019,-0.093918,-0.48757,-0.018936,0.17181,0.20436
11,0.040918,0.056046,-0.086354,-0.39648,-0.0024928,0.17838,0.25731
12,0.059334,0.048482,-0.079448,-0.24257,0.010662,0.17411,0.31585
13,0.074133,0.039931,-0.065635,-0.035051,0.017897,0.17477,0.37702
14,0.082355,0.030065,-0.042286,0.20305,0.020199,0.18661,0.43128
15,0.083342,0.023159,-0.015319,0.44477,0.020857,0.20798,0.4668
16,0.080711,0.01987,0.010004,0.66807,0.021843,0.22771,0.48357
17,0.077751,0.018884,0.028421,0.84796,0.024803,0.23331,0.47765
18,0.074791,0.017897,0.041247,0.96602,0.029407,0.21752,0.452
19,0.071173,0.01987,0.053743,1.0134,0.032367,0.18102,0.41451
20,0.070845,0.025132,0.065912,1.0002,0.034669,0.13004,0.36781
21,0.073147,0.033354,0.079395,0.94596,0.035656,0.077093,0.3119
22,0.077751,0.045193,0.096825,0.86144,0.042233,0.039602,0.25008
23,0.080053,0.06065,0.11919,0.76706,0.05473,0.018555,0.18365
24,0.076106,0.079724,0.14517,0.68846,0.068871,0.0080309,0.10176
25,0.063938,0.099456,0.17214,0.63354,0.082355,-0.0041372,-0.011043
26,0.052099,0.1205,0.20272,0.57829,0.096825,-0.030118,-0.14851
27,0.044535,0.13695,0.23824,0.49574,0.11689,-0.084381,-0.27808
28,0.043877,0.14517,0.27145,0.39215,0.14385,-0.17318,-0.36063
29,0.050784,0.1455,0.29217,0.30533,0.17181,-0.28565,-0.36984
30,0.06065,0.14056,0.29382,0.29184,0.19154,-0.39121,-0.30735
31,0.068214,0.12905,0.27935,0.37801,0.19318,-0.45896,-0.1906
32,0.073476,0.11228,0.25501,0.54277,0.17312,-0.4731,-0.046232
33,0.081697,0.096167,0.22706,0.72891,0.13596,-0.44844,0.094523
34,0.094852,0.081697,0.20239,0.87394,0.096496,-0.40437,0.21061
35,0.10702,0.072489,0.18529,0.92426,0.064267,-0.36392,0.28954
36,0.11195,0.067885,0.17477,0.85651,0.038616,-0.34649,0.33131
37,0.10439,0.067885,0.15964,0.68221,0.013622,-0.35997,0.3369
38,0.082026,0.06624,0.13399,0.44444,-0.0087413,-0.39911,0.31322
39,0.049797,0.060321,0.097812,0.19943,-0.029131,-0.44449,0.26784
40,0.015924,0.048153,0.061636,-0.0038083,-0.04393,-0.46225,0.2093
41,-0.010715,0.035656,0.033354,-0.1393,-0.045246,-0.42969,0.14287
42,-0.024856,0.025132,0.012306,-0.20869,-0.031104,-0.33498,0.06624
43,-0.025842,0.015924,-0.0034794,-0.22349,-0.0084125,-0.17252,-0.010057
44,-0.020581,0.0050711,-0.015319,-0.20639,0.017897,0.053743,-0.064649
45,-0.018607,-0.007097,-0.020909,-0.18238,0.044206,0.32078,-0.080434
46,-0.021238,-0.021238,-0.024198,-0.16923,0.073147,0.59802,-0.059058
47,-0.024527,-0.036695,-0.028144,-0.17942,0.10702,0.85092,-0.019265
48,-0.023869,-0.052152,-0.038668,-0.21132,0.1455,1.0371,0.02283
49,-0.017292,-0.065307,-0.05281,-0.24881,0.17312,1.1193,0.049468
50,-0.014661,-0.075501,-0.06728,-0.26065,0.17082,1.0703,0.039931
51,-0.024527,-0.085367,-0.082736,-0.2304,0.12971,0.88907,-0.016634
52,-0.048534,-0.10181,-0.10181,-0.16528,0.063938,0.61676,-0.1051
53,-0.081092,-0.12483,-0.11825,-0.094247,-0.0034794,0.32506,-0.19028
54,-0.11201,-0.15147,-0.13536,-0.053138,-0.053138,0.087288,-0.24289
55,-0.13536,-0.17383,-0.15048,-0.0584,-0.077146,-0.055112,-0.25243
56,-0.14785,-0.18633,-0.1666,-0.10707,-0.084052,-0.10937,-0.22579
57,-0.14917,-0.1837,-0.18436,-0.17811,-0.087012,-0.11299,-0.17712
58,-0.14193,-0.16528,-0.20212,-0.24388,-0.094247,-0.11003,-0.11332
59,-0.12878,-0.13634,-0.21297,-0.28992,-0.11036,-0.13601,-0.044259
60,-0.11102,-0.10674,-0.20968,-0.31557,-0.13536,-0.21428,0.015924
61,-0.084381,-0.079777,-0.19422,-0.32774,-0.16923,-0.3409,0.059005
62,-0.051165,-0.06136,-0.17613,-0.34254,-0.20935,-0.4856,0.09551
63,-0.019265,-0.05281,-0.16857,-0.37444,-0.25441,-0.60169,0.15635
64,0.0080309,-0.048205,-0.17285,-0.41884,-0.29913,-0.65694,0.26126
65,0.029078,-0.038011,-0.18074,-0.46718,-0.33794,-0.64806,0.40497
66,0.047166,-0.022883,-0.1814,-0.50994,-0.36359,-0.60366,0.55855
67,0.064925,-0.0074258,-0.16265,-0.55828,-0.36754,-0.55565,0.69471
68,0.082355,0.002769,-0.12549,-0.63129,-0.34419,-0.5175,0.78876
