,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.39248,-0.33136,0.4964,0.053743,-0.31294,0.19516,-0.11891,-0.19126
1,0.38524,-0.37773,0.90058,0.069529,-0.30933,0.2139,-0.13667,-0.19192
2,0.37702,-0.32708,1.2936,0.09255,-0.31097,0.21752,-0.14687,-0.1962
3,0.36222,-0.20475,1.5909,0.1113,-0.3159,0.20502,-0.14555,-0.19751
4,0.33558,-0.056427,1.7366,0.11853,-0.31985,0.18463,-0.13897,-0.18995
5,0.29283,0.072818,1.707,0.10899,-0.3238,0.16753,-0.12845,-0.17877
6,0.23298,0.15799,1.5218,0.087617,-0.31821,0.1626,-0.11562,-0.16627
7,0.16391,0.19549,1.2321,0.070845,-0.29321,0.16983,-0.099838,-0.15443
8,0.095181,0.19779,0.90321,0.068871,-0.23566,0.18957,-0.084381,-0.14456
9,0.040589,0.18397,0.59736,0.080053,-0.14851,0.2162,-0.07024,-0.13437
10,0.0054,0.17115,0.35893,0.09551,-0.049192,0.24514,-0.056756,-0.12352
11,-0.0084125,0.17214,0.2093,0.1113,0.035656,0.27244,-0.043601,-0.11201
12,-0.0054526,0.18792,0.1478,0.13169,0.082026,0.29743,-0.029789,-0.10444
13,0.0034268,0.2093,0.14813,0.15799,0.086301,0.32111,-0.013674,-0.10247
14,0.010991,0.22443,0.16687,0.18036,0.061307,0.33953,0.0044134,-0.10477
15,0.0093464,0.22278,0.15997,0.19614,0.02579,0.35203,0.020199,-0.10839
16,-0.0018351,0.1968,0.10538,0.20634,-0.0097279,0.34972,0.030065,-0.10773
17,-0.01795,0.14484,0.010662,0.20963,-0.042944,0.3267,0.030065,-0.10411
18,-0.034393,0.075778,-0.097536,0.20765,-0.078132,0.28,0.021186,-0.099509
19,-0.047219,0.00046697,-0.18929,0.20009,-0.11168,0.21226,0.0060577,-0.095562
20,-0.058071,-0.065635,-0.24585,0.18825,-0.13766,0.13037,-0.010386,-0.093589
21,-0.070897,-0.11233,-0.26296,0.17148,-0.14983,0.042562,-0.02354,-0.094905
22,-0.088327,-0.13404,-0.25145,0.14385,-0.14687,-0.039326,-0.026829,-0.094576
23,-0.11102,-0.13766,-0.22777,0.11097,-0.13272,-0.10444,-0.020252,-0.091616
24,-0.13766,-0.13141,-0.2054,0.079395,-0.11266,-0.14785,-0.012688,-0.08471
25,-0.16068,-0.12845,-0.18863,0.055059,-0.094247,-0.17646,-0.010715,-0.079448
26,-0.17087,-0.13766,-0.17318,0.039602,-0.080434,-0.19751,-0.015648,-0.070897
