,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.038011,-0.062676,0.0373,0.010662,0.0050711,-0.18337,0.22936,0.24186
1,-0.02354,-0.071555,0.027763,0.010004,0.0057288,-0.19751,0.23922,0.25337
2,-0.0084125,-0.076159,0.01691,0.010991,0.0077021,-0.21922,0.24218,0.26849
3,0.0083598,-0.075173,0.010662,0.0086887,0.012306,-0.23895,0.23758,0.28165
4,0.024145,-0.071555,0.010333,0.0063866,0.019212,-0.24783,0.22903,0.28855
5,0.034669,-0.066951,0.013293,0.0044134,0.030065,-0.24487,0.21851,0.28461
6,0.039602,-0.063333,0.019212,0.013293,0.038287,-0.23402,0.20535,0.26751
7,0.039273,-0.058071,0.02875,0.039273,0.035985,-0.21889,0.18957,0.23988
8,0.036642,-0.04985,0.041247,0.082684,0.023817,-0.20409,0.16852,0.20404
9,0.033354,-0.037682,0.054072,0.13267,0.0067154,-0.18962,0.14517,0.16687
10,0.033683,-0.019923,0.065912,0.17181,-0.0074258,-0.17022,0.12379,0.13037
11,0.040918,0.0001381,0.074462,0.19351,-0.011701,-0.14029,0.10998,0.099456
12,0.050126,0.023159,0.08367,0.20042,-0.0061104,-0.10378,0.1011,0.075778
13,0.054401,0.044864,0.088603,0.19943,0.0040845,-0.066622,0.094852,0.056374
14,0.051441,0.064596,0.092879,0.19713,0.012306,-0.028473,0.087288,0.033025
15,0.048153,0.080382,0.095839,0.19384,0.01691,0.013293,0.076435,-0.0018351
16,0.050455,0.09255,0.097483,0.19187,0.020199,0.062623,0.058676,-0.048863
17,0.059992,0.10176,0.096825,0.19318,0.023817,0.12346,0.03434,-0.11299
18,0.0692,0.11327,0.09551,0.19614,0.023159,0.19614,-0.002164,-0.19751
19,0.073147,0.12971,0.091563,0.19318,0.01691,0.27507,-0.053467,-0.29913
20,0.071502,0.1501,0.084986,0.17641,0.010004,0.35663,-0.11628,-0.40601
21,0.060979,0.16622,0.074462,0.1353,0.002769,0.42898,-0.18469,-0.5073
22,0.048153,0.17871,0.063281,0.079066,0.0021113,0.4816,-0.24454,-0.58229
23,0.036971,0.18759,0.051113,0.026776,0.0083598,0.50692,-0.28302,-0.61912
24,0.03434,0.20075,0.042891,-0.0047949,0.025461,0.50922,-0.29683,-0.61715
25,0.038287,0.21456,0.0373,-0.013017,0.050784,0.49114,-0.28894,-0.58294
26,0.045193,0.22739,0.03434,-0.002164,0.081697,0.46318,-0.26953,-0.53131
27,0.053086,0.23232,0.031052,0.015266,0.10669,0.43786,-0.24553,-0.48264
28,0.057361,0.23166,0.026447,0.02579,0.11952,0.42175,-0.22349,-0.44646
29,0.056046,0.2287,0.023817,0.020199,0.11721,0.41221,-0.20179,-0.42311
30,0.050455,0.22607,0.017897,-0.00019077,0.1057,0.40497,-0.18534,-0.407
31,0.041904,0.22541,0.014279,-0.033406,0.085644,0.39971,-0.1735,-0.39253
32,0.034998,0.22739,0.017239,-0.073857,0.064925,0.39149,-0.16561,-0.3797
33,0.030394,0.22739,0.021186,-0.10707,0.046837,0.37735,-0.16232,-0.36918
34,0.02875,0.22443,0.023159,-0.12056,0.036314,0.36058,-0.16134,-0.36326
35,0.026447,0.21916,0.021186,-0.11069,0.030723,0.34019,-0.16002,-0.3603
36,0.026119,0.21489,0.018555,-0.080434,0.031052,0.31947,-0.15673,-0.35833
37,0.025461,0.21127,0.020528,-0.041628,0.032038,0.3073,-0.15114,-0.35603
38,0.026119,0.2014,0.029078,-0.0034794,0.034011,0.3096,-0.13963,-0.34846
39,0.026776,0.18726,0.045522,0.022172,0.04026,0.32966,-0.12615,-0.33235
40,0.033354,0.17641,0.065912,0.036971,0.052428,0.36617,-0.11661,-0.31656
41,0.045522,0.16753,0.082684,0.047166,0.065912,0.41681,-0.11694,-0.3159
42,0.058019,0.16095,0.088603,0.055388,0.076764,0.47667,-0.12417,-0.33596
43,0.061965,0.15865,0.082684,0.05769,0.083013,0.53849,-0.13667,-0.37543
44,0.052757,0.15997,0.069529,0.05473,0.083013,0.58486,-0.15542,-0.42377
45,0.035327,0.16293,0.055388,0.043549,0.072489,0.60328,-0.17844,-0.46718
46,0.013951,0.16194,0.043877,0.021514,0.057032,0.58947,-0.20212,-0.50204
47,-0.0034794,0.15767,0.036314,-0.0097279,0.04618,0.55494,-0.22316,-0.5198
48,-0.017292,0.14648,0.024474,-0.045903,0.040589,0.50331,-0.24092,-0.51618
49,-0.0265,0.13201,0.011977,-0.077146,0.044864,0.44148,-0.24553,-0.48099
50,-0.033406,0.11162,-0.0038083,-0.097864,0.053415,0.36781,-0.23073,-0.41325
51,-0.037353,0.088603,-0.018278,-0.10313,0.06065,0.28987,-0.19521,-0.32182
52,-0.037024,0.065912,-0.027158,-0.098522,0.066569,0.21653,-0.14555,-0.22283
53,-0.031104,0.042233,-0.028473,-0.089972,0.072489,0.15569,-0.091616,-0.12944
54,-0.020252,0.018555,-0.025185,-0.078132,0.077422,0.11162,-0.040641,-0.054125
55,-0.0090702,0.0014536,-0.016634,-0.064649,0.081697,0.079724,0.002769,-0.0034794
56,0.002769,0.0001381,-0.0090702,-0.048863,0.085644,0.054072,0.035985,0.033025
57,0.013293,0.01987,-0.00051963,-0.027487,0.089261,0.025132,0.057032,0.067885
58,0.019541,0.057361,0.0096753,-0.0051238,0.086959,-0.011372,0.064267,0.10505
59,0.022172,0.10077,0.020199,0.014608,0.076764,-0.056098,0.065912,0.14583
60,0.022172,0.13629,0.023817,0.028092,0.062294,-0.10543,0.064596,0.18628
61,0.022501,0.15734,0.01691,0.036642,0.046508,-0.15476,0.065583,0.22443
62,0.020199,0.15635,0.0070443,0.039273,0.028092,-0.20113,0.071502,0.25665
63,0.01691,0.133,0.0024402,0.042562,0.011977,-0.23434,0.088603,0.28691
64,0.013293,0.088275,0.0040845,0.050455,-0.0038083,-0.25309,0.1136,0.3119
65,0.0060577,0.030065,0.0057288,0.058348,-0.016634,-0.26197,0.13958,0.32276
66,-0.002164,-0.016963,0.0044134,0.06065,-0.020252,-0.26624,0.1626,0.32506
67,-0.011043,-0.040641,-0.0018351,0.050126,-0.020909,-0.27743,0.17937,0.32341
68,-0.014003,-0.029131,-0.0057815,0.031709,-0.018936,-0.29288,0.18891,0.32933
69,-0.013345,0.00046697,-0.0031506,0.011977,-0.01795,-0.30768,0.19187,0.33756
70,-0.014332,0.014937,0.002769,-0.0054526,-0.016305,-0.31853,0.18661,0.34084
71,-0.015976,-0.010715,0.0096753,-0.014661,-0.01499,-0.32018,0.17411,0.33262
