,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.23265,-0.14588,0.047495,0.1922,0.13596,-0.59347,-0.0047949,0.071173
1,0.26126,-0.1005,0.079724,0.28559,0.34315,-0.59478,0.012306,0.070845
2,0.29184,-0.010715,0.12313,0.38393,0.51514,-0.48231,0.045522,0.06361
3,0.31289,0.091563,0.1672,0.45957,0.72628,-0.27907,0.088275,0.051113
4,0.31092,0.17674,0.20075,0.48818,1.015,-0.051823,0.12379,0.034011
5,0.28757,0.2412,0.21818,0.46516,1.3209,0.1136,0.13925,0.015595
6,0.25764,0.31454,0.22311,0.4053,1.4981,0.15964,0.1353,-0.00051963
7,0.24153,0.42701,0.22574,0.33262,1.4333,0.089919,0.1307,-0.013017
8,0.25304,0.56776,0.23331,0.27737,1.1387,-0.036037,0.14056,-0.024856
9,0.27737,0.68846,0.23824,0.256,0.74535,-0.12779,0.16622,-0.03242
10,0.28625,0.73417,0.23232,0.25994,0.42503,-0.11233,0.19417,-0.035051
11,0.26093,0.67267,0.20897,0.2708,0.30829,0.026447,0.20568,-0.035051
12,0.20371,0.51021,0.17115,0.27014,0.4155,0.24416,0.19549,-0.036366
13,0.1307,0.28691,0.1284,0.25205,0.64011,0.46845,0.17181,-0.040641
14,0.071173,0.059663,0.087617,0.21818,0.83579,0.63255,0.15109,-0.043272
15,0.052099,-0.11332,0.054401,0.17575,0.90123,0.71049,0.14648,-0.04393
16,0.079724,-0.19817,0.031381,0.13136,0.81244,0.7197,0.15701,-0.045246
17,0.13399,-0.19521,0.022501,0.092221,0.6115,0.6924,0.17049,-0.044588
18,0.18266,-0.13371,0.024474,0.061636,0.37406,0.64899,0.17641,-0.04097
19,0.20601,-0.053796,0.031381,0.038944,0.15767,0.58092,0.17246,-0.036037
20,0.19417,0.011648,0.035327,0.015924,-0.014003,0.47075,0.15865,-0.029789
21,0.1524,0.050126,0.032038,-0.0084125,-0.1541,0.3175,0.13892,-0.019594
22,0.10077,0.061307,0.019541,-0.032091,-0.28499,0.15142,0.11853,-0.0034794
23,0.057032,0.048153,0.0014536,-0.054125,-0.41489,0.010333,0.098798,0.018226
24,0.02875,0.012635,-0.019923,-0.068924,-0.52671,-0.081421,0.08367,0.043549
25,0.015924,-0.039326,-0.041628,-0.071884,-0.58853,-0.11069,0.074462,0.06361
26,0.0080309,-0.1005,-0.055769,-0.059058,-0.57341,-0.079119,0.070187,0.072818
27,-0.0047949,-0.15443,-0.0584,-0.033735,-0.4879,0.0037556,0.067556,0.075449
28,-0.025185,-0.18666,-0.044917,-0.00051963,-0.37017,0.11787,0.063938,0.074791
29,-0.047219,-0.18929,-0.021896,0.027105,-0.26953,0.23824,0.058676,0.075449
30,-0.065964,-0.16923,0.0024402,0.041904,-0.21363,0.33558,0.049139,0.075449
31,-0.080106,-0.13897,0.021843,0.040589,-0.20475,0.38458,0.034998,0.07512
32,-0.097864,-0.10313,0.037629,0.020528,-0.22645,0.37998,0.01691,0.071173
33,-0.11858,-0.067609,0.047824,-0.016634,-0.26263,0.33361,-0.0018351,0.066569
34,-0.1393,-0.038668,0.049468,-0.063333,-0.29321,0.2754,-0.025185,0.065583
35,-0.16298,-0.022883,0.041904,-0.10806,-0.30209,0.24218,-0.053138,0.070187
36,-0.19784,-0.022883,0.025132,-0.13766,-0.28367,0.24909,-0.080434,0.080053
37,-0.23829,-0.034393,0.0011247,-0.1495,-0.25079,0.28461,-0.095562,0.092221
38,-0.26888,-0.056098,-0.024527,-0.1495,-0.22448,0.31684,-0.098193,0.10735
39,-0.27512,-0.087998,-0.048534,-0.14621,-0.21395,0.31552,-0.0903,0.11853
40,-0.25013,-0.1245,-0.06432,-0.14193,-0.22218,0.26586,-0.071555,0.12905
41,-0.20047,-0.15607,-0.07024,-0.13667,-0.23961,0.17575,-0.044588,0.13958
42,-0.13963,-0.1712,-0.063004,-0.12944,-0.2521,0.055059,-0.018936,0.1501
43,-0.08175,-0.16561,-0.045246,-0.11957,-0.25079,-0.083723,-0.0038083,0.15767
44,-0.032091,-0.14292,-0.022883,-0.10839,-0.24125,-0.22514,-0.0041372,0.15799
45,0.0060577,-0.10674,-0.0015062,-0.10082,-0.23138,-0.35241,-0.014661,0.15109
46,0.032696,-0.060045,0.0083598,-0.093918,-0.22185,-0.45205,-0.024856,0.14188
47,0.04881,-0.015648,-0.00019077,-0.087669,-0.21198,-0.52342,-0.028473,0.13201
48,0.058676,0.010004,-0.024856,-0.084381,-0.20935,-0.58327,-0.026829,0.12478
49,0.064267,0.0040845,-0.053796,-0.086025,-0.22218,-0.65628,-0.024856,0.12182
50,0.068214,-0.027158,-0.07024,-0.088327,-0.2452,-0.74869,-0.025185,0.12478
51,0.070516,-0.061689,-0.060702,-0.078461,-0.27085,-0.84768,-0.020252,0.13201
52,0.068543,-0.074844,-0.026829,-0.047877,-0.29124,-0.93681,-0.0008485,0.13234
53,0.057032,-0.063004,0.024803,-0.00019077,-0.3067,-1.0022,0.029078,0.12412
54,0.036971,-0.036366,0.084657,0.052757,-0.31952,-1.0384,0.058676,0.11031
55,0.01691,-0.015319,0.14254,0.097812,-0.32741,-1.0397,0.083013,0.093865
56,0.0070443,-0.010057,0.18924,0.12708,-0.33004,-0.99962,0.094523,0.076435
57,0.0080309,-0.014332,0.21324,0.13596,-0.33892,-0.92727,0.086959,0.057361
58,0.014937,-0.017621,0.20305,0.1205,-0.36688,-0.84275,0.056374,0.032367
59,0.026119,-0.0084125,0.15832,0.082684,-0.4241,-0.76514,0.0083598,0.0044134
60,0.038287,0.016581,0.094852,0.034669,-0.50138,-0.69706,-0.046561,-0.022225
61,0.049797,0.048153,0.034011,-0.0028217,-0.5836,-0.62964,-0.092603,-0.044588
62,0.058348,0.071502,-0.0097279,-0.015648,-0.6576,-0.55565,-0.11233,-0.063004
63,0.06065,0.081368,-0.031762,-0.0057815,-0.7112,-0.46718,-0.10674,-0.081421
64,0.05177,0.077751,-0.038339,0.013293,-0.73751,-0.36063,-0.087012,-0.10115
65,0.026119,0.068214,-0.034064,0.034011,-0.72995,-0.22974,-0.065635,-0.12286
66,-0.004466,0.067227,-0.023211,0.055388,-0.70101,-0.074186,-0.045903,-0.14193
67,-0.027158,0.085315,-0.0097279,0.079066,-0.66845,0.087946,-0.030118,-0.15739
68,-0.039326,0.11853,0.00046697,0.10077,-0.65168,0.23396,-0.02354,-0.16989
69,-0.042944,0.15306,0.0044134,0.10932,-0.65628,0.34216,-0.031433,-0.18469
70,-0.043601,0.1751,0.0083598,0.099127,-0.6645,0.40793,-0.054783,-0.20014
71,-0.045903,0.17542,0.020199,0.081697,-0.6474,0.44181,-0.079119,-0.21034
72,-0.047219,0.14944,0.040589,0.066898,-0.56255,0.46318,-0.091287,-0.21363
73,-0.04689,0.10274,0.062294,0.063281,-0.39615,0.4862,-0.086025,-0.21198
74,-0.046561,0.045522,0.077093,0.064267,-0.16693,0.51153,-0.069582,-0.21198
75,-0.051165,-0.01499,0.079724,0.066569,0.093536,0.53685,-0.046232,-0.21724
76,-0.058729,-0.073857,0.067556,0.061965,0.34907,0.57072,-0.022225,-0.22382
77,-0.063333,-0.12615,0.045851,0.055717,0.57401,0.62597,-0.0024928,-0.23073
78,-0.061689,-0.15936,0.020857,0.058348,0.76475,0.70622,0.011648,-0.23763
79,-0.051165,-0.15509,0.0001381,0.078737,0.92656,0.796,0.020528,-0.24585
80,-0.030775,-0.10313,-0.011701,0.1136,1.0545,0.88446,0.026119,-0.25243
81,0.00079584,-0.0074258,-0.015319,0.15471,1.1275,0.96273,0.029078,-0.25704
82,0.039602,0.1034,-0.0057815,0.19483,1.139,1.0311,0.031709,-0.25572
83,0.083013,0.19713,0.012635,0.22179,1.1249,1.1012,0.034011,-0.25079
84,0.12873,0.25074,0.033683,0.22147,1.142,1.187,0.036642,-0.24585
85,0.17246,0.26192,0.046508,0.18529,1.2048,1.2771,0.041904,-0.24585
86,0.20634,0.24218,0.044206,0.11623,1.2722,1.3265,0.045522,-0.25177
87,0.22673,0.2116,0.027763,0.034998,1.2995,1.2949,0.042891,-0.25671
88,0.23265,0.18759,0.0063866,-0.026829,1.2775,1.1775,0.035985,-0.26032
89,0.2287,0.17082,-0.013017,-0.053467,1.2252,0.9943,0.026776,-0.26296
90,0.2162,0.15668,-0.028802,-0.047877,1.1561,0.77692,0.014937,-0.26657
91,0.19154,0.13793,-0.038997,-0.027816,1.0647,0.5477,-0.0028217,-0.26624
92,0.15701,0.11721,-0.037682,-0.0067681,0.94728,0.31914,-0.024527,-0.26
93,0.11853,0.10538,-0.02354,0.0073732,0.80685,0.095839,-0.048205,-0.24849
94,0.085644,0.10472,-0.0031506,0.012635,0.6605,-0.11628,-0.070897,-0.235
95,0.062294,0.11162,0.012964,0.01132,0.53225,-0.30538,-0.084381,-0.22086
96,0.052099,0.12281,0.018555,0.0030979,0.43391,-0.4514,-0.080106,-0.2054
97,0.05473,0.13596,0.012306,-0.0080836,0.36156,-0.53131,-0.058729,-0.18863
98,0.065583,0.15109,-0.00051963,-0.020252,0.30237,-0.53789,-0.029789,-0.16989
99,0.077093,0.16654,-0.014661,-0.028802,0.23626,-0.48593,-0.0067681,-0.15114
100,0.085315,0.18102,-0.022883,-0.034722,0.15076,-0.407,0.0030979,-0.13371
101,0.08959,0.19516,-0.019923,-0.03538,0.046508,-0.32445,0.0030979,-0.11825
102,0.091563,0.20798,-0.0024928,-0.024198,-0.054125,-0.24026,0.0037556,-0.10905
103,0.098141,0.21456,0.027434,0.0040845,-0.12549,-0.15147,0.014608,-0.1051
104,0.1136,0.21094,0.062294,0.04881,-0.1495,-0.057743,0.034011,-0.10181
105,0.13596,0.19779,0.092221,0.10406,-0.12483,0.027763,0.056703,-0.093589
106,0.15471,0.17082,0.10768,0.15997,-0.069582,0.088932,0.070187,-0.082079
107,0.15536,0.12675,0.10209,0.19713,-0.0084125,0.11458,0.064267,-0.071226
108,0.12938,0.0692,0.07808,0.20108,0.04026,0.10538,0.039273,-0.059716
109,0.080382,0.0090175,0.044535,0.17246,0.073147,0.071502,0.0050711,-0.049521
