,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.32999,0.34611,0.021843,-0.057743,0.34479,-0.074515,-0.28861,-0.21297
1,0.23692,0.1478,0.04026,-0.038997,0.27836,-0.095891,-0.25046,-0.24717
2,0.11327,-0.054783,0.068871,-0.0034794,0.22179,-0.11957,-0.20376,-0.27282
3,-0.012688,-0.21099,0.097154,0.038616,0.19253,-0.13174,-0.16002,-0.29354
4,-0.099509,-0.28861,0.1182,0.081697,0.18759,-0.1245,-0.11727,-0.31525
5,-0.11365,-0.28861,0.12182,0.1182,0.18726,-0.093918,-0.069253,-0.34451
6,-0.050836,-0.25112,0.10274,0.13958,0.15964,-0.044917,-0.016305,-0.37872
7,0.057361,-0.24454,0.056703,0.13662,0.088275,0.0044134,0.035656,-0.41489
8,0.16359,-0.32018,-0.012688,0.11064,-0.021238,0.032038,0.080053,-0.45567
9,0.23495,-0.47146,-0.089972,0.06361,-0.13864,0.022501,0.10965,-0.50073
10,0.25402,-0.64872,-0.15311,-0.0024928,-0.23763,-0.021567,0.11853,-0.54282
11,0.22771,-0.79802,-0.18863,-0.084381,-0.29058,-0.084381,0.10439,-0.57045
12,0.18661,-0.8855,-0.19225,-0.16035,-0.27808,-0.15147,0.078409,-0.57209
13,0.16227,-0.90326,-0.16726,-0.20672,-0.19981,-0.20803,0.052099,-0.54282
14,0.16819,-0.86643,-0.12516,-0.20771,-0.09326,-0.24684,0.031709,-0.48231
15,0.18397,-0.80559,-0.079777,-0.16298,-0.016963,-0.26559,0.019212,-0.39615
16,0.17148,-0.75034,-0.045246,-0.091287,-0.018607,-0.27019,0.0070443,-0.29486
17,0.10011,-0.70397,-0.02946,-0.019594,-0.10609,-0.27216,-0.0090702,-0.19324
18,-0.03538,-0.64642,-0.028802,0.027105,-0.2475,-0.27775,-0.032749,-0.10378
19,-0.20409,-0.52934,-0.026829,0.040918,-0.39878,-0.28269,-0.0584,-0.03538
20,-0.36063,-0.33399,-0.0057815,0.029078,-0.51816,-0.27775,-0.076817,0.014608
21,-0.47771,-0.12845,0.040589,0.0034268,-0.57834,-0.26032,-0.083065,0.058348
22,-0.56354,-0.025842,0.10505,-0.022883,-0.58229,-0.2304,-0.080106,0.10242
23,-0.62833,-0.10576,0.17016,-0.041957,-0.56321,-0.19751,-0.077803,0.14352
24,-0.67338,-0.35274,0.21555,-0.048205,-0.56518,-0.17153,-0.07583,0.17575
25,-0.69213,-0.67272,0.22804,-0.041957,-0.61188,-0.15969,-0.079777,0.19614
26,-0.67536,-0.93582,0.20732,-0.02946,-0.69936,-0.1643,-0.086683,0.19976
27,-0.61879,-1.045,0.16359,-0.022225,-0.8,-0.18534,-0.093918,0.18693
28,-0.52473,-0.9743,0.11557,-0.03538,-0.87103,-0.21395,-0.097536,0.16852
29,-0.4047,-0.77106,0.073476,-0.084052,-0.87465,-0.23566,-0.089643,0.15503
30,-0.28335,-0.53427,0.041904,-0.16561,-0.78914,-0.23928,-0.069253,0.15438
31,-0.19159,-0.35931,0.01691,-0.24717,-0.61419,-0.22415,-0.044588,0.17181
32,-0.15081,-0.27775,-0.0064392,-0.27184,-0.37872,-0.19587,-0.027487,0.20897
33,-0.15805,-0.22842,-0.031433,-0.18995,-0.14325,-0.16462,-0.021238,0.26126
34,-0.19455,-0.1051,-0.056756,-0.0087413,0.020199,-0.14226,-0.021238,0.31519
35,-0.22842,0.15503,-0.075501,0.207,0.073476,-0.12549,-0.020909,0.35729
36,-0.23533,0.50857,-0.082079,0.37176,0.023817,-0.10872,-0.01499,0.37899
37,-0.2031,0.83382,-0.080106,0.42832,-0.085367,-0.086683,-0.0051238,0.38031
38,-0.13568,1.016,-0.078132,0.3711,-0.18567,-0.059387,0.0063866,0.36814
39,-0.049521,1.013,-0.080763,0.2481,-0.23665,-0.028473,0.020857,0.3517
40,0.032367,0.85651,-0.086683,0.12313,-0.22119,0.0050711,0.037958,0.33493
41,0.088275,0.62268,-0.091616,0.045193,-0.1495,0.03434,0.051113,0.31881
42,0.11426,0.3882,-0.090958,0.024803,-0.034393,0.055388,0.05769,0.29974
43,0.11491,0.18924,-0.085039,0.047495,0.11656,0.066569,0.059334,0.27277
44,0.098798,0.030065,-0.072213,0.085644,0.30007,0.078737,0.059992,0.23561
45,0.076106,-0.094247,-0.057085,0.12116,0.50955,0.1011,0.06361,0.19022
46,0.057361,-0.18929,-0.041957,0.14484,0.72792,0.13497,0.068543,0.14155
47,0.050784,-0.25671,-0.025842,0.15602,0.93774,0.18003,0.076764,0.096167
48,0.061307,-0.29716,-0.013017,0.15339,1.1163,0.23429,0.092879,0.061307
49,0.08663,-0.32117,-0.0067681,0.14352,1.2337,0.29678,0.11919,0.037629
50,0.1136,-0.35043,-0.0093991,0.13103,1.2696,0.36321,0.14583,0.017897
51,0.12938,-0.40174,-0.020909,0.11426,1.214,0.4224,0.16391,-0.012359
