,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.03434,0.12577,0.024803,0.047824,0.064267,0.10209,-0.0047949,-0.016963
1,0.033354,0.11524,0.013951,0.04322,0.059992,0.088932,-0.0031506,-0.013017
2,0.031052,0.10768,0.0054,0.040918,0.048153,0.07808,-0.0064392,-0.019265
3,0.027105,0.10636,-0.0031506,0.041575,0.0373,0.066569,-0.015319,-0.032749
4,0.020528,0.10834,-0.011372,0.040918,0.029736,0.052428,-0.027816,-0.046232
5,0.014608,0.10866,-0.014332,0.042891,0.032696,0.038944,-0.032091,-0.052152
6,0.014279,0.10209,-0.010057,0.050126,0.038616,0.024145,-0.026171,-0.050507
7,0.020199,0.091892,-0.00051963,0.061636,0.039931,0.011977,-0.011043,-0.047219
8,0.031709,0.085972,0.010333,0.067227,0.037629,0.0024402,0.0047422,-0.04985
9,0.042891,0.087946,0.018555,0.061307,0.033354,-0.0038083,0.017897,-0.063333
10,0.052099,0.10044,0.021514,0.048482,0.028092,-0.0047949,0.028421,-0.082079
11,0.059663,0.11524,0.020857,0.035656,0.020528,-0.0011774,0.036314,-0.098522
12,0.064925,0.12116,0.01987,0.022501,0.011977,0.00046697,0.044535,-0.10378
13,0.067227,0.11524,0.019541,0.010991,0.0044134,-0.00051963,0.055717,-0.09622
14,0.06624,0.1034,0.01987,0.0014536,0.0017824,-0.0051238,0.070516,-0.077475
15,0.06361,0.089919,0.022501,-0.0011774,0.0047422,-0.013674,0.091234,-0.052481
16,0.055717,0.079724,0.025132,0.0054,0.0073732,-0.024198,0.1136,-0.028802
17,0.044535,0.071502,0.02579,0.017897,0.0034268,-0.034393,0.12708,-0.015976
18,0.031709,0.064267,0.02579,0.033354,-0.0074258,-0.039655,0.13037,-0.014661
19,0.023817,0.061965,0.028092,0.044864,-0.018278,-0.038997,0.12083,-0.027158
20,0.021843,0.062952,0.029407,0.04881,-0.02354,-0.025842,0.10242,-0.046561
21,0.02875,0.062623,0.02875,0.04618,-0.021567,-0.004466,0.079395,-0.063991
22,0.040589,0.055717,0.024145,0.045522,-0.017292,0.017568,0.061965,-0.070568
23,0.053415,0.047166,0.017239,0.048482,-0.014332,0.033025,0.05177,-0.063662
24,0.061307,0.037958,0.014608,0.051441,-0.01203,0.039602,0.04618,-0.048534
25,0.059992,0.029407,0.016253,0.053086,-0.012688,0.037958,0.044206,-0.032749
26,0.052757,0.02283,0.023159,0.055388,-0.0093991,0.034669,0.041575,-0.020252
27,0.039602,0.018555,0.029078,0.056374,-0.0077547,0.035327,0.034011,-0.019265
28,0.023817,0.014608,0.02875,0.052099,-0.0031506,0.039931,0.022172,-0.024198
29,0.01132,0.0073732,0.024474,0.042233,0.0063866,0.042233,0.012306,-0.0265
30,0.0054,-0.0031506,0.01987,0.030065,0.017897,0.039931,0.0090175,-0.01795
31,0.0044134,-0.014003,0.014937,0.021843,0.027105,0.029736,0.010662,-0.0008485
32,0.0044134,-0.024198,0.0093464,0.020199,0.033683,0.014937,0.018884,0.017897
33,0.0017824,-0.035051,0.0077021,0.02283,0.036314,-0.0041372,0.026776,0.035656
34,-0.00051963,-0.041299,0.0086887,0.026447,0.037958,-0.021896,0.033025,0.05473
