,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.053138,-0.10806,0.013293,0.013293,0.040918,-0.062018,0.053415,-1.0825
1,-0.034722,-0.10839,-0.0047949,-0.084052,0.025132,-0.054454,0.04881,-1.4653
2,-0.015648,-0.08471,-0.016634,-0.15969,-0.019923,-0.052481,0.046508,-1.877
3,-0.0011774,-0.041957,-0.018936,-0.18271,-0.085039,-0.061689,0.04618,-2.2789
4,0.0063866,0.0077021,-0.014661,-0.15443,-0.14983,-0.079448,0.046837,-2.6219
5,0.011977,0.050126,-0.0077547,-0.094576,-0.20442,-0.098851,0.048482,-2.8656
6,0.015595,0.079724,0.0024402,-0.017292,-0.24783,-0.11299,0.04881,-2.988
7,0.016581,0.093865,0.017239,0.079066,-0.28137,-0.12121,0.047166,-2.9843
8,0.012306,0.097812,0.036314,0.2093,-0.30571,-0.12582,0.041575,-2.8584
9,0.002769,0.090577,0.056703,0.36222,-0.32018,-0.13404,0.034669,-2.6232
10,-0.0080836,0.076435,0.070516,0.4816,-0.31985,-0.14489,0.026776,-2.299
11,-0.016634,0.060979,0.073147,0.48949,-0.29749,-0.15838,0.02283,-1.9099
12,-0.021567,0.050455,0.064925,0.33657,-0.24158,-0.16561,0.025461,-1.4788
13,-0.020909,0.045522,0.052099,0.058019,-0.14752,-0.15542,0.028092,-1.0272
14,-0.0097279,0.046508,0.038287,-0.23434,-0.0265,-0.12516,0.029078,-0.5836
15,0.010333,0.05177,0.021186,-0.43002,0.088603,-0.085696,0.029078,-0.17482
16,0.034998,0.06065,-0.0015062,-0.48395,0.16293,-0.052481,0.032038,0.17444
17,0.058019,0.069858,-0.0265,-0.42936,0.1843,-0.032749,0.035656,0.44707
18,0.066569,0.073476,-0.049192,-0.34188,0.1603,-0.020581,0.036314,0.6457
19,0.061307,0.070516,-0.063991,-0.28137,0.12478,-0.011372,0.032696,0.78679
20,0.052757,0.064925,-0.065635,-0.2498,0.11886,0.0014536,0.026776,0.88841
21,0.049139,0.066898,-0.053467,-0.21034,0.16063,0.01987,0.025132,0.96569
22,0.050126,0.082355,-0.028144,-0.13437,0.24054,0.042891,0.030065,1.0265
23,0.05177,0.10472,0.0021113,-0.018278,0.32539,0.067556,0.036971,1.0706
24,0.052757,0.11853,0.026119,0.10735,0.38162,0.085972,0.044206,1.0989
25,0.055388,0.11853,0.039931,0.19943,0.39511,0.098141,0.047495,1.1134
26,0.059334,0.10669,0.044206,0.21686,0.37702,0.10735,0.049139,1.1199
27,0.062623,0.088275,0.041904,0.14221,0.35301,0.11228,0.055388,1.1249
28,0.063938,0.070516,0.041247,-0.019265,0.3438,0.11656,0.061965,1.1318
29,0.061307,0.060321,0.04618,-0.21922,0.35203,0.12445,0.06624,1.1387
30,0.055717,0.060321,0.05769,-0.36063,0.35992,0.1432,0.0692,1.1433
31,0.053743,0.069529,0.072818,-0.35307,0.34709,0.17773,0.070845,1.142
32,0.057032,0.087288,0.08663,-0.17252,0.31388,0.22706,0.073804,1.1328
33,0.066898,0.11064,0.09255,0.1113,0.27047,0.28823,0.080053,1.1127
34,0.080053,0.13793,0.089919,0.38294,0.23067,0.35729,0.089919,1.0815
35,0.090905,0.16424,0.080382,0.5556,0.20667,0.42536,0.10143,1.0436
36,0.096167,0.18759,0.0692,0.59703,0.20305,0.47305,0.11228,1.0055
37,0.091892,0.20601,0.060321,0.53751,0.21127,0.48851,0.11754,0.96767
38,0.078737,0.2241,0.056703,0.43128,0.21324,0.47305,0.11097,0.93083
39,0.064267,0.2389,0.056046,0.32276,0.1843,0.43424,0.093865,0.88972
40,0.053415,0.24482,0.052757,0.23199,0.11327,0.38327,0.07216,0.85125
41,0.049139,0.23429,0.042891,0.15306,0.0047422,0.32703,0.053415,0.82033
42,0.049139,0.21061,0.027105,0.079724,-0.1176,0.26685,0.041904,0.79929
43,0.049139,0.1797,0.010991,0.010991,-0.22612,0.20436,0.036971,0.78679
44,0.044864,0.14912,0.0001381,-0.050179,-0.30439,0.14616,0.038287,0.77429
45,0.035656,0.12445,-0.0074258,-0.093918,-0.34879,0.095839,0.044864,0.7562
46,0.02283,0.10472,-0.011701,-0.11595,-0.35372,0.050784,0.054072,0.72891
47,0.011977,0.085644,-0.013017,-0.11694,-0.31853,0.0096753,0.059005,0.69503
48,0.0077021,0.064596,-0.011701,-0.10181,-0.25276,-0.026171,0.054072,0.65754
49,0.010333,0.04618,-0.0093991,-0.079777,-0.17975,-0.053467,0.042562,0.62005
50,0.015266,0.036642,-0.012359,-0.059387,-0.11595,-0.072213,0.027763,0.5819
51,0.018884,0.034998,-0.018278,-0.044588,-0.07024,-0.085039,0.016581,0.54474
52,0.021514,0.037958,-0.024856,-0.033406,-0.03538,-0.098851,0.01691,0.51646
53,0.026119,0.044535,-0.027487,-0.022225,-0.0054526,-0.11661,0.029407,0.50626
54,0.033354,0.057032,-0.025185,-0.0047949,0.028092,-0.13437,0.045193,0.52797
55,0.047495,0.075449,-0.016634,0.020857,0.067227,-0.14555,0.058019,0.58947
56,0.072818,0.10044,-0.0061104,0.052099,0.10998,-0.14391,0.063281,0.69832
57,0.10899,0.12807,-0.0011774,0.080053,0.15536,-0.12944,0.062952,0.85289
58,0.15668,0.14484,-0.0080836,0.10011,0.19877,-0.10839,0.06065,1.0272
59,0.21028,0.14221,-0.032749,0.10702,0.22969,-0.091287,0.059334,1.1752
60,0.26521,0.12149,-0.073528,0.099785,0.23495,-0.082079,0.060979,1.2508
61,0.30862,0.090577,-0.1268,0.079724,0.22443,-0.076817,0.062952,1.2298
62,0.32966,0.056374,-0.18107,0.05177,0.2241,-0.073857,0.065912,1.115
63,0.32605,0.026447,-0.22218,0.023817,0.25731,-0.071226,0.070187,0.92656
64,0.3073,0.0044134,-0.23928,0.0014536,0.32933,-0.065964,0.07512,0.69207
65,0.28066,-0.011372,-0.22514,-0.012359,0.41944,-0.053796,0.082684,0.44115
66,0.25731,-0.024198,-0.17054,-0.0061104,0.50035,-0.028473,0.10011,0.20502
67,0.23133,-0.044917,-0.071884,0.030065,0.55592,0.013622,0.13333,0.0050711
68,0.19088,-0.079448,0.06624,0.098798,0.57927,0.072818,0.18167,-0.1518
69,0.1205,-0.11497,0.22344,0.18397,0.56184,0.14024,0.23758,-0.26888
70,0.023488,-0.12187,0.37011,0.25731,0.49739,0.19812,0.28264,-0.36293
71,-0.082079,-0.072542,0.46943,0.29349,0.37768,0.22377,0.29842,-0.45666
72,-0.18107,0.031709,0.50166,0.27968,0.20864,0.20535,0.27178,-0.57966
73,-0.25835,0.15405,0.46483,0.21982,0.024145,0.14188,0.19746,-0.75297
74,-0.3113,0.25797,0.37899,0.12741,-0.13174,0.045193,0.083342,-0.99205
75,-0.34221,0.32177,0.26915,0.020528,-0.21297,-0.067609,-0.053467,-1.2953
76,-0.35208,0.34676,0.17016,-0.07879,-0.19192,-0.17186,-0.18469,-1.6504
77,-0.33728,0.34479,0.10669,-0.15279,-0.07287,-0.24849,-0.28532,-2.0359
78,-0.29782,0.32901,0.084328,-0.19093,0.10143,-0.28795,-0.34188,-2.4299
79,-0.24289,0.30862,0.090248,-0.19488,0.26356,-0.29551,-0.36458,-2.8084
80,-0.18238,0.27244,0.1034,-0.17416,0.34545,-0.28959,-0.37115,-3.135
81,-0.13272,0.19581,0.10603,-0.14851,0.30204,-0.29157,-0.3774,-3.3622
82,-0.10674,0.061965,0.093865,-0.13601,0.13333,-0.30768,-0.38464,-3.4523
83,-0.1074,-0.12976,0.069858,-0.14193,-0.11102,-0.32906,-0.38727,-3.3902
84,-0.13305,-0.36523,0.039602,-0.15805,-0.36162,-0.3386,-0.38233,-3.1928
85,-0.17186,-0.61386,0.0083598,-0.16956,-0.56749,-0.32676,-0.36162,-2.9028
86,-0.20508,-0.82927,-0.019265,-0.16594,-0.71811,-0.29288,-0.31886,-2.5555
87,-0.2179,-0.97002,-0.038011,-0.13141,-0.82565,-0.24059,-0.2623,-2.177
88,-0.20212,-1.0092,-0.045903,-0.031433,-0.90885,-0.17449,-0.2054,-1.7859
89,-0.16627,-0.94601,-0.040641,0.14385,-0.96279,-0.099509,-0.15936,-1.4041
90,-0.12417,-0.78783,-0.023869,0.35203,-0.97134,-0.02354,-0.12187,-1.0575
91,-0.088985,-0.54085,0.0034268,0.52435,-0.92628,0.047824,-0.093589,-0.75856
92,-0.065635,-0.22218,0.036971,0.61972,-0.84045,0.10801,-0.067609,-0.51191
93,-0.054125,0.12346,0.071831,0.63781,-0.74771,0.15306,-0.04393,-0.31426
94,-0.04689,0.43655,0.10307,0.60295,-0.67634,0.18628,-0.025185,-0.15575
95,-0.0265,0.68484,0.12741,0.54277,-0.6326,0.20798,-0.011043,-0.030775
96,0.019541,0.85815,0.14155,0.45957,-0.59939,0.22574,0.00046697,0.069858
97,0.092879,0.96109,0.14188,0.33591,-0.55631,0.24153,0.0067154,0.1603
98,0.18167,1.0068,0.13037,0.15471,-0.49579,0.25896,0.010333,0.25468
99,0.27047,1.0114,0.10406,-0.067609,-0.40766,0.28296,0.012635,0.36584
100,0.34611,1.0061,0.070845,-0.27085,-0.28367,0.3175,0.010004,0.49311
101,0.39708,1.0157,0.040918,-0.40503,-0.13503,0.3586,0.0024402,0.62203
102,0.42701,1.0331,0.025461,-0.45238,-0.0034794,0.40267,-0.0047949,0.72989
103,0.44411,1.0292,0.022501,-0.43199,0.077093,0.44477,-0.0047949,0.80192
104,0.45496,0.97885,0.026776,-0.37773,0.11162,0.48127,0.0011247,0.8279
105,0.46549,0.87624,0.034669,-0.30735,0.13037,0.51383,0.010662,0.80553
106,0.47535,0.73483,0.038616,-0.22185,0.16293,0.53849,0.017568,0.74239
107,0.48028,0.57796,0.036642,-0.12286,0.22541,0.54869,0.016253,0.6582
108,0.47897,0.42832,0.029078,-0.026829,0.31486,0.54112,0.0077021,0.58026
109,0.46483,0.3027,0.017897,0.047495,0.42043,0.52074,-0.0024928,0.52698
110,0.43589,0.21456,0.0044134,0.086301,0.52304,0.49278,-0.01499,0.50692
111,0.39577,0.16852,-0.0077547,0.087946,0.59605,0.46318,-0.024527,0.51712
112,0.35005,0.15076,-0.018278,0.062952,0.62268,0.43852,-0.032749,0.5454
113,0.30796,0.14484,-0.025842,0.036971,0.60328,0.41813,-0.039326,0.58223
114,0.27014,0.13366,-0.032749,0.038616,0.54343,0.39905,-0.041299,0.61841
115,0.23692,0.10439,-0.037682,0.080053,0.45529,0.37636,-0.038339,0.64801
116,0.20305,0.044864,-0.044588,0.15109,0.35236,0.34084,-0.028144,0.66445
117,0.16556,-0.044588,-0.054783,0.21785,0.24613,0.28954,-0.018607,0.65985
118,0.12313,-0.14687,-0.065635,0.23133,0.13925,0.22969,-0.015976,0.63419
