,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.19455,-0.46061,-0.036037,0.022501,-0.071884,-0.099509,0.023159,0.12083
1,-0.18501,-0.44581,-0.03242,-0.0064392,-0.11168,-0.12056,0.020199,0.12774
2,-0.17022,-0.42377,-0.030447,-0.026171,-0.14818,-0.14029,0.021514,0.13037
3,-0.14917,-0.3945,-0.028144,-0.034064,-0.1814,-0.16199,0.027105,0.13037
4,-0.12417,-0.36096,-0.025514,-0.027816,-0.2054,-0.18567,0.04026,0.13169
5,-0.1051,-0.32741,-0.02354,-0.013017,-0.21955,-0.20836,0.056374,0.14024
6,-0.09622,-0.30176,-0.022883,0.0011247,-0.23336,-0.22842,0.068214,0.15438
7,-0.091616,-0.28762,-0.025514,0.0086887,-0.25112,-0.24158,0.0692,0.16753
8,-0.08175,-0.28236,-0.033078,0.0070443,-0.27545,-0.24816,0.062294,0.17542
9,-0.059716,-0.27578,-0.04393,0.0011247,-0.30439,-0.24783,0.056703,0.17904
10,-0.026171,-0.26164,-0.055769,-0.0047949,-0.32873,-0.23994,0.054401,0.1751
11,0.010662,-0.23599,-0.067609,-0.0047949,-0.33564,-0.22415,0.057361,0.16523
12,0.038287,-0.19883,-0.078461,0.0021113,-0.31886,-0.19916,0.064596,0.15471
13,0.043549,-0.14983,-0.086683,0.010333,-0.27578,-0.16364,0.074791,0.15405
14,0.024803,-0.087998,-0.087998,0.012964,-0.21593,-0.12713,0.08367,0.15997
15,-0.0090702,-0.0084125,-0.082736,0.0096753,-0.15969,-0.10346,0.08663,0.16556
16,-0.044259,0.090577,-0.069911,0.0017824,-0.12089,-0.095233,0.081039,0.16293
17,-0.065964,0.20996,-0.052152,-0.0080836,-0.10839,-0.098851,0.071173,0.15438
18,-0.064649,0.33953,-0.033735,-0.019265,-0.12121,-0.10905,0.061636,0.14714
19,-0.039984,0.46088,-0.013345,-0.026829,-0.15048,-0.12549,0.054401,0.14056
20,-0.0018351,0.55,0.01132,-0.024198,-0.18534,-0.14752,0.052757,0.13037
21,0.038287,0.5819,0.038616,-0.0093991,-0.21724,-0.17285,0.056703,0.11261
22,0.0692,0.54902,0.063281,0.0093464,-0.24322,-0.19488,0.065583,0.089261
23,0.083342,0.46088,0.076764,0.023159,-0.25901,-0.21132,0.073476,0.065912
24,0.072818,0.34249,0.074462,0.030723,-0.25605,-0.21823,0.074462,0.047824
25,0.0373,0.21028,0.059663,0.02875,-0.22086,-0.21067,0.063938,0.039273
26,-0.013674,0.073147,0.046508,0.020199,-0.1587,-0.18797,0.042891,0.0373
27,-0.069911,-0.05281,0.050126,0.015266,-0.086683,-0.15739,0.017568,0.034669
28,-0.12253,-0.15706,0.074133,0.020199,-0.03242,-0.12976,-0.0061104,0.02875
29,-0.16726,-0.22481,0.10735,0.032038,-0.010386,-0.11365,-0.021567,0.013622
30,-0.19718,-0.2475,0.13103,0.041575,-0.027487,-0.11036,-0.0265,-0.0067681
31,-0.2031,-0.23007,0.12708,0.039602,-0.073857,-0.11299,-0.023869,-0.026829
32,-0.18469,-0.19784,0.092879,0.025132,-0.12549,-0.11497,-0.020581,-0.043601
33,-0.14489,-0.17942,0.042891,0.0030979,-0.1587,-0.11233,-0.020252,-0.062018
34,-0.089972,-0.19028,-0.0057815,-0.020252,-0.16265,-0.10674,-0.023869,-0.08175
35,-0.030447,-0.22579,-0.038997,-0.033078,-0.14456,-0.097536,-0.037024,-0.10313
36,0.024145,-0.26,-0.051823,-0.027816,-0.1245,-0.090629,-0.057743,-0.12549
37,0.070845,-0.2623,-0.04689,-0.0074258,-0.1222,-0.087998,-0.081092,-0.14654
38,0.10669,-0.20705,-0.0265,0.023817,-0.14193,-0.085367,-0.099838,-0.16627
39,0.13432,-0.089643,0.0021113,0.055717,-0.17613,-0.072542,-0.1074,-0.186
40,0.15734,0.085644,0.025132,0.085972,-0.21297,-0.04393,-0.097536,-0.20771
41,0.18167,0.30039,0.035327,0.10702,-0.23862,0.0030979,-0.074515,-0.23303
42,0.2116,0.52337,0.034998,0.11853,-0.22645,0.068871,-0.043272,-0.25638
43,0.24416,0.71049,0.029078,0.12379,-0.15969,0.14747,-0.015648,-0.27381
44,0.27277,0.82757,0.019212,0.12741,-0.063991,0.22574,0.0037556,-0.28631
45,0.29119,0.85914,0.011977,0.12873,0.015266,0.29447,0.016253,-0.29683
46,0.29908,0.82132,0.01132,0.12774,0.039273,0.35038,0.023817,-0.30768
47,0.29974,0.74108,0.013951,0.12313,0.0017824,0.39248,0.029078,-0.31919
48,0.29809,0.6536,0.015266,0.11228,-0.069253,0.42734,0.033354,-0.33202
49,0.29743,0.57829,0.0093464,0.094852,-0.13272,0.45496,0.035656,-0.34386
50,0.29941,0.52238,-0.0034794,0.066569,-0.15377,0.46713,0.034998,-0.35405
51,0.30434,0.47996,-0.024527,0.027105,-0.11464,0.46022,0.030394,-0.35866
52,0.30894,0.43753,-0.052481,-0.021896,-0.016963,0.42964,0.019541,-0.35603
53,0.30697,0.38491,-0.08175,-0.070568,0.11458,0.3859,0.0060577,-0.3455
54,0.29415,0.32111,-0.1051,-0.11069,0.23857,0.3415,-0.0061104,-0.33136
55,0.26981,0.25633,-0.11825,-0.1393,0.3119,0.30862,-0.016963,-0.32182
56,0.23002,0.19812,-0.12023,-0.15015,0.31552,0.29513,-0.0265,-0.31952
57,0.18036,0.15536,-0.11365,-0.14226,0.26784,0.29776,-0.035051,-0.31788
58,0.12478,0.13169,-0.10148,-0.12483,0.21851,0.30927,-0.041299,-0.30998
59,0.070187,0.12412,-0.079448,-0.10247,0.2093,0.31914,-0.04393,-0.29486
60,0.021514,0.12445,-0.044588,-0.081092,0.25863,0.32539,-0.047548,-0.27282
61,-0.019923,0.12708,0.0050711,-0.067937,0.3586,0.33229,-0.056427,-0.24289
62,-0.052481,0.12215,0.06361,-0.064978,0.47502,0.35301,-0.068266,-0.20836
63,-0.073857,0.088932,0.1159,-0.073857,0.56513,0.39807,-0.082408,-0.17252
64,-0.083394,0.013293,0.13991,-0.09622,0.60229,0.46779,-0.093918,-0.13897
65,-0.085039,-0.10017,0.12313,-0.1268,0.58651,0.5431,-0.099838,-0.10872
66,-0.085696,-0.22546,0.073804,-0.15739,0.53521,0.59835,-0.1028,-0.084381
67,-0.087998,-0.32478,0.015266,-0.1735,0.47864,0.61512,-0.10674,-0.068924
68,-0.091287,-0.37674,-0.024856,-0.16561,0.4372,0.59341,-0.11102,-0.062018
69,-0.090629,-0.3728,-0.031762,-0.12812,0.41846,0.54376,-0.11858,-0.060373
70,-0.079119,-0.32051,-0.0087413,-0.074844,0.41616,0.48489,-0.13141,-0.060045
71,-0.051165,-0.22974,0.029078,-0.022883,0.42076,0.43589,-0.14851,-0.060373
72,-0.016634,-0.11825,0.062623,0.017568,0.42536,0.41155,-0.16397,-0.060045
73,0.015924,-0.0015062,0.078737,0.047495,0.42109,0.41122,-0.1712,-0.053467
74,0.04322,0.11294,0.068543,0.067885,0.40103,0.42339,-0.1689,-0.038668
75,0.07216,0.23166,0.03434,0.075778,0.35959,0.43655,-0.15673,-0.016963
76,0.097483,0.3563,-0.016305,0.068871,0.29415,0.43786,-0.14226,0.0054
77,0.10965,0.45989,-0.071226,0.04618,0.20996,0.41287,-0.13568,0.024145
78,0.1034,0.51021,-0.12352,0.0080309,0.1136,0.3563,-0.1393,0.034998
79,0.080053,0.49771,-0.16397,-0.034722,0.013293,0.2708,-0.15081,0.035656
80,0.04881,0.43095,-0.18173,-0.070568,-0.088985,0.1695,-0.15936,0.029736
81,0.018555,0.33164,-0.16627,-0.086354,-0.19324,0.067556,-0.16627,0.026776
82,-0.0038083,0.22179,-0.11135,-0.080106,-0.29716,-0.022883,-0.16594,0.030065
83,-0.013345,0.11689,-0.028473,-0.057743,-0.38793,-0.097536,-0.15936,0.039931
