,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.029078,-0.08471,-0.025514,0.023817,-0.059716,-0.39976,0.1011,0.34019
1,0.036971,-0.012688,-0.01499,0.011977,-0.078132,-0.43232,0.12642,0.37998
2,0.042891,0.1034,-0.0051238,-0.0061104,-0.10313,-0.45271,0.14024,0.40728
3,0.048153,0.2389,0.0034268,-0.022554,-0.12121,-0.46554,0.14879,0.42668
4,0.056374,0.34775,0.010662,-0.035708,-0.12384,-0.46916,0.15503,0.4395
5,0.067556,0.39116,0.016253,-0.045574,-0.11102,-0.45896,0.16095,0.44312
6,0.075449,0.36255,0.021843,-0.046232,-0.081421,-0.42607,0.16852,0.44049
7,0.077751,0.28362,0.025132,-0.037682,-0.030118,-0.37181,0.17806,0.44115
8,0.074462,0.18463,0.023817,-0.021896,0.04026,-0.30012,0.19055,0.44641
9,0.071173,0.088932,0.017239,-0.0047949,0.11689,-0.22349,0.20502,0.4497
10,0.07216,0.011977,0.0093464,0.010333,0.18233,-0.15805,0.21851,0.44641
11,0.075449,-0.038011,-0.0008485,0.020857,0.21752,-0.12121,0.2264,0.43556
12,0.077422,-0.063662,-0.01203,0.026119,0.21292,-0.12089,0.22443,0.41912
13,0.074462,-0.070568,-0.019923,0.026447,0.17444,-0.15575,0.20864,0.39938
14,0.066569,-0.063333,-0.022554,0.026119,0.12017,-0.20705,0.18529,0.38064
15,0.058019,-0.045574,-0.020252,0.029407,0.065254,-0.25769,0.15701,0.36288
16,0.050455,-0.019594,-0.013017,0.036314,0.019212,-0.29716,0.13136,0.34348
17,0.04881,0.0054,-0.0047949,0.044535,-0.014003,-0.32445,0.11195,0.32341
18,0.051441,0.020857,0.0021113,0.048482,-0.037353,-0.3386,0.1011,0.30434
19,0.055388,0.018226,0.0063866,0.047166,-0.052481,-0.34221,0.099785,0.28921
20,0.058348,-0.0024928,0.010991,0.042562,-0.062347,-0.33531,0.1011,0.27639
21,0.062952,-0.036366,0.013951,0.040918,-0.064978,-0.31985,0.10439,0.25929
22,0.074133,-0.071555,0.013622,0.045522,-0.06136,-0.30012,0.10998,0.23462
23,0.092221,-0.095562,0.013622,0.053086,-0.051494,-0.27743,0.11623,0.20502
24,0.11294,-0.10411,0.010662,0.062294,-0.043272,-0.25243,0.11886,0.17378
25,0.13037,-0.10247,0.0021113,0.0692,-0.044259,-0.23632,0.11656,0.14681
26,0.13991,-0.097864,-0.0093991,0.0692,-0.062347,-0.23402,0.11985,0.13201
27,0.13892,-0.089972,-0.016305,0.059334,-0.098851,-0.2498,0.13333,0.1353
28,0.1284,-0.082079,-0.012688,0.052757,-0.14818,-0.2794,0.15799,0.15339
29,0.11064,-0.073528,0.0011247,0.053415,-0.19948,-0.31294,0.18891,0.1843
30,0.093208,-0.066622,0.020199,0.064925,-0.24191,-0.34024,0.21883,0.21719
31,0.080053,-0.056427,0.035656,0.075778,-0.27019,-0.35208,0.24087,0.2412
32,0.073804,-0.037024,0.043877,0.079724,-0.28006,-0.34616,0.25304,0.25172
33,0.07216,-0.0054526,0.047824,0.077093,-0.26855,-0.32314,0.25238,0.24679
34,0.071831,0.035327,0.046508,0.076435,-0.24224,-0.29255,0.23955,0.23133
35,0.06624,0.078409,0.046508,0.082355,-0.21165,-0.25934,0.22048,0.21061
36,0.056703,0.11557,0.047495,0.094852,-0.18633,-0.22744,0.20075,0.1843
37,0.04881,0.14583,0.052757,0.10603,-0.16331,-0.19225,0.18529,0.15602
38,0.04618,0.17148,0.061965,0.10636,-0.13864,-0.15147,0.17707,0.12478
39,0.048153,0.19121,0.07216,0.095839,-0.11135,-0.10839,0.16983,0.089919
40,0.054072,0.20042,0.081697,0.081697,-0.082736,-0.066293,0.15668,0.05177
41,0.062952,0.1922,0.089261,0.079066,-0.05544,-0.018278,0.13695,0.0086887
42,0.078409,0.16095,0.097483,0.09551,-0.033078,0.039602,0.11491,-0.044588
43,0.098798,0.10866,0.10866,0.12281,-0.023211,0.10834,0.090577,-0.11266
44,0.11721,0.033025,0.11853,0.14648,-0.026829,0.18397,0.061965,-0.19784
45,0.13169,-0.05281,0.11919,0.15306,-0.036037,0.25896,0.024145,-0.29584
46,0.13859,-0.12483,0.10866,0.13629,-0.041957,0.33032,-0.02354,-0.39253
47,0.13201,-0.15772,0.08663,0.10176,-0.038011,0.39149,-0.07583,-0.47014
48,0.11491,-0.1393,0.06065,0.063281,-0.022225,0.43819,-0.12253,-0.52342
49,0.093865,-0.08175,0.040589,0.036314,-0.0028217,0.4668,-0.15377,-0.55203
50,0.076106,-0.0084125,0.031709,0.025132,0.010662,0.47765,-0.17054,-0.56486
51,0.064267,0.053743,0.033354,0.024145,0.012306,0.47765,-0.17679,-0.56584
52,0.06065,0.093536,0.043877,0.031381,0.0054,0.47634,-0.17449,-0.55696
53,0.059005,0.11294,0.052757,0.038944,-0.0097279,0.47305,-0.1712,-0.54545
54,0.05769,0.1205,0.054072,0.039931,-0.022883,0.46614,-0.16561,-0.52802
55,0.051441,0.12511,0.041247,0.029078,-0.025514,0.4451,-0.16166,-0.50171
56,0.042233,0.12609,0.015924,0.012635,-0.011701,0.41089,-0.15542,-0.46028
57,0.032038,0.11886,-0.013674,-0.0015062,0.014937,0.36452,-0.14259,-0.4047
58,0.018226,0.10209,-0.03538,-0.0090702,0.044535,0.31092,-0.12384,-0.34287
59,-0.00051963,0.081368,-0.041628,-0.0084125,0.070516,0.25863,-0.1005,-0.28499
60,-0.019265,0.064596,-0.037024,0.0001381,0.082355,0.21851,-0.07583,-0.23928
61,-0.030118,0.055717,-0.029789,0.013622,0.077422,0.19121,-0.057085,-0.20606
62,-0.033735,0.052428,-0.023211,0.028421,0.058019,0.17378,-0.045574,-0.18074
63,-0.034064,0.056374,-0.01795,0.04026,0.034011,0.15767,-0.034064,-0.16101
64,-0.035051,0.064267,-0.017292,0.043549,0.016581,0.13793,-0.020252,-0.14193
65,-0.039984,0.070845,-0.019594,0.033025,0.0070443,0.10834,-0.007097,-0.12319
66,-0.050179,0.071173,-0.020909,0.016253,-0.0018351,0.067227,0.0037556,-0.10411
67,-0.056427,0.063281,-0.019265,0.0017824,-0.018278,0.01987,0.012306,-0.081092
68,-0.054454,0.052099,-0.016634,-0.0057815,-0.044259,-0.023211,0.021514,-0.058071
69,-0.044259,0.045193,-0.015648,-0.0051238,-0.077475,-0.054783,0.030394,-0.037024
70,-0.033406,0.045193,-0.018607,0.0024402,-0.11497,-0.079777,0.038616,-0.016634
71,-0.028144,0.048482,-0.019923,0.014279,-0.14522,-0.097207,0.04881,0.0057288
72,-0.026829,0.049139,-0.013674,0.021186,-0.1564,-0.10444,0.055717,0.027434
73,-0.031433,0.042891,-0.0038083,0.019212,-0.14917,-0.10707,0.056374,0.042233
74,-0.040313,0.033354,0.0050711,0.010333,-0.13536,-0.1074,0.04881,0.050455
75,-0.051823,0.026776,0.01132,-0.0024928,-0.12089,-0.10477,0.033025,0.057032
76,-0.060702,0.027105,0.016253,-0.018278,-0.10641,-0.091616,0.014608,0.067556
77,-0.063004,0.037958,0.022172,-0.031433,-0.089643,-0.068924,0.0044134,0.084657
78,-0.060045,0.058676,0.032696,-0.039655,-0.068924,-0.040641,0.0073732,0.099456
79,-0.054783,0.082026,0.052757,-0.041299,-0.043272,-0.011372,0.018555,0.10735
80,-0.047877,0.10011,0.080711,-0.036366,-0.017292,0.016581,0.031709,0.10834
81,-0.039984,0.10932,0.11656,-0.026171,0.0021113,0.039931,0.038616,0.10373
82,-0.03538,0.10373,0.15668,-0.012359,0.015266,0.055059,0.036642,0.10603
83,-0.03538,0.082355,0.19121,-0.0028217,0.024803,0.056703,0.033025,0.12544
84,-0.038339,0.048153,0.20897,-0.0028217,0.0373,0.044535,0.035327,0.16622
85,-0.041299,0.0077021,0.2014,-0.010057,0.05473,0.025461,0.049139,0.22048
86,-0.041957,-0.031433,0.17115,-0.020252,0.074133,0.0021113,0.069858,0.27343
87,-0.042615,-0.062018,0.12445,-0.028802,0.092221,-0.022554,0.090577,0.31454
88,-0.044588,-0.085039,0.072818,-0.034064,0.1136,-0.042286,0.10932,0.34117
89,-0.043601,-0.098851,0.030723,-0.038011,0.13695,-0.050836,0.12807,0.35531
90,-0.036366,-0.10444,0.0077021,-0.040641,0.15734,-0.048863,0.14221,0.36189
91,-0.026171,-0.10313,0.0014536,-0.039984,0.17148,-0.044588,0.14714,0.36518
92,-0.013017,-0.10017,0.0044134,-0.033406,0.17871,-0.044259,0.14813,0.36551
93,-0.0031506,-0.098193,0.0090175,-0.021567,0.18069,-0.055112,0.14451,0.36255
94,0.0063866,-0.095562,0.014608,-0.011372,0.18299,-0.082079,0.14122,0.35762
95,0.016581,-0.087998,0.020857,-0.0074258,0.18891,-0.11924,0.14089,0.35301
96,0.023159,-0.076817,0.028421,-0.0074258,0.19845,-0.15673,0.14352,0.35038
97,0.022501,-0.069911,0.038287,-0.002164,0.22048,-0.17975,0.14944,0.34874
98,0.017897,-0.071555,0.049468,0.011977,0.25896,-0.17482,0.15471,0.34249
99,0.015266,-0.077475,0.062294,0.031709,0.31618,-0.1347,0.15799,0.32966
100,0.016581,-0.078461,0.075778,0.051441,0.38656,-0.065635,0.15635,0.3175
101,0.015924,-0.071555,0.085315,0.062952,0.45134,0.0093464,0.14944,0.30631
102,0.017568,-0.056427,0.093865,0.068871,0.49344,0.0692,0.14747,0.29743
103,0.021843,-0.041628,0.10209,0.075449,0.49048,0.10242,0.14681,0.28033
104,0.025461,-0.033735,0.10801,0.081039,0.4395,0.10834,0.13563,0.23824
105,0.027105,-0.032749,0.10899,0.086301,0.35236,0.098141,0.10965,0.16753
106,0.023817,-0.03242,0.1011,0.091563,0.256,0.084328,0.074462,0.076435
107,0.019541,-0.026171,0.089261,0.10242,0.17115,0.074133,0.038287,-0.013017
108,0.016581,-0.0090702,0.080053,0.1205,0.10505,0.075449,0.0090175,-0.087998
109,0.018555,0.016253,0.074791,0.14188,0.050455,0.087946,-0.012688,-0.14095
110,0.025132,0.0373,0.064925,0.15931,0.0086887,0.10834,-0.031104,-0.17613
111,0.024803,0.039602,0.040589,0.16063,-0.016963,0.133,-0.045246,-0.20014
112,0.014279,0.021843,-0.0047949,0.13826,-0.017621,0.15175,-0.0584,-0.21856
113,-0.0064392,-0.0054526,-0.06432,0.096496,0.0044134,0.16424,-0.071226,-0.23434
114,-0.028802,-0.030118,-0.1268,0.04618,0.035327,0.17082,-0.082736,-0.24783
115,-0.045246,-0.044588,-0.17975,0.0011247,0.06065,0.17838,-0.091287,-0.25671
116,-0.048534,-0.042944,-0.21428,-0.028473,0.070187,0.18858,-0.1005,-0.26328
117,-0.040313,-0.022225,-0.22546,-0.041628,0.063281,0.19516,-0.11168,-0.26855
118,-0.022554,0.012964,-0.21461,-0.044259,0.042562,0.19417,-0.12023,-0.27118
119,-0.00051963,0.05473,-0.18765,-0.042286,0.018555,0.1843,-0.12089,-0.27578
120,0.021186,0.089261,-0.15575,-0.034064,0.0014536,0.1774,-0.11168,-0.28137
121,0.037958,0.10801,-0.12812,-0.023869,0.0030979,0.18069,-0.094576,-0.28532
122,0.049468,0.11623,-0.11398,-0.020909,0.030065,0.20009,-0.076159,-0.28532
123,0.059992,0.11886,-0.11102,-0.025842,0.084657,0.23429,-0.061689,-0.28532
124,0.068871,0.12215,-0.11497,-0.03242,0.1695,0.27639,-0.054125,-0.28795
125,0.077751,0.12873,-0.11727,-0.02946,0.2708,0.3119,-0.04985,-0.28861
126,0.085644,0.13892,-0.11102,-0.01795,0.36058,0.33427,-0.047548,-0.27644
127,0.091234,0.15043,-0.095562,-0.0024928,0.40662,0.33657,-0.042944,-0.25177
128,0.093536,0.16227,-0.074186,0.010991,0.38853,0.31059,-0.036037,-0.21987
129,0.092221,0.17641,-0.051165,0.017897,0.30072,0.24975,-0.028144,-0.18995
130,0.082684,0.19187,-0.030775,0.015924,0.16556,0.15898,-0.023211,-0.16693
131,0.067556,0.19779,-0.013674,0.0070443,0.021186,0.049468,-0.026829,-0.14719
132,0.049139,0.18858,0.0040845,-0.0024928,-0.10346,-0.063662,-0.038668,-0.12845
133,0.034669,0.17312,0.023817,-0.0054526,-0.1985,-0.16462,-0.049192,-0.10839
134,0.023159,0.15602,0.042562,-0.0054526,-0.26559,-0.24289,-0.053467,-0.087998
135,0.010004,0.14583,0.055717,-0.0064392,-0.31097,-0.29255,-0.050507,-0.063991
136,-0.0038083,0.14254,0.059663,-0.0054526,-0.33662,-0.31261,-0.04097,-0.033735
137,-0.013017,0.14089,0.055059,-0.0011774,-0.34484,-0.30571,-0.028144,0.0011247
138,-0.01499,0.13859,0.045522,0.0086887,-0.33629,-0.28071,-0.017292,0.030723
139,-0.011372,0.13169,0.033354,0.021843,-0.31294,-0.24717,-0.0080836,0.049468
140,-0.0074258,0.11491,0.024803,0.033354,-0.28104,-0.21428,0.00046697,0.058348
141,-0.0031506,0.08959,0.02283,0.044535,-0.24059,-0.18238,0.010333,0.058676
142,0.00079584,0.073476,0.029407,0.057032,-0.2031,-0.14555,0.026119,0.055059
143,0.0090175,0.07216,0.041247,0.068871,-0.17942,-0.095562,0.041575,0.04322
144,0.01987,0.080053,0.058019,0.079395,-0.16528,-0.028802,0.048153,0.015924
145,0.033354,0.08959,0.075778,0.086301,-0.1518,0.053415,0.039273,-0.025185
146,0.046837,0.096825,0.09255,0.093208,-0.13141,0.14287,0.014937,-0.073857
147,0.05769,0.097812,0.10242,0.094852,-0.1028,0.22673,-0.020909,-0.12976
148,0.064596,0.092221,0.10274,0.090905,-0.071555,0.29283,-0.058071,-0.18995
149,0.067885,0.083999,0.097483,0.083999,-0.049521,0.32835,-0.094247,-0.25243
150,0.0692,0.080711,0.092221,0.076764,-0.049192,0.33262,-0.12615,-0.31031
151,0.068543,0.085644,0.086301,0.068214,-0.07583,0.31322,-0.15344,-0.35734
152,0.064267,0.095181,0.082026,0.060321,-0.12516,0.28066,-0.17679,-0.38398
153,0.05769,0.10801,0.081039,0.058019,-0.18666,0.25074,-0.19324,-0.38924
154,0.053086,0.12116,0.081697,0.063281,-0.24651,0.23594,-0.20179,-0.38464
155,0.047495,0.12938,0.07808,0.068543,-0.28894,0.23067,-0.21034,-0.38661
156,0.029736,0.11985,0.061307,0.049468,-0.30965,0.21324,-0.22119,-0.39385
157,0.002769,0.094194,0.032038,0.0077021,-0.30768,0.16391,-0.21922,-0.3797
158,-0.020909,0.059663,0.0001381,-0.035051,-0.28532,0.081039,-0.18896,-0.31623
159,-0.033735,0.029078,-0.021896,-0.060373,-0.2452,-0.018278,-0.13338,-0.20212
160,-0.033735,0.0093464,-0.029789,-0.062018,-0.18633,-0.11529,-0.06728,-0.060045
161,-0.028144,-0.00051963,-0.023869,-0.044259,-0.11003,-0.19159,0.0001381,0.083342
162,-0.015319,-0.0074258,-0.012359,-0.020252,-0.0265,-0.24059,0.062952,0.20568
163,-0.00051963,-0.01795,0.0024402,-0.0031506,0.050455,-0.2669,0.11886,0.29809
164,0.0090175,-0.031433,0.014937,0.0030979,0.10801,-0.2794,0.16095,0.36025
165,0.0077021,-0.050507,0.024474,0.0034268,0.1455,-0.28729,0.19055,0.39938
166,-0.0008485,-0.067609,0.031381,0.0067154,0.17477,-0.28959,0.2139,0.42503
167,-0.0080836,-0.08175,0.037629,0.014279,0.20272,-0.28302,0.23528,0.44477
168,-0.0097279,-0.088656,0.042562,0.019541,0.231,-0.26822,0.25402,0.46516
169,-0.0061104,-0.090958,0.045522,0.020857,0.25633,-0.2498,0.26751,0.48818
170,-0.0018351,-0.097536,0.042562,0.01987,0.27672,-0.23796,0.27474,0.5089
171,0.00079584,-0.11102,0.03434,0.022172,0.29842,-0.23698,0.28099,0.52074
172,0.0021113,-0.13601,0.020528,0.030394,0.32144,-0.24585,0.2879,0.52139
173,0.0011247,-0.17285,0.0060577,0.044206,0.34117,-0.2623,0.29447,0.51482
174,-0.0041372,-0.21363,-0.0087413,0.059663,0.35236,-0.28433,0.29974,0.50331
175,-0.0054526,-0.24783,-0.019594,0.069858,0.35762,-0.30735,0.30204,0.49311
176,0.002769,-0.26394,-0.02354,0.070187,0.36058,-0.32873,0.3027,0.48127
177,0.021514,-0.26032,-0.021238,0.059663,0.35564,-0.35011,0.29941,0.46318
178,0.04322,-0.24191,-0.015319,0.045193,0.33591,-0.37181,0.2925,0.43753
179,0.064596,-0.21461,-0.0084125,0.032367,0.29776,-0.3922,0.28625,0.4076
180,0.078737,-0.18173,0.00079584,0.030394,0.2458,-0.4024,0.28296,0.37636
181,0.083342,-0.15279,0.011977,0.042891,0.1922,-0.39648,0.28592,0.34907
182,0.080053,-0.13075,0.02579,0.067227,0.1501,-0.37214,0.2925,0.32901
183,0.073476,-0.1097,0.04322,0.094194,0.12609,-0.3307,0.29711,0.31552
184,0.070845,-0.084052,0.058348,0.11656,0.11985,-0.27775,0.29941,0.30763
185,0.074791,-0.045903,0.068214,0.12905,0.12017,-0.22119,0.29941,0.30105
186,0.082684,0.0070443,0.071831,0.12609,0.11228,-0.16989,0.29217,0.29612
187,0.08663,0.066898,0.065254,0.10439,0.085315,-0.12845,0.27376,0.28724
188,0.081697,0.11787,0.050455,0.068214,0.034011,-0.10346,0.24646,0.27507
