,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.055059,0.018555,-0.00051963,-0.0008485,0.067556,0.10077,0.029078,0.0047422
1,0.040589,0.01132,0.0057288,-0.0074258,0.059334,0.092221,0.021514,0.0073732
2,0.024145,0.0050711,0.013293,-0.010057,0.04618,0.073147,0.010004,0.0090175
3,0.011977,0.0030979,0.022501,-0.0093991,0.02875,0.047824,-0.00051963,0.0057288
4,0.0080309,0.010333,0.032696,-0.0018351,0.0086887,0.021186,-0.0064392,-0.0041372
5,0.010004,0.027434,0.039931,0.012964,-0.012688,0.0014536,-0.0047949,-0.014003
6,0.019212,0.049139,0.042891,0.032696,-0.028802,-0.007097,0.0047422,-0.020252
7,0.031709,0.065254,0.047495,0.056703,-0.037682,-0.002164,0.019212,-0.026829
8,0.045193,0.07216,0.053415,0.079724,-0.036366,0.012635,0.036971,-0.035708
9,0.061307,0.071502,0.059663,0.091563,-0.029131,0.030394,0.058019,-0.048205
10,0.07808,0.0692,0.065254,0.089261,-0.016634,0.044864,0.078409,-0.065307
11,0.094852,0.065254,0.067885,0.079395,-0.0057815,0.051441,0.093208,-0.084052
12,0.10669,0.058348,0.063281,0.069529,0.002769,0.050784,0.10011,-0.098193
13,0.11228,0.051441,0.053415,0.06361,0.0070443,0.049468,0.10044,-0.10148
14,0.11097,0.040589,0.040918,0.059334,0.013293,0.05177,0.09551,-0.091616
15,0.10373,0.028421,0.028092,0.053415,0.022172,0.055388,0.088603,-0.076488
16,0.097483,0.013951,0.018555,0.046508,0.033354,0.059992,0.08367,-0.06432
17,0.095839,-0.0011774,0.014608,0.038287,0.045851,0.064596,0.077422,-0.059387
18,0.10077,-0.016305,0.013622,0.033354,0.060321,0.067556,0.067885,-0.063991
19,0.11261,-0.029789,0.013951,0.033683,0.074791,0.068543,0.057361,-0.074186
20,0.12774,-0.03538,0.017568,0.035656,0.086301,0.067885,0.049468,-0.085696
21,0.13695,-0.02946,0.022501,0.037958,0.092221,0.067885,0.044535,-0.090629
22,0.13662,-0.013017,0.028421,0.039602,0.091234,0.068543,0.046837,-0.089314
23,0.12971,0.0073732,0.031052,0.040918,0.085644,0.068871,0.056374,-0.083723
24,0.11787,0.023159,0.030394,0.036971,0.072818,0.0692,0.066569,-0.077146
25,0.10011,0.033354,0.02875,0.024145,0.056374,0.068871,0.070187,-0.072213
26,0.071831,0.045522,0.027434,0.010662,0.038944,0.072489,0.067885,-0.071555
27,0.037629,0.067227,0.031052,0.0034268,0.018555,0.081039,0.065254,-0.076159
28,0.0047422,0.099785,0.0373,0.0040845,-0.0067681,0.093208,0.06624,-0.081092
29,-0.017292,0.13662,0.044535,0.015266,-0.03242,0.099785,0.070187,-0.082408
30,-0.028802,0.16523,0.049797,0.033683,-0.053467,0.093865,0.071831,-0.077475
31,-0.033078,0.1672,0.053086,0.053086,-0.063991,0.077751,0.070845,-0.067937
32,-0.036037,0.13925,0.050784,0.067885,-0.063662,0.057032,0.068871,-0.059058
33,-0.040313,0.085315,0.044206,0.073804,-0.055769,0.033025,0.064596,-0.05281
34,-0.045246,0.022172,0.038944,0.070845,-0.042615,0.0073732,0.054401,-0.051823
