,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.016634,-0.045574,-0.00051963,0.037958,0.049468,-0.07879,0.070845,0.231
1,-0.031762,-0.044588,0.002769,0.049797,0.064596,-0.091287,0.077422,0.23659
2,-0.045574,-0.036695,0.002769,0.055717,0.077093,-0.10214,0.088275,0.23857
3,-0.048205,-0.029789,0.0034268,0.054401,0.089919,-0.11036,0.10636,0.23561
4,-0.039326,-0.027158,0.011648,0.046508,0.10143,-0.11003,0.12675,0.22508
5,-0.023211,-0.028144,0.032038,0.036642,0.10768,-0.10313,0.14122,0.21226
6,-0.0041372,-0.028802,0.057032,0.02875,0.10242,-0.091945,0.14616,0.20601
7,0.011977,-0.028473,0.075449,0.01987,0.084328,-0.083065,0.14484,0.2093
8,0.020199,-0.030118,0.078737,0.0080309,0.058348,-0.085039,0.13695,0.21686
9,0.018884,-0.041299,0.062623,-0.0067681,0.028092,-0.097207,0.12346,0.22245
10,0.012635,-0.066293,0.034011,-0.019923,0.0017824,-0.11595,0.10538,0.22015
11,0.0024402,-0.10214,0.0001381,-0.027816,-0.018936,-0.13404,0.089919,0.21094
12,-0.0090702,-0.14456,-0.029131,-0.029789,-0.027487,-0.14851,0.080382,0.20436
13,-0.022225,-0.186,-0.049521,-0.025842,-0.021896,-0.1564,0.077093,0.20436
14,-0.03538,-0.21987,-0.057085,-0.016305,-0.0064392,-0.16068,0.078409,0.21127
15,-0.045903,-0.23961,-0.055769,-0.0024928,0.010004,-0.16068,0.078737,0.22081
16,-0.04985,-0.2452,-0.051823,0.013622,0.019212,-0.15969,0.078409,0.23133
17,-0.046232,-0.23928,-0.051823,0.027434,0.024803,-0.16495,0.079066,0.24317
18,-0.042615,-0.22645,-0.052152,0.035985,0.031381,-0.18107,0.085315,0.25567
19,-0.042615,-0.21527,-0.048863,0.038616,0.034998,-0.20508,0.093536,0.26849
20,-0.040641,-0.20902,-0.032749,0.039931,0.036314,-0.23073,0.098469,0.28099
21,-0.03242,-0.20606,0.0030979,0.043549,0.041247,-0.24881,0.097154,0.29119
22,-0.016634,-0.20179,0.061965,0.055717,0.049468,-0.25473,0.090577,0.29316
23,0.0030979,-0.19225,0.13432,0.07512,0.056374,-0.25013,0.083342,0.28296
24,0.020528,-0.17712,0.19845,0.096825,0.057032,-0.24191,0.078409,0.26652
25,0.030723,-0.15509,0.23265,0.1113,0.043549,-0.235,0.076435,0.25139
26,0.032038,-0.12779,0.22443,0.11031,0.015595,-0.235,0.080382,0.2481
27,0.02875,-0.091287,0.18036,0.09255,-0.020252,-0.24257,0.089261,0.25698
28,0.029078,-0.039326,0.11689,0.063938,-0.052481,-0.25408,0.09551,0.27704
29,0.04026,0.031709,0.05769,0.033354,-0.070568,-0.26427,0.098141,0.29941
30,0.065254,0.11623,0.014937,0.0093464,-0.072213,-0.2692,0.1034,0.31355
31,0.09551,0.20173,-0.012359,-0.0047949,-0.060702,-0.26328,0.1113,0.31388
