,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.06432,0.082026,-0.0093991,-0.10609,-0.019594,0.19614,-0.16495,-0.11825
1,-0.051494,0.059663,-0.02354,-0.095562,0.084328,0.20831,-0.16265,-0.12417
2,-0.04689,0.039273,-0.02946,-0.071884,0.16095,0.22443,-0.15772,-0.13009
3,-0.047548,0.018226,-0.029789,-0.044588,0.21193,0.21752,-0.15805,-0.14127
4,-0.052152,-0.0064392,-0.028802,-0.018607,0.24679,0.17148,-0.1666,-0.15936
5,-0.059716,-0.029131,-0.02946,0.00079584,0.27704,0.095181,-0.1814,-0.18337
6,-0.066622,-0.039984,-0.030775,0.0054,0.29645,0.0060577,-0.19159,-0.20672
7,-0.066293,-0.031433,-0.027158,-0.011372,0.28231,-0.081092,-0.18929,-0.22349
8,-0.054783,-0.0051238,-0.017621,-0.049521,0.21818,-0.15311,-0.16791,-0.23106
9,-0.033078,0.030065,-0.0047949,-0.096549,0.097483,-0.20573,-0.13371,-0.23303
10,-0.0015062,0.067556,0.010662,-0.12911,-0.066293,-0.23928,-0.094247,-0.23665
11,0.033683,0.10077,0.031052,-0.13042,-0.24092,-0.26723,-0.058071,-0.24388
12,0.067556,0.1284,0.054401,-0.091945,-0.3968,-0.31492,-0.028802,-0.25539
13,0.097483,0.14879,0.076764,-0.024856,-0.5221,-0.40174,-0.014332,-0.27019
14,0.11952,0.1649,0.093208,0.045851,-0.6155,-0.52539,-0.014661,-0.28335
15,0.13464,0.18134,0.10406,0.094852,-0.69377,-0.66089,-0.025842,-0.29124
16,0.14122,0.1991,0.10998,0.1136,-0.78158,-0.78224,-0.043601,-0.29157
17,0.13991,0.21489,0.11261,0.11557,-0.89175,-0.87169,-0.062018,-0.28631
18,0.13234,0.21982,0.11195,0.13234,-0.99797,-0.92102,-0.075501,-0.27808
19,0.1284,0.21226,0.10603,0.1922,-1.0562,-0.92562,-0.079777,-0.26855
20,0.12741,0.19581,0.094194,0.29447,-1.0407,-0.87794,-0.071555,-0.2623
21,0.12774,0.17937,0.082026,0.40793,-0.96871,-0.77171,-0.052152,-0.26065
22,0.12807,0.1695,0.078409,0.48719,-0.86248,-0.60432,-0.027487,-0.26098
23,0.13103,0.1649,0.083013,0.49804,-0.73916,-0.38431,-0.0031506,-0.26032
24,0.13991,0.1649,0.087617,0.43852,-0.6109,-0.1393,0.015595,-0.26098
25,0.14944,0.16852,0.088603,0.33361,-0.48527,0.094523,0.023817,-0.26098
26,0.1501,0.1751,0.08367,0.21653,-0.3649,0.27737,0.015924,-0.25967
27,0.13728,0.18069,0.073804,0.11623,-0.24849,0.38327,-0.011372,-0.25375
28,0.11919,0.17937,0.062623,0.040918,-0.13733,0.40432,-0.052481,-0.23796
29,0.10209,0.16654,0.052099,-0.015319,-0.04097,0.36452,-0.097864,-0.2179
30,0.085644,0.14122,0.039602,-0.063662,0.032696,0.30927,-0.13667,-0.19488
31,0.068543,0.10472,0.021186,-0.10905,0.09255,0.2777,-0.16528,-0.17219
32,0.051113,0.065254,-0.0057815,-0.14917,0.14813,0.28855,-0.18633,-0.15311
33,0.036314,0.030723,-0.037353,-0.18238,0.19351,0.33624,-0.20146,-0.13996
34,0.02579,0.010004,-0.06728,-0.20179,0.21522,0.40399,-0.21001,-0.1347
35,0.018555,-0.0008485,-0.091945,-0.20573,0.21324,0.47831,-0.20508,-0.13174
36,0.010662,-0.0084125,-0.10937,-0.19587,0.19483,0.54606,-0.1883,-0.12746
37,0.0034268,-0.024527,-0.11661,-0.17909,0.17345,0.59637,-0.16364,-0.11825
38,-0.00051963,-0.053138,-0.11529,-0.16528,0.15898,0.61709,-0.14029,-0.10641
39,-0.0031506,-0.088327,-0.10773,-0.15936,0.15207,0.59374,-0.12352,-0.096878
40,0.0001381,-0.11694,-0.091945,-0.15377,0.15503,0.51679,-0.11398,-0.088327
41,0.010004,-0.13141,-0.069582,-0.13667,0.17444,0.38886,-0.11431,-0.08175
42,0.020528,-0.12615,-0.04097,-0.10609,0.20897,0.21851,-0.12417,-0.07287
43,0.021186,-0.10444,-0.013017,-0.070568,0.24778,0.034998,-0.14259,-0.060373
44,0.010004,-0.06432,0.010991,-0.035051,0.28,-0.11266,-0.16199,-0.040641
45,-0.0038083,-0.0084125,0.033025,-0.0015062,0.2925,-0.1541,-0.1666,-0.019923
46,-0.0077547,0.060979,0.058676,0.035985,0.26981,-0.042615,-0.14127,-0.002164
47,0.0090175,0.14122,0.093536,0.088932,0.1991,0.20765,-0.084052,0.0054
48,0.044535,0.22541,0.1353,0.15931,0.069529,0.50725,-0.0028217,0.002769
