,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.029736,0.026447,-0.0080836,-0.12483,-0.086354,-0.13766,0.035327,1.1966
1,0.044864,0.082026,0.010662,-0.04097,-0.061689,-0.13634,0.051113,1.1887
2,0.055717,0.097483,0.010333,0.010333,-0.026171,-0.1347,0.069529,1.1696
3,0.064925,0.079724,-0.0061104,0.032367,0.0093464,-0.13009,0.086301,1.14
4,0.075449,0.038944,-0.028144,0.035327,0.039602,-0.12023,0.098469,1.1028
5,0.087946,-0.014661,-0.044917,0.034669,0.073804,-0.10214,0.10932,1.0578
6,0.096825,-0.07287,-0.050836,0.048482,0.12215,-0.074186,0.12379,1.0091
7,0.093865,-0.12516,-0.041299,0.083342,0.17575,-0.042944,0.13991,0.95912
8,0.07216,-0.18041,-0.025842,0.12445,0.21916,-0.013345,0.15372,0.91143
9,0.037958,-0.25473,-0.016963,0.13991,0.23363,0.01132,0.15931,0.8667
10,0.00079584,-0.3478,-0.019594,0.10636,0.21292,0.028092,0.15175,0.82066
11,-0.032749,-0.43857,-0.031433,0.029407,0.17904,0.032038,0.13497,0.77232
12,-0.060373,-0.49382,-0.041628,-0.062676,0.16753,0.029078,0.11426,0.72661
13,-0.076159,-0.49547,-0.040313,-0.13272,0.20305,0.02283,0.094523,0.68583
14,-0.076817,-0.44219,-0.024856,-0.1564,0.28132,0.016581,0.076435,0.64998
15,-0.057414,-0.3455,0.0050711,-0.12911,0.38162,0.010662,0.059663,0.61972
16,-0.019923,-0.21823,0.049797,-0.07024,0.46877,0.0086887,0.047824,0.59013
17,0.02579,-0.080763,0.10176,-0.0047949,0.51745,0.015924,0.041575,0.55428
18,0.060321,0.05177,0.14977,0.035985,0.53159,0.028421,0.041904,0.50659
19,0.075449,0.16063,0.18134,0.026447,0.52172,0.041247,0.045193,0.4451
20,0.074133,0.24547,0.19022,-0.042615,0.49311,0.049797,0.041247,0.37636
21,0.064596,0.31848,0.17542,-0.14983,0.43852,0.050784,0.021186,0.31355
22,0.050455,0.38162,0.14583,-0.23007,0.35433,0.039931,-0.015648,0.26948
23,0.032367,0.42471,0.11886,-0.22185,0.24284,0.01987,-0.063333,0.24909
24,0.0096753,0.43063,0.10932,-0.11135,0.12182,-0.0064392,-0.11069,0.24021
25,-0.021567,0.39149,0.11327,0.057032,0.012964,-0.031104,-0.15048,0.2241
26,-0.066293,0.2948,0.11919,0.22015,-0.06136,-0.04393,-0.17712,0.1922
27,-0.12911,0.13201,0.11426,0.33953,-0.094247,-0.039326,-0.18765,0.14616
28,-0.2031,-0.082736,0.095181,0.40333,-0.1005,-0.019594,-0.18436,0.090577
29,-0.27019,-0.30242,0.062952,0.42536,-0.10115,0.010991,-0.17318,0.030394
30,-0.31097,-0.46554,0.027105,0.42142,-0.10937,0.052428,-0.15673,-0.028473
31,-0.31492,-0.53526,-0.0024928,0.39675,-0.12549,0.10307,-0.13601,-0.087669
32,-0.28598,-0.5152,-0.01795,0.35433,-0.14687,0.15931,-0.11924,-0.14917
33,-0.24881,-0.43824,-0.018607,0.29513,-0.17416,0.20864,-0.11201,-0.21494
34,-0.22349,-0.34287,-0.012688,0.23725,-0.18863,0.24284,-0.11299,-0.28532
35,-0.21691,-0.25408,-0.0054526,0.20502,-0.17745,0.26192,-0.1176,-0.36096
36,-0.2156,-0.17054,-0.0038083,0.20732,-0.14358,0.27408,-0.12056,-0.44383
37,-0.20606,-0.060702,-0.0047949,0.24087,-0.11168,0.28592,-0.1176,-0.52539
38,-0.17877,0.1011,-0.0034794,0.28395,-0.10839,0.29513,-0.10773,-0.59577
39,-0.13075,0.3267,0.0070443,0.3119,-0.13832,0.29908,-0.094576,-0.64642
40,-0.066951,0.60591,0.023817,0.30664,-0.18403,0.29875,-0.082736,-0.68128
41,0.0050711,0.90156,0.04026,0.26356,-0.21231,0.30204,-0.073857,-0.70561
42,0.080382,1.165,0.054072,0.20404,-0.19587,0.31256,-0.067609,-0.72501
43,0.15109,1.3528,0.067227,0.1524,-0.13207,0.33098,-0.054783,-0.73981
44,0.21094,1.4491,0.084986,0.12675,-0.030118,0.35597,-0.036037,-0.75132
45,0.256,1.462,0.1034,0.13004,0.10011,0.3859,-0.016963,-0.7579
46,0.28855,1.4041,0.11623,0.14944,0.24547,0.41484,-0.0034794,-0.7579
47,0.31125,1.2814,0.11787,0.16424,0.38097,0.43687,0.0060577,-0.75428
48,0.32901,1.0999,0.10834,0.1603,0.47042,0.44477,0.011977,-0.751
49,0.34709,0.87262,0.090577,0.1376,0.48324,0.43753,0.016581,-0.74804
50,0.36321,0.62268,0.071173,0.10307,0.40596,0.42306,0.022501,-0.73751
51,0.37242,0.37768,0.053743,0.066898,0.24876,0.40563,0.027763,-0.71285
52,0.37505,0.16523,0.04026,0.036971,0.046508,0.38524,0.029736,-0.67601
53,0.37373,0.012306,0.031052,0.017568,-0.14851,0.36189,0.01987,-0.6303
54,0.36946,-0.066951,0.026119,0.0090175,-0.29847,0.33986,0.0054,-0.58196
55,0.36518,-0.079448,0.026447,0.0067154,-0.38825,0.32374,-0.0061104,-0.53723
56,0.35663,-0.055112,0.028092,0.0050711,-0.42377,0.31552,-0.012359,-0.49579
57,0.34479,-0.03538,0.02875,0.00079584,-0.41785,0.30862,-0.012359,-0.46192
58,0.32933,-0.057743,0.030394,-0.0028217,-0.37576,0.29579,-0.0077547,-0.43791
59,0.3096,-0.14127,0.028092,-0.0015062,-0.29584,0.27704,-0.00051963,-0.42048
60,0.28296,-0.26723,0.020857,0.0060577,-0.16035,0.25929,0.0090175,-0.40009
61,0.24745,-0.38793,0.010991,0.016581,0.049468,0.25008,0.017897,-0.37115
62,0.20502,-0.44844,0.0040845,0.026776,0.31947,0.25698,0.020528,-0.33794
63,0.15668,-0.42081,-0.00019077,0.032367,0.59144,0.28033,0.017568,-0.30933
64,0.10768,-0.32248,-0.0047949,0.028092,0.79106,0.30138,0.0093464,-0.29025
65,0.064596,-0.19225,-0.010386,0.015595,0.86605,0.305,0.0044134,-0.27414
66,0.035656,-0.073199,-0.015648,0.0037556,0.81244,0.29086,0.0070443,-0.25408
67,0.024474,-0.0015062,-0.015319,-0.0038083,0.66675,0.26553,0.012964,-0.23369
68,0.024803,0.012306,-0.010057,-0.0057815,0.48752,0.23133,0.020199,-0.21461
69,0.026447,-0.024856,-0.0011774,-0.004466,0.32933,0.18989,0.024145,-0.20212
70,0.026119,-0.089314,0.0040845,-0.00051963,0.22903,0.14122,0.024474,-0.19291
71,0.026119,-0.16035,0.002769,0.0080309,0.19384,0.08959,0.02283,-0.18436
72,0.029407,-0.21165,-0.0034794,0.022501,0.20075,0.039931,0.020199,-0.17712
73,0.039931,-0.22218,-0.010386,0.038616,0.21061,-0.0038083,0.021514,-0.17515
74,0.059992,-0.186,-0.01499,0.04881,0.18628,-0.039326,0.024145,-0.186
75,0.08367,-0.1245,-0.014661,0.046837,0.11228,-0.06136,0.02875,-0.20705
76,0.10307,-0.055769,-0.0093991,0.030723,-0.0011774,-0.07287,0.034669,-0.22744
77,0.11228,0.010004,-0.0024928,0.0090175,-0.1245,-0.07879,0.039931,-0.23829
78,0.11097,0.081039,0.00079584,-0.010386,-0.22152,-0.085367,0.044864,-0.23106
79,0.10373,0.16391,-0.0051238,-0.020252,-0.26296,-0.092931,0.05177,-0.20409
80,0.095181,0.25271,-0.014661,-0.021238,-0.23928,-0.099509,0.064596,-0.1666
81,0.085644,0.33328,-0.024856,-0.002164,-0.16035,-0.10444,0.076106,-0.13174
82,0.075778,0.38491,-0.032749,0.047824,-0.064649,-0.10839,0.082026,-0.10806
83,0.062952,0.38721,-0.041628,0.1205,-0.00051963,-0.11332,0.081368,-0.097864
84,0.042233,0.33197,-0.049192,0.1843,0.0017824,-0.1222,0.076106,-0.091616
85,0.0096753,0.22837,-0.051494,0.18266,-0.054454,-0.13766,0.070187,-0.087341
86,-0.037353,0.098469,-0.045903,0.061636,-0.14522,-0.15969,0.063281,-0.085367
87,-0.10017,-0.029789,-0.030775,-0.15344,-0.22711,-0.18173,0.059005,-0.0903
88,-0.17416,-0.14489,-0.0077547,-0.36096,-0.26559,-0.19324,0.058676,-0.091945
89,-0.24849,-0.24881,0.021186,-0.45863,-0.25868,-0.18896,0.064596,-0.072542
90,-0.30604,-0.34978,0.047495,-0.4116,-0.22875,-0.1735,0.079066,-0.019923
91,-0.33564,-0.45699,0.062952,-0.26427,-0.19817,-0.15607,0.096167,0.059005
