,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.07287,-0.26098,-0.052481,-0.021567,-0.062676,-0.17975,-0.03242,0.13267
1,-0.020581,-0.23796,-0.056756,-0.02946,-0.062018,-0.17318,-0.019923,0.14648
2,0.02283,-0.17679,-0.04985,-0.020252,-0.061689,-0.15838,-0.0015062,0.1501
3,0.050126,-0.1051,-0.039984,-0.004466,-0.060702,-0.13864,0.022501,0.14122
4,0.056046,-0.045574,-0.02946,0.0093464,-0.058071,-0.11595,0.047495,0.12017
5,0.047495,-0.0090702,-0.019923,0.022501,-0.050836,-0.091945,0.065912,0.096167
6,0.028421,0.0090175,-0.010057,0.030394,-0.03538,-0.071226,0.074462,0.077422
7,0.0060577,0.016253,-0.00051963,0.030065,-0.015648,-0.05281,0.070845,0.068543
8,-0.011701,0.01691,0.0047422,0.024474,0.0001381,-0.036695,0.05769,0.067556
9,-0.017621,0.015924,0.0037556,0.021186,0.0077021,-0.02354,0.04026,0.067556
10,-0.011043,0.013951,-0.0054526,0.020199,0.0077021,-0.012688,0.022501,0.059992
11,0.0024402,0.013293,-0.01499,0.019541,0.0044134,-0.0018351,0.01132,0.041247
12,0.018884,0.015266,-0.018936,0.014608,-0.00019077,0.010004,0.0047422,0.012635
13,0.037958,0.018884,-0.017621,0.0093464,-0.0018351,0.025461,0.002769,-0.01795
14,0.058676,0.024145,-0.010715,0.0073732,-0.0024928,0.038287,0.0017824,-0.041299
15,0.075778,0.032038,-0.0034794,0.010991,-0.0008485,0.048482,-0.0028217,-0.051823
16,0.085644,0.039273,0.0001381,0.024145,0.0070443,0.056703,-0.007097,-0.055769
17,0.085315,0.044535,0.0014536,0.04026,0.018555,0.063281,-0.011372,-0.060373
18,0.072818,0.048482,0.0011247,0.054072,0.036642,0.071831,-0.014332,-0.070897
19,0.053743,0.047166,-0.00019077,0.064596,0.061965,0.08367,-0.019923,-0.088327
20,0.033025,0.043877,-0.0038083,0.071831,0.09255,0.097154,-0.02946,-0.10773
21,0.018226,0.043549,-0.0093991,0.078737,0.12346,0.11327,-0.042286,-0.12352
22,0.011977,0.045851,-0.012359,0.081039,0.15076,0.13234,-0.055769,-0.13536
23,0.011977,0.052757,-0.010715,0.076764,0.17049,0.15471,-0.068595,-0.14423
24,0.015595,0.06361,-0.0047949,0.065254,0.17806,0.17674,-0.080434,-0.15048
25,0.01691,0.07512,-0.0018351,0.052099,0.17214,0.19318,-0.092931,-0.15607
26,0.015266,0.085315,-0.0051238,0.039931,0.15635,0.20305,-0.10839,-0.16166
27,0.011648,0.092879,-0.011372,0.030723,0.13596,0.20568,-0.12944,-0.16923
28,0.010333,0.096496,-0.015319,0.024474,0.11557,0.20601,-0.15213,-0.18337
29,0.010333,0.092879,-0.01499,0.020528,0.097812,0.20173,-0.1689,-0.20343
30,0.0096753,0.082684,-0.012359,0.017568,0.085644,0.19253,-0.17646,-0.22514
31,0.0093464,0.068871,-0.0074258,0.014608,0.078409,0.18332,-0.18008,-0.24158
32,0.0093464,0.058348,-0.0008485,0.0083598,0.071173,0.1797,-0.18008,-0.25177
33,0.010991,0.05769,0.0060577,0.0030979,0.060979,0.1843,-0.17285,-0.25704
34,0.015266,0.063281,0.013293,0.002769,0.050126,0.19581,-0.15805,-0.26
35,0.021843,0.073804,0.019212,0.01691,0.041904,0.20897,-0.13799,-0.2623
36,0.029078,0.085644,0.028092,0.046837,0.036971,0.22015,-0.11793,-0.26526
37,0.034998,0.093865,0.035656,0.085315,0.033354,0.2264,-0.1028,-0.26756
38,0.039931,0.099785,0.037958,0.1205,0.030065,0.22706,-0.094247,-0.26822
39,0.044206,0.1034,0.03434,0.14385,0.028092,0.22508,-0.092603,-0.26822
40,0.046508,0.10242,0.028092,0.1478,0.027434,0.22081,-0.094905,-0.2669
41,0.048153,0.098469,0.025461,0.133,0.028092,0.21916,-0.097864,-0.26296
42,0.04881,0.095839,0.028092,0.10538,0.027434,0.22443,-0.098522,-0.25572
43,0.045193,0.09255,0.033025,0.076764,0.026776,0.23857,-0.093589,-0.24783
44,0.040589,0.093865,0.036642,0.058019,0.024803,0.25633,-0.084381,-0.23862
45,0.038616,0.1034,0.034669,0.048482,0.021843,0.27145,-0.071555,-0.23402
46,0.041575,0.11261,0.02875,0.044864,0.018884,0.28033,-0.059387,-0.23467
47,0.048482,0.11491,0.02283,0.044206,0.016253,0.28033,-0.051494,-0.23928
48,0.056046,0.11393,0.017568,0.042891,0.010004,0.27211,-0.052152,-0.2452
49,0.06361,0.11327,0.018884,0.039273,-0.00019077,0.26323,-0.056756,-0.24618
50,0.071502,0.11195,0.022172,0.033354,-0.014003,0.25929,-0.056098,-0.2373
51,0.078409,0.11294,0.025132,0.029078,-0.026171,0.256,-0.051823,-0.21659
52,0.081697,0.11458,0.028092,0.030065,-0.034393,0.24514,-0.044917,-0.18469
53,0.078737,0.11689,0.029078,0.029736,-0.039326,0.22673,-0.040641,-0.14719
54,0.069529,0.11491,0.029078,0.023159,-0.041957,0.20831,-0.037353,-0.10806
55,0.057361,0.11064,0.030723,0.010004,-0.040313,0.19121,-0.032749,-0.075173
56,0.049139,0.10603,0.031381,-0.0047949,-0.036037,0.17773,-0.0265,-0.05281
57,0.044864,0.10274,0.029078,-0.014332,-0.03242,0.16687,-0.021238,-0.04097
58,0.039602,0.10011,0.022172,-0.016634,-0.032749,0.15734,-0.016305,-0.03538
59,0.035656,0.099456,0.015266,-0.01795,-0.034064,0.15076,-0.010057,-0.031104
60,0.034669,0.099127,0.0093464,-0.017621,-0.031433,0.14879,-0.0031506,-0.025514
61,0.035985,0.094852,0.0054,-0.014003,-0.024198,0.15109,0.010333,-0.020581
62,0.036971,0.08663,0.0060577,-0.0087413,-0.014661,0.15175,0.027763,-0.016963
63,0.038616,0.076435,0.011648,-0.0024928,-0.0067681,0.14944,0.042562,-0.013674
64,0.038616,0.06361,0.018884,0.0077021,-0.002164,0.14352,0.049139,-0.0090702
65,0.03434,0.047495,0.024145,0.021514,-0.0018351,0.13136,0.050126,-0.0051238
66,0.023488,0.031052,0.026119,0.037958,0.0011247,0.11426,0.052428,-0.0008485
67,0.012635,0.02283,0.025461,0.048153,0.0083598,0.093208,0.059663,0.0034268
68,0.0073732,0.031709,0.024145,0.048482,0.015266,0.070845,0.067885,0.0093464
69,0.0096753,0.056374,0.024474,0.044864,0.018555,0.050126,0.071173,0.012306
70,0.017568,0.086959,0.027434,0.039931,0.019541,0.033025,0.067227,0.010662
71,0.025132,0.10669,0.030723,0.035656,0.021514,0.021186,0.063938,0.0034268
72,0.027763,0.10801,0.03434,0.031381,0.02283,0.014608,0.067556,-0.0018351
73,0.026776,0.094523,0.039273,0.036314,0.024803,0.018555,0.077422,-0.0018351
74,0.025461,0.073476,0.04618,0.047495,0.027105,0.029736,0.088275,0.002769
75,0.027434,0.052428,0.056374,0.061636,0.026447,0.04026,0.095839,0.0090175
76,0.032696,0.034011,0.065912,0.074133,0.021514,0.042233,0.098798,0.017568
77,0.038616,0.023159,0.072818,0.082355,0.019541,0.032367,0.098798,0.032038
78,0.041575,0.017897,0.074462,0.084328,0.022172,0.016581,0.099127,0.049468
79,0.042562,0.0054,0.070845,0.079066,0.029078,-0.00019077,0.099456,0.0692
80,0.044864,-0.025842,0.064596,0.068871,0.037958,-0.011372,0.098141,0.086959
81,0.051113,-0.075173,0.05769,0.059005,0.043549,-0.017621,0.096167,0.098141
82,0.059663,-0.13009,0.051441,0.052428,0.041247,-0.026829,0.098798,0.10077
83,0.06624,-0.16923,0.048482,0.049139,0.031709,-0.040313,0.10603,0.098798
84,0.067556,-0.17613,0.047824,0.050126,0.017568,-0.055112,0.10932,0.097812
85,0.061307,-0.14818,0.048482,0.051441,0.0067154,-0.068924,0.10899,0.097812
86,0.048153,-0.09622,0.051441,0.04881,0.0040845,-0.077803,0.10801,0.1011
87,0.029078,-0.039326,0.05473,0.043877,0.010662,-0.081092,0.10603,0.10538
88,0.0093464,0.0067154,0.059992,0.036314,0.02283,-0.079448,0.1034,0.1057
89,-0.0047949,0.033683,0.064925,0.030065,0.03434,-0.077146,0.10044,0.10044
90,-0.010386,0.039602,0.066898,0.026776,0.039273,-0.074844,0.099785,0.091234
91,-0.0077547,0.031381,0.064925,0.030394,0.038616,-0.076817,0.098469,0.079724
92,0.002769,0.017568,0.063281,0.037629,0.037629,-0.083394,0.097812,0.066898
93,0.017568,0.0070443,0.064925,0.046508,0.033683,-0.094905,0.094194,0.058348
94,0.030723,-0.00051963,0.069858,0.053743,0.025461,-0.11201,0.089919,0.056703
95,0.038616,-0.0011774,0.071831,0.055388,0.016253,-0.13075,0.086959,0.065254
96,0.038944,0.0047422,0.070516,0.052428,0.0093464,-0.14489,0.086959,0.083013
97,0.032367,0.017239,0.065583,0.049468,0.0067154,-0.15015,0.087946,0.10439
98,0.021843,0.028092,0.059334,0.049139,0.0086887,-0.14391,0.090248,0.12511
99,0.012635,0.034011,0.052757,0.053086,0.015924,-0.1324,0.095181,0.13991
100,0.0083598,0.032038,0.050784,0.064267,0.025132,-0.12352,0.10077,0.14944
101,0.010662,0.026776,0.055059,0.084328,0.030065,-0.12384,0.10603,0.15372
102,0.019212,0.020199,0.062952,0.1113,0.025132,-0.12976,0.10965,0.15438
103,0.033354,0.017568,0.072489,0.13958,0.014279,-0.13733,0.10899,0.15438
104,0.047824,0.015924,0.077751,0.15832,0.0073732,-0.14522,0.10044,0.15438
105,0.055388,0.013293,0.073147,0.16326,0.0044134,-0.15246,0.086959,0.15306
106,0.054401,0.01132,0.063938,0.14944,0.0057288,-0.16166,0.072489,0.15207
107,0.047824,0.01132,0.05473,0.11985,0.0077021,-0.17219,0.059005,0.15306
108,0.04322,0.013293,0.048153,0.084328,0.0073732,-0.18337,0.046508,0.15536
109,0.042891,0.014608,0.041247,0.049468,0.0047422,-0.19225,0.035985,0.15898
110,0.041575,0.01132,0.033683,0.01691,0.0040845,-0.19685,0.028421,0.16359
111,0.0373,0.0054,0.02283,-0.011043,0.0073732,-0.19521,0.024474,0.17214
112,0.028421,-0.00051963,0.012306,-0.033078,0.015595,-0.18633,0.020857,0.18102
113,0.010991,0.00079584,0.0030979,-0.048205,0.024145,-0.17449,0.019541,0.18661
114,-0.007097,0.0086887,-0.0054526,-0.054454,0.027434,-0.16232,0.020857,0.18759
115,-0.015976,0.018884,-0.011701,-0.053138,0.023817,-0.15246,0.02579,0.182
116,-0.013345,0.028092,-0.015976,-0.047548,0.016253,-0.14423,0.034998,0.16983
117,-0.0074258,0.032038,-0.019594,-0.038997,0.0067154,-0.13667,0.048482,0.15471
118,-0.0054526,0.02875,-0.022883,-0.028802,-0.0024928,-0.1324,0.064925,0.14287
119,-0.0080836,0.020199,-0.025514,-0.022554,-0.010057,-0.13272,0.07808,0.13432
120,-0.012359,0.0021113,-0.027487,-0.020252,-0.015319,-0.13404,0.083013,0.12971
