,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.010715,-0.054125,0.020857,-0.030775,-0.37872,-0.19685,-0.034722,-0.038668
1,0.01132,-0.047548,0.013622,-0.022225,-0.37773,-0.14226,-0.025514,-0.015976
2,0.032038,-0.032091,0.0047422,-0.010057,-0.3649,-0.099838,-0.019265,0.0073732
3,0.047824,-0.011701,-0.00019077,0.002769,-0.33037,-0.06728,-0.019265,0.024803
4,0.056703,0.013293,-0.0031506,0.011648,-0.27447,-0.041299,-0.024527,0.034669
5,0.055717,0.036314,-0.002164,0.01132,-0.20409,-0.014661,-0.032749,0.0373
6,0.044206,0.048482,0.0001381,0.0047422,-0.12976,0.023817,-0.042615,0.032367
7,0.026776,0.041904,-0.00051963,-0.0054526,-0.056098,0.069858,-0.050836,0.023159
8,0.010991,0.0057288,-0.0038083,-0.011701,0.010662,0.12017,-0.051823,0.014608
9,-0.0041372,-0.061689,-0.0087413,-0.010386,0.0692,0.16819,-0.042615,0.010991
10,-0.01795,-0.1495,-0.012359,-0.0018351,0.12083,0.21028,-0.026829,0.0080309
11,-0.036037,-0.24059,-0.011043,0.011977,0.16589,0.2435,-0.0084125,0.0047422
12,-0.055112,-0.3159,-0.007097,0.028421,0.20502,0.26718,0.013951,-0.0015062
13,-0.074515,-0.35964,-0.002164,0.043877,0.231,0.28,0.038287,-0.0074258
14,-0.093918,-0.36359,-0.0008485,0.054072,0.23692,0.28231,0.05769,-0.0093991
15,-0.11365,-0.33103,-0.0028217,0.057032,0.22771,0.27343,0.068543,-0.0011774
16,-0.13963,-0.27644,-0.0057815,0.058348,0.21653,0.25435,0.070845,0.012964
17,-0.16857,-0.21165,-0.0018351,0.055388,0.21851,0.22903,0.064267,0.024145
18,-0.1906,-0.14325,0.0077021,0.052757,0.24251,0.20601,0.05473,0.029736
19,-0.20343,-0.069253,0.017239,0.053415,0.28494,0.18759,0.046837,0.030394
20,-0.20771,0.016253,0.02283,0.058019,0.33197,0.17279,0.041904,0.029078
21,-0.20508,0.11327,0.026447,0.061965,0.36518,0.15832,0.039931,0.024803
22,-0.19324,0.21226,0.027763,0.060321,0.36683,0.14188,0.036971,0.02283
23,-0.17712,0.30237,0.02875,0.051441,0.3267,0.11721,0.034011,0.02283
24,-0.16331,0.38031,0.029078,0.041904,0.24547,0.083342,0.034669,0.029078
25,-0.14983,0.45529,0.032367,0.035656,0.13793,0.038287,0.04026,0.039602
26,-0.13272,0.53784,0.035327,0.030065,0.019212,-0.01499,0.043877,0.05769
27,-0.11168,0.61972,0.035656,0.02875,-0.097207,-0.070568,0.041575,0.081039
28,-0.090629,0.673,0.032038,0.029736,-0.20771,-0.12154,0.034011,0.10209
29,-0.076817,0.67234,0.026447,0.027763,-0.30308,-0.16331,0.028092,0.11721
30,-0.066622,0.61183,0.022172,0.02579,-0.37806,-0.19652,0.027105,0.12478
31,-0.053467,0.50791,0.022172,0.029078,-0.43101,-0.22415,0.029078,0.1307
