,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.002769,-0.074186,-0.0028217,0.019541,0.0080309,-0.13042,-0.056427,0.16589
1,0.011977,-0.074515,-0.0067681,0.013622,0.010991,-0.11332,-0.033406,0.15602
2,0.015595,-0.068266,-0.0087413,0.010333,0.017897,-0.086354,-0.0087413,0.1501
3,0.020199,-0.053467,-0.0031506,0.016253,0.029407,-0.043272,0.02283,0.14484
4,0.030394,-0.030775,0.0086887,0.031709,0.038944,0.016253,0.054072,0.13234
5,0.041247,-0.0077547,0.022501,0.046837,0.043549,0.080711,0.077093,0.10176
6,0.049139,0.0093464,0.034669,0.053415,0.038944,0.13859,0.088275,0.055717
7,0.049797,0.021514,0.041575,0.047166,0.024474,0.17773,0.086959,0.0021113
8,0.05177,0.029736,0.041247,0.02875,0.0063866,0.1945,0.076435,-0.044588
9,0.052428,0.034669,0.034998,0.0083598,-0.01203,0.19285,0.06065,-0.07879
10,0.052757,0.036642,0.025132,-0.0090702,-0.025185,0.182,0.041904,-0.10082
11,0.053743,0.03434,0.013622,-0.019594,-0.03242,0.1672,0.023159,-0.11299
12,0.056703,0.033025,0.0044134,-0.025185,-0.030118,0.15339,0.0083598,-0.1176
13,0.061307,0.039602,0.0047422,-0.031104,-0.021896,0.14254,-0.0018351,-0.11694
14,0.068543,0.055717,0.013293,-0.038997,-0.010057,0.1376,-0.0093991,-0.1199
15,0.075449,0.079724,0.021843,-0.042615,0.0044134,0.14056,-0.016305,-0.12845
16,0.079395,0.10373,0.02875,-0.040641,0.021843,0.15076,-0.024856,-0.14358
17,0.080382,0.12083,0.033354,-0.028144,0.036971,0.1626,-0.034722,-0.15476
18,0.080053,0.13136,0.040918,-0.0038083,0.046508,0.17148,-0.039326,-0.15903
19,0.081697,0.13859,0.049468,0.029078,0.052099,0.17477,-0.036037,-0.15509
20,0.081697,0.14024,0.059663,0.059992,0.058676,0.17246,-0.02946,-0.14687
21,0.077093,0.13662,0.068871,0.07512,0.064596,0.16457,-0.028473,-0.13897
22,0.064267,0.12675,0.071831,0.069858,0.069529,0.15734,-0.03242,-0.12944
23,0.04322,0.11426,0.06624,0.05177,0.07216,0.15372,-0.033406,-0.11891
24,0.020857,0.10801,0.057361,0.033354,0.073476,0.15471,-0.024198,-0.10543
25,0.0040845,0.11261,0.04881,0.017897,0.075449,0.15668,-0.0041372,-0.089314
26,0.00079584,0.12544,0.042891,0.0070443,0.076764,0.15799,0.027434,-0.076817
27,0.012635,0.13399,0.040918,0.00079584,0.077751,0.15405,0.06361,-0.069253
28,0.033354,0.13136,0.039602,0.0030979,0.080053,0.14155,0.091892,-0.063333
29,0.054072,0.12017,0.036314,0.0077021,0.080053,0.12083,0.1057,-0.056427
30,0.06361,0.10406,0.026447,0.011977,0.076106,0.10274,0.10505,-0.046232
31,0.059005,0.087946,0.011977,0.011648,0.064925,0.090248,0.094523,-0.027158
32,0.046837,0.067556,-0.0031506,0.0073732,0.050126,0.084657,0.084328,0.0014536
33,0.036971,0.039273,-0.01203,0.0073732,0.036971,0.081697,0.082026,0.031381
34,0.033354,0.0083598,-0.0077547,0.013951,0.028421,0.079724,0.08959,0.052099
35,0.037629,-0.014003,0.010004,0.028092,0.030723,0.075449,0.10801,0.059005
36,0.048153,-0.021238,0.043549,0.046837,0.046837,0.073147,0.12905,0.057032
37,0.058348,-0.014661,0.083342,0.062952,0.069858,0.069858,0.14056,0.048482
38,0.062623,0.00046697,0.11623,0.073804,0.084328,0.059992,0.14024,0.037629
39,0.06065,0.012635,0.12511,0.075778,0.077751,0.038287,0.13037,0.031052
40,0.056703,0.0080309,0.10242,0.0692,0.052428,0.0083598,0.11261,0.032367
41,0.056374,-0.019265,0.055388,0.054072,0.01691,-0.018936,0.092221,0.041247
42,0.061307,-0.05544,0.002769,0.034011,-0.014332,-0.037024,0.071831,0.050455
43,0.067556,-0.082408,-0.04097,0.017568,-0.031762,-0.045246,0.059992,0.058676
44,0.07216,-0.090629,-0.065635,0.010333,-0.031433,-0.050507,0.058676,0.060321
45,0.071831,-0.081421,-0.06728,0.014608,-0.021896,-0.055112,0.065254,0.060979
46,0.068214,-0.062347,-0.051823,0.028421,-0.013017,-0.062347,0.073476,0.064925
47,0.062623,-0.040313,-0.027816,0.043877,-0.010386,-0.071555,0.079724,0.075449
48,0.055717,-0.02354,-0.0087413,0.054072,-0.015319,-0.08471,0.079395,0.090905
49,0.046508,-0.016634,-0.0008485,0.05473,-0.021238,-0.10378,0.074791,0.10669
