,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.034669,0.024803,0.033683,0.014279,0.0040845,-0.066951,0.014937,0.020528
1,0.047824,0.030394,0.041247,0.025132,0.0050711,-0.042615,-0.016963,-0.012359
2,0.054401,0.038944,0.054401,0.038944,0.0037556,-0.0087413,-0.039655,-0.044588
3,0.057032,0.049139,0.0692,0.053086,0.0017824,0.037629,-0.05544,-0.080763
4,0.053743,0.058348,0.076435,0.064925,0.0017824,0.090577,-0.075173,-0.1222
5,0.041247,0.067227,0.072489,0.070845,0.0070443,0.14287,-0.10477,-0.1666
6,0.016253,0.070187,0.056046,0.071831,0.014937,0.18463,-0.13536,-0.21231
7,-0.011701,0.067227,0.02875,0.065912,0.025461,0.21456,-0.16002,-0.24947
8,-0.031104,0.058348,-0.0018351,0.056046,0.035327,0.23626,-0.17383,-0.27512
9,-0.037353,0.047824,-0.027158,0.047495,0.041575,0.25205,-0.17975,-0.28663
10,-0.031104,0.042891,-0.044917,0.040589,0.045522,0.26356,-0.17712,-0.28565
11,-0.020581,0.051441,-0.051165,0.034998,0.045522,0.26981,-0.17022,-0.27611
12,-0.0074258,0.070187,-0.04985,0.026447,0.043549,0.27376,-0.16068,-0.26296
13,0.0060577,0.086301,-0.043272,0.016581,0.043549,0.27672,-0.15015,-0.24881
14,0.016253,0.095181,-0.035708,0.011648,0.048153,0.28362,-0.14226,-0.23928
15,0.024145,0.099785,-0.031433,0.010991,0.065254,0.29743,-0.13568,-0.23796
16,0.032696,0.10636,-0.030447,0.010333,0.096496,0.31848,-0.13108,-0.24651
17,0.042233,0.11623,-0.030775,0.011648,0.14583,0.3438,-0.12944,-0.26657
18,0.053743,0.1307,-0.029789,0.020199,0.207,0.36452,-0.12615,-0.29058
19,0.064267,0.14648,-0.026171,0.035985,0.26849,0.37965,-0.12121,-0.30998
20,0.065912,0.16063,-0.022883,0.052757,0.32111,0.38294,-0.11529,-0.32084
21,0.057032,0.17279,-0.019265,0.0692,0.36222,0.37274,-0.11431,-0.32248
22,0.043549,0.182,-0.018936,0.081039,0.38952,0.34907,-0.11793,-0.31689
23,0.031052,0.18792,-0.021567,0.087288,0.39577,0.31486,-0.12056,-0.30242
24,0.023159,0.18858,-0.021896,0.087946,0.37044,0.26981,-0.11694,-0.28236
25,0.01987,0.18726,-0.019923,0.08367,0.31421,0.21883,-0.10839,-0.25572
26,0.019212,0.18628,-0.014332,0.076764,0.23429,0.16622,-0.092603,-0.22415
27,0.022172,0.18365,-0.0080836,0.072818,0.15142,0.11689,-0.071884,-0.19258
28,0.029078,0.17773,-0.0038083,0.074133,0.080382,0.073147,-0.053467,-0.16397
29,0.0373,0.16885,0.0001381,0.069529,0.030065,0.036314,-0.038997,-0.13864
30,0.041247,0.15569,0.0060577,0.053086,-0.004466,0.0090175,-0.031104,-0.11694
31,0.035656,0.14254,0.010662,0.030723,-0.030775,-0.0097279,-0.03242,-0.098522
32,0.023817,0.13037,0.013622,0.013622,-0.052481,-0.021896,-0.039655,-0.085696
33,0.012306,0.1205,0.013622,0.0034268,-0.071555,-0.030118,-0.04689,-0.075173
34,0.0050711,0.10636,0.012635,-0.0024928,-0.090629,-0.040641,-0.047548,-0.060045
35,0.0034268,0.080711,0.010333,-0.0064392,-0.11135,-0.057085,-0.038011,-0.037353
36,0.002769,0.041247,0.0090175,-0.0084125,-0.13404,-0.076488,-0.018936,-0.0090702
37,0.00079584,-0.010386,0.011977,-0.0087413,-0.15575,-0.097536,0.0044134,0.025461
38,-0.0018351,-0.064649,0.019541,-0.0074258,-0.1735,-0.11957,0.02875,0.064267
39,-0.00051963,-0.11102,0.03434,-0.0031506,-0.18797,-0.14555,0.049139,0.10406
40,0.0030979,-0.13996,0.058019,0.0047422,-0.19455,-0.17548,0.068214,0.14122
41,0.0067154,-0.14259,0.088603,0.011977,-0.18469,-0.21067,0.085644,0.17575
42,0.0057288,-0.11891,0.11426,0.014279,-0.15081,-0.24585,0.10143,0.2139
43,0.0024402,-0.079119,0.12478,0.011977,-0.095562,-0.2748,0.11952,0.25863
44,-0.0024928,-0.036695,0.11491,0.0093464,-0.028144,-0.2942,0.14681,0.31223
45,-0.0051238,-0.0038083,0.08663,0.011648,0.036642,-0.30472,0.18463,0.37143
46,-0.007097,0.0096753,0.05177,0.018226,0.087946,-0.31261,0.22804,0.43194
47,-0.0074258,0.0011247,0.023817,0.023817,0.1205,-0.32676,0.27145,0.48588
48,-0.0077547,-0.024198,0.0086887,0.024803,0.133,-0.34813,0.30533,0.52501
49,-0.0057815,-0.055112,0.0083598,0.024803,0.12807,-0.3751,0.32868,0.54343
50,-0.0031506,-0.082079,0.017897,0.026447,0.10669,-0.40272,0.34282,0.54507
51,-0.0051238,-0.10181,0.027105,0.029407,0.076764,-0.42673,0.34676,0.53849
52,-0.013017,-0.11069,0.031052,0.032367,0.037958,-0.45074,0.33986,0.53257
53,-0.026829,-0.11497,0.027105,0.030394,-0.01203,-0.48067,0.32473,0.53093
54,-0.040641,-0.12056,0.017239,0.023159,-0.068595,-0.5152,0.31092,0.53455
55,-0.044917,-0.12976,0.0080309,0.010991,-0.1222,-0.54973,0.30401,0.54507
56,-0.034722,-0.13963,0.0057288,0.0034268,-0.16726,-0.57768,0.305,0.55691
57,-0.012688,-0.14785,0.014279,0.0067154,-0.19981,-0.59182,0.31059,0.56415
58,0.016581,-0.14818,0.028421,0.018226,-0.21987,-0.5859,0.31552,0.55954
59,0.046508,-0.12582,0.044206,0.032367,-0.22612,-0.55696,0.32013,0.54047
60,0.072818,-0.070568,0.057361,0.04322,-0.21922,-0.51322,0.32144,0.5112
61,0.089919,0.019541,0.064267,0.047824,-0.20606,-0.46324,0.31355,0.47568
62,0.093865,0.11853,0.067227,0.044535,-0.19225,-0.41423,0.29316,0.44148
63,0.087946,0.19187,0.064267,0.039602,-0.18074,-0.3705,0.2629,0.40991
64,0.080053,0.20568,0.06065,0.034011,-0.17022,-0.33399,0.22706,0.37406
65,0.081697,0.15372,0.059334,0.032696,-0.15739,-0.30637,0.19121,0.32605
66,0.089261,0.063281,0.061636,0.038287,-0.14292,-0.28039,0.15799,0.26685
67,0.094194,-0.018936,0.063281,0.046508,-0.12812,-0.25441,0.12774,0.20634
68,0.089919,-0.06136,0.059334,0.045522,-0.11398,-0.22514,0.10176,0.15372
69,0.07808,-0.057085,0.047166,0.02875,-0.099838,-0.19422,0.080053,0.11458
70,0.060321,-0.028473,0.032038,0.0001381,-0.088656,-0.16298,0.062294,0.091563
71,0.0373,0.0044134,0.017568,-0.029789,-0.078132,-0.12746,0.050126,0.078737
72,0.015266,0.030065,0.0073732,-0.053138,-0.063333,-0.085039,0.042562,0.070516
73,-0.0011774,0.041247,0.0034268,-0.063004,-0.041299,-0.038011,0.037958,0.064596
74,-0.0077547,0.04026,0.0073732,-0.058729,-0.017621,0.011977,0.032696,0.055059
75,-0.0064392,0.033025,0.016581,-0.041957,0.0073732,0.055059,0.026776,0.04322
76,0.0011247,0.021186,0.032038,-0.018936,0.030065,0.092879,0.022501,0.030065
77,0.0086887,0.011648,0.049797,0.002769,0.051441,0.12807,0.022172,0.01132
78,0.010662,0.0063866,0.067227,0.019541,0.07216,0.16128,0.026776,-0.013017
79,0.0044134,0.011648,0.080711,0.033025,0.090248,0.19187,0.032367,-0.040641
80,0.0001381,0.025132,0.089919,0.041575,0.10636,0.22147,0.03434,-0.066622
81,0.0024402,0.044535,0.097154,0.050126,0.1205,0.256,0.025461,-0.093918
82,0.0096753,0.055388,0.10307,0.058348,0.13563,0.30335,0.0070443,-0.13108
83,0.018884,0.053743,0.10472,0.068543,0.1501,0.36419,-0.020909,-0.18567
84,0.031381,0.041575,0.10274,0.080711,0.16523,0.43589,-0.052152,-0.25802
85,0.046837,0.031381,0.094523,0.090248,0.18463,0.50824,-0.083065,-0.33794
86,0.062952,0.033025,0.079395,0.096167,0.21259,0.58026,-0.11102,-0.41851
87,0.075449,0.051113,0.06065,0.095181,0.25435,0.64735,-0.13174,-0.48757
88,0.082026,0.079724,0.042233,0.093865,0.29776,0.70128,-0.14127,-0.53493
89,0.084328,0.11228,0.027105,0.099456,0.3221,0.73318,-0.14423,-0.56091
90,0.08663,0.15207,0.013293,0.10866,0.31158,0.74009,-0.14226,-0.56486
91,0.092221,0.19877,0.00046697,0.11557,0.26356,0.72233,-0.13996,-0.554
92,0.095181,0.24317,-0.013345,0.11426,0.18595,0.68024,-0.14062,-0.53953
93,0.091563,0.27343,-0.032749,0.10209,0.091234,0.62466,-0.14851,-0.53
94,0.073147,0.28198,-0.055769,0.084657,0.0001381,0.56875,-0.16232,-0.53
95,0.039931,0.27178,-0.077475,0.069858,-0.07287,0.51712,-0.18041,-0.54184
96,-0.0028217,0.25271,-0.089972,0.059005,-0.1222,0.47634,-0.20212,-0.56321
97,-0.044917,0.23133,-0.092274,0.052099,-0.14752,0.44838,-0.22283,-0.58886
98,-0.075501,0.21456,-0.085039,0.045851,-0.15246,0.43095,-0.23895,-0.60958
99,-0.0903,0.20502,-0.072542,0.04322,-0.14029,0.41714,-0.24618,-0.61616
100,-0.089972,0.19746,-0.063662,0.040918,-0.11825,0.4007,-0.24355,-0.60662
101,-0.079119,0.18858,-0.062018,0.038616,-0.093589,0.38064,-0.22842,-0.5836
102,-0.061031,0.17641,-0.062676,0.03434,-0.073528,0.35762,-0.20606,-0.55137
103,-0.038997,0.15043,-0.057414,0.026447,-0.060702,0.33493,-0.17975,-0.51224
104,-0.013674,0.095839,-0.047219,0.01691,-0.057085,0.31158,-0.15147,-0.47244
105,0.019541,0.0040845,-0.037024,0.0063866,-0.061689,0.28066,-0.1268,-0.43364
106,0.064925,-0.10707,-0.037682,-0.007097,-0.071884,0.23561,-0.11036,-0.39648
107,0.11393,-0.21034,-0.051823,-0.019265,-0.07879,0.17871,-0.10641,-0.35767
108,0.15273,-0.27841,-0.071884,-0.026171,-0.078461,0.11754,-0.11233,-0.31722
109,0.17016,-0.29486,-0.088327,-0.029789,-0.074844,0.064267,-0.12483,-0.27841
110,0.16293,-0.26427,-0.094247,-0.030447,-0.072542,0.028421,-0.13667,-0.24092
111,0.13169,-0.21264,-0.089314,-0.028802,-0.074844,0.0080309,-0.13897,-0.20606
112,0.087617,-0.15805,-0.076817,-0.026829,-0.081421,-0.0011774,-0.12911,-0.17416
113,0.044206,-0.11102,-0.062018,-0.025514,-0.086025,-0.0067681,-0.11069,-0.14621
114,0.014279,-0.072542,-0.04689,-0.028802,-0.083394,-0.021896,-0.091287,-0.12089
115,-0.0024928,-0.038011,-0.033406,-0.036037,-0.070897,-0.051823,-0.074844,-0.091945
116,-0.0054526,-0.011043,-0.021567,-0.047877,-0.048534,-0.096878,-0.059058,-0.057085
117,-0.0008485,0.0050711,-0.0097279,-0.059058,-0.025842,-0.14785,-0.043272,-0.012359
118,0.0040845,0.012964,0.0014536,-0.060702,-0.010715,-0.19948,-0.025185,0.039602
119,0.0024402,0.014937,0.012306,-0.05281,-0.007097,-0.24487,-0.007097,0.095181
120,-0.0074258,0.0096753,0.021843,-0.03538,-0.013345,-0.2817,0.012964,0.14813
121,-0.020581,-0.0024928,0.031052,-0.018607,-0.024527,-0.31163,0.038287,0.19253
122,-0.03242,-0.022883,0.035656,-0.010057,-0.035051,-0.33596,0.071173,0.23232
123,-0.04097,-0.04393,0.036314,-0.011701,-0.044259,-0.35997,0.10998,0.27376
124,-0.047877,-0.060045,0.035656,-0.018936,-0.056098,-0.38727,0.1501,0.31848
125,-0.048534,-0.065964,0.038287,-0.025514,-0.068595,-0.42443,0.18825,0.36189
126,-0.044259,-0.063004,0.043877,-0.028144,-0.077146,-0.4685,0.21851,0.40169
127,-0.037353,-0.057085,0.053086,-0.0265,-0.077803,-0.5073,0.24087,0.43622
128,-0.031104,-0.05281,0.063938,-0.019265,-0.065307,-0.52605,0.25764,0.46647
129,-0.024198,-0.052152,0.07216,-0.0057815,-0.039655,-0.5198,0.26586,0.48752
130,-0.014003,-0.055112,0.076435,0.0073732,-0.0074258,-0.49152,0.26718,0.49739
131,-0.0008485,-0.0584,0.07512,0.014279,0.023817,-0.44942,0.26586,0.49739
132,0.0093464,-0.061689,0.070845,0.01691,0.055388,-0.4024,0.26455,0.49245
133,0.016253,-0.06432,0.066898,0.018226,0.090905,-0.36392,0.26685,0.48752
134,0.021514,-0.06136,0.062623,0.017568,0.12642,-0.3432,0.27408,0.48555
135,0.027763,-0.053138,0.057361,0.015266,0.14747,-0.3409,0.28592,0.48719
136,0.035656,-0.043272,0.049797,0.016253,0.14714,-0.35635,0.3027,0.49344
137,0.044535,-0.039984,0.045193,0.019541,0.12544,-0.37346,0.32045,0.50133
138,0.049797,-0.063662,0.042233,0.021514,0.091563,-0.38365,0.3346,0.50429
139,0.053743,-0.12746,0.042891,0.023159,0.065254,-0.38398,0.34183,0.49574
140,0.055717,-0.22875,0.048153,0.023159,0.056046,-0.3751,0.33887,0.477
141,0.055717,-0.33695,0.056703,0.020199,0.059334,-0.35405,0.32703,0.4474
142,0.050784,-0.41752,0.068543,0.019212,0.058348,-0.31689,0.31158,0.40958
143,0.04618,-0.44252,0.076764,0.023817,0.043549,-0.2669,0.29711,0.36946
144,0.047166,-0.40897,0.082026,0.031709,0.013622,-0.21494,0.28066,0.32769
145,0.052099,-0.33169,0.076435,0.039602,-0.021238,-0.16594,0.25435,0.28921
146,0.053415,-0.22941,0.066569,0.04322,-0.04985,-0.12319,0.22114,0.256
147,0.048482,-0.11727,0.05769,0.042891,-0.066293,-0.085039,0.18266,0.22739
148,0.036642,-0.0034794,0.050784,0.036642,-0.070568,-0.051494,0.14912,0.19845
149,0.023817,0.11162,0.047495,0.029407,-0.064649,-0.021896,0.12248,0.1672
150,0.012635,0.22739,0.043549,0.025461,-0.053138,0.011977,0.10143,0.13563
151,0.0054,0.33986,0.041247,0.02875,-0.036366,0.049797,0.085315,0.10472
152,0.002769,0.44444,0.041904,0.038944,-0.011372,0.094523,0.068871,0.075449
153,-0.002164,0.55658,0.045522,0.056703,0.026447,0.14089,0.05177,0.042891
154,-0.0034794,0.69536,0.051441,0.083342,0.083013,0.18595,0.036642,0.0030979
155,0.00079584,0.84237,0.062952,0.11491,0.15799,0.23199,0.027434,-0.045246
156,0.010333,0.95155,0.079066,0.14089,0.24712,0.27737,0.024145,-0.098851
157,0.024474,0.97391,0.098798,0.15207,0.34742,0.31585,0.020857,-0.15311
158,0.044535,0.89005,0.11787,0.14813,0.45693,0.35268,0.011977,-0.2031
159,0.070187,0.7243,0.1307,0.13629,0.56711,0.39379,-0.0041372,-0.25145
160,0.09255,0.526,0.13333,0.12741,0.66215,0.44312,-0.029131,-0.29716
161,0.10209,0.34808,0.12708,0.12971,0.72825,0.49936,-0.059716,-0.33827
162,0.097483,0.231,0.11952,0.14385,0.75259,0.56086,-0.089314,-0.37378
163,0.085644,0.18233,0.11754,0.16654,0.72989,0.62564,-0.11529,-0.4116
164,0.07512,0.18397,0.12215,0.1922,0.66412,0.69109,-0.14127,-0.45534
165,0.069858,0.2139,0.13169,0.2162,0.56711,0.7493,-0.16989,-0.50895
166,0.069529,0.25205,0.13859,0.23199,0.45134,0.78843,-0.20442,-0.57406
167,0.070516,0.2777,0.13234,0.22936,0.33394,0.79665,-0.24651,-0.64247
168,0.067885,0.27606,0.10439,0.21061,0.22739,0.76804,-0.29157,-0.70495
169,0.058676,0.24745,0.059663,0.18134,0.13432,0.70852,-0.33596,-0.74836
170,0.042233,0.20272,0.0077021,0.14681,0.056703,0.63321,-0.37247,-0.76218
171,0.016581,0.1524,-0.038339,0.11787,-0.0064392,0.5579,-0.39713,-0.75034
172,-0.014332,0.10307,-0.068266,0.096496,-0.057743,0.49574,-0.41095,-0.72567
173,-0.044259,0.061965,-0.081092,0.084657,-0.10148,0.45134,-0.41654,-0.69805
174,-0.067937,0.03434,-0.083065,0.071831,-0.14127,0.41977,-0.41621,-0.67733
175,-0.082079,0.018555,-0.083394,0.058348,-0.17679,0.39807,-0.41654,-0.66681
176,-0.087669,0.012964,-0.089314,0.043877,-0.20508,0.38162,-0.41983,-0.66648
177,-0.087012,0.010662,-0.099509,0.034669,-0.2156,0.36814,-0.4264,-0.66911
178,-0.07879,0.0096753,-0.10543,0.024803,-0.20475,0.36255,-0.42575,-0.66253
179,-0.06432,0.010991,-0.09918,0.012635,-0.17613,0.36123,-0.4116,-0.64115
180,-0.042615,0.017239,-0.079777,-0.0028217,-0.14456,0.36091,-0.38464,-0.60761
181,-0.018278,0.031052,-0.050836,-0.01795,-0.12121,0.35499,-0.35043,-0.56716
182,-0.00051963,0.044864,-0.02354,-0.033078,-0.11628,0.34019,-0.3159,-0.52375
183,0.0050711,0.050455,-0.0054526,-0.051494,-0.13108,0.3175,-0.28696,-0.48001
184,-0.0034794,0.042891,-0.0038083,-0.070897,-0.16035,0.28691,-0.26822,-0.43462
185,-0.016963,0.021843,-0.014003,-0.084052,-0.1962,0.25074,-0.25967,-0.38694
186,-0.028802,-0.0041372,-0.031104,-0.090629,-0.2327,0.21456,-0.25769,-0.34451
187,-0.03538,-0.028802,-0.047548,-0.089643,-0.26065,0.18365,-0.25309,-0.30801
188,-0.039655,-0.046561,-0.058729,-0.083394,-0.27775,0.15865,-0.23994,-0.27545
189,-0.043601,-0.053467,-0.065964,-0.073199,-0.28663,0.13958,-0.22481,-0.24849
190,-0.047877,-0.04985,-0.070568,-0.06728,-0.28959,0.12248,-0.21428,-0.22448
191,-0.055112,-0.04097,-0.073199,-0.068924,-0.28565,0.10834,-0.20508,-0.20113
192,-0.060045,-0.027816,-0.073528,-0.073857,-0.27381,0.098798,-0.18699,-0.17778
193,-0.056098,-0.017621,-0.069582,-0.080434,-0.2475,0.094852,-0.15772,-0.15509
194,-0.044588,-0.007097,-0.064978,-0.088656,-0.20902,0.096167,-0.12089,-0.13108
195,-0.025514,-0.0041372,-0.061031,-0.095233,-0.16726,0.090577,-0.087669,-0.10477
196,-0.0038083,-0.01203,-0.056756,-0.098193,-0.13174,0.075449,-0.062676,-0.071555
197,0.016581,-0.031104,-0.050836,-0.09622,-0.11431,0.04881,-0.045903,-0.030775
198,0.034011,-0.056098,-0.045574,-0.086025,-0.11793,0.014279,-0.02946,0.015595
199,0.04618,-0.081421,-0.040641,-0.065635,-0.13371,-0.023869,-0.010057,0.064925
200,0.054072,-0.10378,-0.034722,-0.04393,-0.15476,-0.059716,0.01132,0.11557
201,0.055717,-0.12549,-0.026171,-0.033735,-0.17054,-0.090629,0.034669,0.16194
202,0.054401,-0.14588,-0.020909,-0.03242,-0.17613,-0.11825,0.063938,0.20568
203,0.049139,-0.16824,-0.020252,-0.036695,-0.16791,-0.14391,0.097483,0.2458
204,0.036971,-0.19192,-0.022883,-0.043601,-0.14785,-0.17482,0.12971,0.28724
205,0.019541,-0.21889,-0.026171,-0.049521,-0.12286,-0.21231,0.15767,0.33821
206,0.0070443,-0.25046,-0.025842,-0.04985,-0.096878,-0.25112,0.1843,0.39774
207,0.0040845,-0.28565,-0.017292,-0.04097,-0.081421,-0.28631,0.21028,0.45891
208,0.011648,-0.31689,-0.004466,-0.028473,-0.07879,-0.31294,0.23363,0.50725
209,0.030065,-0.33498,0.0090175,-0.016305,-0.084052,-0.32741,0.25074,0.53652
210,0.052099,-0.333,0.021514,-0.0064392,-0.091945,-0.32873,0.26422,0.54836
211,0.0692,-0.31623,0.030065,-0.0015062,-0.098522,-0.32117,0.27935,0.5477
212,0.073804,-0.2965,0.032696,0.0011247,-0.1028,-0.3159,0.29217,0.53849
213,0.062952,-0.29157,0.029078,0.0040845,-0.10247,-0.32018,0.30171,0.52501
214,0.042233,-0.30735,0.021843,0.0093464,-0.093918,-0.33564,0.31059,0.51514
215,0.019212,-0.33531,0.012964,0.011648,-0.070568,-0.35372,0.32045,0.51383
216,0.002769,-0.35866,0.0070443,0.0060577,-0.030118,-0.3649,0.33427,0.51975
217,-0.0067681,-0.36655,0.0080309,-0.004466,0.021843,-0.36523,0.35137,0.52863
218,-0.012359,-0.36194,0.018226,-0.011372,0.074462,-0.35734,0.36584,0.53619
219,-0.016305,-0.3478,0.033025,-0.010386,0.1113,-0.34616,0.37274,0.53586
220,-0.015648,-0.32676,0.044206,-0.00019077,0.12083,-0.33432,0.36748,0.52764
221,-0.01203,-0.30242,0.046837,0.017568,0.10373,-0.3261,0.35268,0.51383
222,-0.0024928,-0.28137,0.040918,0.0373,0.073804,-0.31788,0.33591,0.49081
223,0.0080309,-0.26789,0.032696,0.053086,0.041575,-0.30801,0.31914,0.46088
224,0.013622,-0.25901,0.030723,0.059992,0.016253,-0.29946,0.3073,0.42569
225,0.013951,-0.23106,0.03434,0.059663,0.00079584,-0.29518,0.29349,0.38952
226,0.011648,-0.1689,0.040589,0.050784,0.0011247,-0.29387,0.27376,0.35236
227,0.014608,-0.069582,0.045193,0.037958,0.013622,-0.29321,0.24778,0.31782
228,0.031709,0.048482,0.046837,0.025461,0.034011,-0.29223,0.22278,0.2902
229,0.060979,0.15767,0.047166,0.01987,0.062623,-0.28861,0.20272,0.27474
230,0.093536,0.23067,0.048482,0.022172,0.097812,-0.28039,0.19088,0.27112
231,0.12083,0.25764,0.050126,0.033354,0.13399,-0.26756,0.18891,0.26817
232,0.13793,0.24218,0.051113,0.046837,0.16457,-0.25243,0.18924,0.25961
233,0.14188,0.19976,0.051441,0.059992,0.18332,-0.23237,0.18661,0.24153
234,0.13793,0.15207,0.052099,0.070516,0.18562,-0.20935,0.17477,0.21489
235,0.13004,0.11787,0.056046,0.078409,0.16852,-0.18041,0.15273,0.18134
236,0.12116,0.10176,0.06065,0.084986,0.13991,-0.14818,0.12642,0.13958
237,0.11162,0.098141,0.061636,0.089261,0.11162,-0.1199,0.098469,0.091563
238,0.10044,0.097483,0.060321,0.090905,0.088275,-0.1005,0.0692,0.040918
239,0.085644,0.096496,0.053415,0.091234,0.066569,-0.088985,0.036642,-0.0054526
240,0.069858,0.091892,0.043549,0.093536,0.045851,-0.078132,0.0067154,-0.042615
241,0.056374,0.082355,0.036314,0.094523,0.029407,-0.064649,-0.011372,-0.069582
242,0.049468,0.059992,0.034998,0.090905,0.017568,-0.044259,-0.020581,-0.089972
243,0.050455,0.020857,0.045522,0.086301,0.013293,-0.014003,-0.028473,-0.11201
