,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.16101,0.017568,0.17345,0.29776,0.50429,0.064596,-0.036037,-0.10674
1,-0.15081,-0.38562,0.13958,0.33032,0.43457,0.060979,-0.044259,-0.10905
2,-0.12746,-0.6622,0.10077,0.34446,0.3096,0.058348,-0.042944,-0.10477
3,-0.10444,-0.75987,0.068214,0.33854,0.17707,0.056374,-0.033406,-0.094576
4,-0.089643,-0.68851,0.043877,0.32045,0.077093,0.056046,-0.016963,-0.082736
5,-0.086025,-0.50895,0.027434,0.29809,0.013622,0.054072,-0.0051238,-0.070568
6,-0.089972,-0.30374,0.012306,0.27672,-0.03538,0.046837,-0.010386,-0.061689
7,-0.090958,-0.11365,-0.00051963,0.25402,-0.10082,0.035985,-0.032091,-0.061689
8,-0.072213,0.080053,-0.013017,0.22278,-0.19258,0.024145,-0.06136,-0.064978
9,-0.024527,0.32045,-0.018607,0.17904,-0.29321,0.014937,-0.085367,-0.066622
10,0.052099,0.59933,-0.011701,0.12905,-0.37937,0.010004,-0.096878,-0.062676
11,0.14418,0.83941,0.013622,0.082026,-0.43561,0.011977,-0.093589,-0.053796
12,0.22508,0.94728,0.053415,0.045193,-0.46291,0.020528,-0.085367,-0.04689
13,0.26323,0.87493,0.093536,0.022172,-0.46685,0.031052,-0.082079,-0.046561
14,0.24514,0.62564,0.12149,0.014279,-0.46324,0.038616,-0.0903,-0.052481
15,0.19154,0.26126,0.12873,0.013622,-0.46817,0.045522,-0.10411,-0.062018
16,0.1432,-0.12549,0.1136,0.0054,-0.48922,0.052757,-0.11497,-0.070568
17,0.1307,-0.44679,0.077093,-0.018278,-0.53427,0.059334,-0.11529,-0.076488
18,0.15734,-0.63129,0.031709,-0.056427,-0.59807,0.061965,-0.10477,-0.076817
19,0.19976,-0.6349,-0.0097279,-0.096878,-0.66154,0.059992,-0.088656,-0.066951
20,0.22903,-0.46488,-0.036366,-0.12352,-0.69936,0.055388,-0.069253,-0.052481
21,0.2264,-0.16561,-0.043272,-0.12944,-0.69871,0.049468,-0.048534,-0.041628
22,0.20338,0.20601,-0.031433,-0.11891,-0.6622,0.047495,-0.029789,-0.037682
23,0.18233,0.59407,-0.0064392,-0.10576,-0.59939,0.049797,-0.011372,-0.040313
24,0.19055,0.93149,0.023159,-0.09918,-0.51947,0.054401,0.0011247,-0.045246
25,0.23791,1.162,0.050455,-0.10181,-0.43101,0.059005,0.0063866,-0.050507
26,0.31454,1.2344,0.067227,-0.11069,-0.33564,0.06624,0.0057288,-0.051165
27,0.39774,1.1259,0.075449,-0.12352,-0.23402,0.073476,0.0063866,-0.045574
28,0.46845,0.85717,0.074791,-0.13601,-0.12845,0.07808,0.012635,-0.035051
29,0.50988,0.49541,0.06624,-0.14358,-0.029789,0.075778,0.01987,-0.02354
30,0.51251,0.14385,0.049139,-0.14818,0.040918,0.061636,0.026447,-0.016634
31,0.47371,-0.11398,0.023817,-0.14917,0.080711,0.039273,0.032038,-0.012359
32,0.40629,-0.25243,-0.0028217,-0.15048,0.10274,0.012964,0.0373,-0.0077547
