,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,0.032038,-0.087998,-0.01203,-0.03242,0.23824,0.2948,0.0692,-0.02354
1,0.021186,-0.063991,0.0077021,-0.022883,0.22212,0.25797,0.064267,-0.025514
2,0.0060577,-0.023211,0.020199,-0.016305,0.20272,0.23561,0.058019,-0.031762
3,-0.015648,0.034998,0.022501,-0.018278,0.17904,0.22739,0.048482,-0.039655
4,-0.033078,0.10274,0.018226,-0.028802,0.14813,0.22903,0.037629,-0.044588
5,-0.034722,0.15898,0.012306,-0.042944,0.10801,0.23002,0.02579,-0.045246
6,-0.016634,0.1751,0.0057288,-0.057085,0.056046,0.22344,0.011977,-0.042944
7,0.012306,0.13793,-0.0041372,-0.06728,-0.014332,0.19877,-0.0080836,-0.041957
8,0.035985,0.057032,-0.019594,-0.077803,-0.096878,0.15734,-0.033735,-0.039984
9,0.041247,-0.037682,-0.042615,-0.089643,-0.17482,0.10866,-0.056427,-0.036695
10,0.026119,-0.10477,-0.06136,-0.097864,-0.22744,0.068214,-0.071226,-0.034393
11,-0.00051963,-0.11102,-0.070568,-0.10444,-0.24125,0.033683,-0.07583,-0.035708
12,-0.030118,-0.060373,-0.065964,-0.11562,-0.22086,-0.0067681,-0.073528,-0.038668
13,-0.057743,0.012964,-0.053467,-0.13404,-0.18534,-0.063004,-0.068595,-0.038011
14,-0.087998,0.074133,-0.038997,-0.14884,-0.15509,-0.13075,-0.064649,-0.031104
15,-0.11858,0.10307,-0.025842,-0.15048,-0.14325,-0.18863,-0.06136,-0.024856
16,-0.1416,0.099785,-0.0097279,-0.13404,-0.14325,-0.21099,-0.056427,-0.022883
17,-0.14456,0.073804,0.013951,-0.10378,-0.13864,-0.18929,-0.050836,-0.021896
18,-0.12812,0.038287,0.040918,-0.066622,-0.11793,-0.15015,-0.046561,-0.018278
19,-0.098522,-0.0008485,0.06065,-0.030447,-0.078132,-0.13897,-0.050507,-0.011701
20,-0.070568,-0.041628,0.065583,0.0001381,-0.02946,-0.18074,-0.068595,-0.002164
21,-0.047877,-0.07879,0.054072,0.024803,0.017239,-0.26855,-0.095562,0.0083598
22,-0.030447,-0.10115,0.035985,0.04618,0.049468,-0.36918,-0.12023,0.017239
23,-0.015976,-0.092931,0.022172,0.06624,0.062294,-0.44844,-0.12812,0.026119
24,-0.0097279,-0.049521,0.018884,0.083013,0.046508,-0.49349,-0.11825,0.032696
25,-0.015648,0.015266,0.028421,0.089919,-0.0077547,-0.51322,-0.097864,0.03434
26,-0.024856,0.085972,0.043877,0.091892,-0.096878,-0.5221,-0.072542,0.029407
27,-0.028473,0.15668,0.062294,0.088275,-0.19784,-0.52276,-0.044259,0.021514
28,-0.020909,0.22706,0.074791,0.084328,-0.27414,-0.50237,-0.013674,0.01691
29,-0.0038083,0.2902,0.079724,0.07808,-0.28959,-0.45995,0.01987,0.018884
30,0.015266,0.33821,0.073147,0.065912,-0.21659,-0.39615,0.056046,0.02875
31,0.032038,0.36288,0.055717,0.044864,-0.04985,-0.30933,0.087288,0.039602
32,0.047166,0.35959,0.033025,0.021186,0.19121,-0.19192,0.11261,0.043549
33,0.061636,0.33032,0.016581,0.0030979,0.44575,-0.034064,0.13728,0.039602
34,0.07808,0.28066,0.013293,0.0024402,0.64768,0.17871,0.16095,0.028421
35,0.091892,0.21752,0.025132,0.014608,0.75456,0.44246,0.18233,0.016253
36,0.094852,0.14813,0.045851,0.027763,0.75752,0.74272,0.19647,0.010333
37,0.083342,0.080053,0.065254,0.028092,0.68648,1.0463,0.20272,0.010662
38,0.063938,0.01987,0.077093,0.0073732,0.58059,1.283,0.1968,0.015924
39,0.046837,-0.028144,0.077422,-0.027487,0.45957,1.3834,0.17871,0.01987
40,0.040589,-0.061031,0.067885,-0.052481,0.33032,1.3163,0.1501,0.022172
41,0.047824,-0.076817,0.053743,-0.038997,0.20996,1.1235,0.1182,0.024145
42,0.068214,-0.082079,0.039602,0.025132,0.11064,0.89729,0.090577,0.023159
43,0.094194,-0.082079,0.026776,0.12017,0.030723,0.73121,0.073476,0.020528
44,0.11557,-0.078132,0.01987,0.20765,-0.032749,0.66873,0.067556,0.018226
45,0.12116,-0.071884,0.01691,0.25534,-0.075501,0.68287,0.070845,0.018226
46,0.10932,-0.064649,0.016581,0.25369,-0.097536,0.71115,0.076435,0.021514
47,0.084657,-0.059716,0.014608,0.21522,-0.11036,0.69536,0.079066,0.026447
48,0.061965,-0.053796,0.0093464,0.16326,-0.13864,0.60558,0.076106,0.032367
49,0.050455,-0.044588,0.0050711,0.11623,-0.20343,0.44082,0.066569,0.037958
50,0.045193,-0.035051,0.0060577,0.08367,-0.30439,0.23166,0.054401,0.042562
51,0.041247,-0.028473,0.0086887,0.06624,-0.41884,0.017239,0.042233,0.044864
52,0.038287,-0.021567,0.010333,0.061965,-0.51947,-0.16726,0.034669,0.047166
53,0.039931,-0.012359,0.010004,0.065912,-0.58261,-0.30078,0.03434,0.045522
54,0.047495,-0.0011774,0.013293,0.072818,-0.59215,-0.37378,0.04026,0.040918
55,0.060321,0.0080309,0.023159,0.075778,-0.55104,-0.39056,0.049468,0.037958
56,0.076764,0.011977,0.039273,0.072818,-0.4685,-0.36129,0.055388,0.04026
57,0.088275,0.0086887,0.052757,0.059005,-0.34583,-0.31031,0.055059,0.052428
58,0.086959,0.00079584,0.057361,0.039931,-0.17054,-0.2646,0.044864,0.071173
59,0.068543,-0.0067681,0.053743,0.020528,0.057032,-0.24322,0.029736,0.092879
60,0.038287,-0.016305,0.041904,0.0030979,0.31454,-0.2498,0.012635,0.11097
61,0.0093464,-0.030775,0.027763,-0.0093991,0.55099,-0.27644,-0.004466,0.12281
62,-0.01203,-0.051165,0.014937,-0.014332,0.69832,-0.3113,-0.018278,0.1284
63,-0.0265,-0.07879,0.0037556,-0.013345,0.71707,-0.33761,-0.030775,0.12642
64,-0.034064,-0.11595,-0.0067681,-0.011372,0.6286,-0.32906,-0.038339,0.11853
65,-0.035708,-0.1541,-0.015648,-0.014661,0.48851,-0.27019,-0.041299,0.10998
66,-0.035708,-0.18304,-0.020909,-0.021567,0.35597,-0.17515,-0.040641,0.10965
67,-0.036695,-0.19159,-0.019594,-0.028802,0.26849,-0.077146,-0.039326,0.11623
68,-0.039326,-0.18271,-0.011372,-0.028473,0.25698,-0.0024928,-0.038339,0.1205
69,-0.038997,-0.16791,0.00046697,-0.016305,0.33197,0.041247,-0.038668,0.12215
70,-0.037353,-0.16068,0.0093464,0.00079584,0.46845,0.061636,-0.04393,0.11919
71,-0.034064,-0.16462,0.0093464,0.01691,0.60065,0.057361,-0.051494,0.11261
72,-0.025842,-0.17087,0.0014536,0.027434,0.65426,0.015924,-0.060373,0.10538
73,-0.014003,-0.17087,-0.0061104,0.030394,0.59407,-0.066293,-0.069253,0.098141
74,-0.0024928,-0.16068,-0.010715,0.023817,0.43753,-0.17383,-0.071555,0.09255
75,0.0017824,-0.13766,-0.010715,0.013951,0.23331,-0.28663,-0.071884,0.089919
76,0.00046697,-0.10247,-0.0090702,0.0077021,0.024474,-0.3876,-0.066951,0.093208
77,0.0030979,-0.063004,-0.007097,0.010004,-0.16002,-0.46652,-0.053467,0.098798
78,0.013293,-0.024198,-0.00051963,0.025461,-0.30735,-0.52868,-0.028144,0.10439
79,0.030723,0.015924,0.013951,0.05177,-0.42015,-0.5836,0.0080309,0.10143
80,0.049468,0.058019,0.031052,0.081039,-0.50928,-0.65135,0.045193,0.089919
81,0.061965,0.098141,0.047824,0.10538,-0.5938,-0.74804,0.068543,0.066569
82,0.062294,0.12544,0.059663,0.11853,-0.69279,-0.8786,0.06624,0.038287
83,0.053743,0.13563,0.060979,0.12017,-0.81315,-1.0338,0.039931,0.014279
84,0.039931,0.12774,0.056374,0.1136,-0.95851,-1.1841,0.0054,-0.0031506
85,0.027105,0.10472,0.049797,0.10538,-1.1141,-1.2923,-0.016963,-0.011701
86,0.020857,0.067885,0.043549,0.10209,-1.2571,-1.3295,-0.016963,-0.013017
87,0.021514,0.030723,0.039602,0.10242,-1.3607,-1.2841,0.0050711,-0.012359
88,0.029078,0.0073732,0.038944,0.10242,-1.4048,-1.1673,0.036971,-0.01499
89,0.038616,0.010991,0.042891,0.10077,-1.3841,-1.0026,0.067227,-0.025185
90,0.04322,0.033683,0.053086,0.098141,-1.3028,-0.81315,0.088932,-0.041299
91,0.040918,0.063281,0.068871,0.090905,-1.1756,-0.61912,0.10274,-0.060702
92,0.034998,0.093865,0.08663,0.075778,-1.0115,-0.43134,0.10505,-0.081092
93,0.029736,0.1182,0.098141,0.054072,-0.81545,-0.2498,0.091892,-0.099509
94,0.029736,0.13037,0.10209,0.027434,-0.59117,-0.063991,0.06361,-0.11201
95,0.034011,0.12281,0.093865,0.0024402,-0.36096,0.133,0.028421,-0.11727
96,0.036314,0.09255,0.072489,-0.023869,-0.1643,0.32407,-0.0061104,-0.11431
97,0.027105,0.040589,0.035327,-0.056427,-0.031104,0.4793,-0.038997,-0.10707
98,0.0054,-0.019265,-0.010715,-0.091616,0.03434,0.57072,-0.072213,-0.09918
99,-0.022554,-0.07287,-0.054783,-0.12056,0.058019,0.59309,-0.1051,-0.092931
100,-0.047219,-0.10543,-0.085367,-0.13634,0.078737,0.56349,-0.13108,-0.091287
101,-0.060045,-0.11201,-0.10115,-0.13799,0.13004,0.50824,-0.14391,-0.091616
102,-0.060373,-0.097864,-0.10181,-0.12516,0.23133,0.4395,-0.14358,-0.092931
103,-0.051165,-0.076488,-0.091616,-0.098193,0.39313,0.3665,-0.13404,-0.094576
104,-0.031433,-0.054125,-0.076159,-0.060045,0.62038,0.30697,-0.12483,-0.096878
105,-0.0047949,-0.030775,-0.059058,-0.010057,0.89597,0.27639,-0.11398,-0.095891
106,0.022172,-0.0064392,-0.044917,0.04618,1.1716,0.28264,-0.094576,-0.086683
107,0.04026,0.016253,-0.032749,0.10143,1.3768,0.32572,-0.064978,-0.072542
108,0.047824,0.035656,-0.018936,0.13958,1.457,0.40234,-0.024198,-0.059716
109,0.048153,0.050126,-0.0034794,0.13958,1.3626,0.50199,0.024474,-0.051823
110,0.047166,0.059992,0.010333,0.10176,1.0897,0.60591,0.072489,-0.04985
111,0.049797,0.07216,0.017897,0.039602,0.70983,0.6855,0.11064,-0.053467
112,0.062294,0.096167,0.015924,-0.021896,0.33854,0.71016,0.13103,-0.056756
113,0.087617,0.14155,0.0060577,-0.057743,0.070187,0.66445,0.13399,-0.054125
114,0.11787,0.20568,-0.0064392,-0.060045,-0.074186,0.55033,0.12116,-0.044588
115,0.13728,0.27178,-0.017292,-0.038339,-0.14292,0.38557,0.094523,-0.034393
116,0.13464,0.31815,-0.025185,-0.0097279,-0.18534,0.20404,0.063938,-0.025514
117,0.10965,0.32999,-0.026171,0.018226,-0.21264,0.060321,0.039602,-0.018607
118,0.070845,0.30368,-0.019594,0.044535,-0.22251,0.0044134,0.031709,-0.016305
119,0.034011,0.24876,-0.0034794,0.071831,-0.2373,0.045522,0.047824,-0.016305
120,0.010662,0.18595,0.01987,0.10505,-0.29551,0.15339,0.084657,-0.016634
121,0.0037556,0.13399,0.043877,0.13366,-0.42015,0.2731,0.12708,-0.014003
122,0.0093464,0.097483,0.063938,0.14714,-0.60235,0.35466,0.16161,-0.011701
123,0.020857,0.075449,0.082684,0.1432,-0.79539,0.37965,0.18397,-0.0064392
124,0.036971,0.063938,0.10274,0.1307,-0.92168,0.3665,0.19877,0.002769
125,0.055059,0.059005,0.12938,0.12445,-0.90458,0.35729,0.21555,0.011648
126,0.071173,0.055059,0.15569,0.12708,-0.70758,0.37669,0.23758,0.019212
127,0.083999,0.047495,0.17279,0.1432,-0.34649,0.43128,0.25665,0.022501
128,0.093865,0.038287,0.17773,0.18069,0.11491,0.49804,0.27244,0.020199
129,0.099785,0.029078,0.17477,0.24482,0.55329,0.54014,0.28757,0.013951
130,0.097154,0.023817,0.1695,0.32078,0.81737,0.52304,0.30007,0.0034268
131,0.082355,0.022172,0.16457,0.38327,0.81902,0.43095,0.30829,-0.0090702
132,0.056046,0.023817,0.15997,0.41024,0.59309,0.28395,0.3073,-0.019923
133,0.029078,0.027105,0.15339,0.39807,0.28823,0.12511,0.29743,-0.028802
134,0.014279,0.033025,0.14484,0.35236,0.072489,-0.0018351,0.28231,-0.034393
135,0.01987,0.044864,0.133,0.28823,0.040918,-0.066622,0.26948,-0.038011
136,0.047824,0.06624,0.12215,0.22475,0.16852,-0.067937,0.26126,-0.038668
137,0.09255,0.09255,0.1136,0.17871,0.35301,-0.016963,0.24975,-0.035708
