,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.025185,0.08367,0.0044134,0.0057288,-0.0041372,0.11162,-0.12384,-0.031762
1,-0.0090702,0.083013,0.0034268,0.0037556,-0.0067681,0.09551,-0.11332,-0.026829
2,0.0070443,0.085315,0.0044134,0.0011247,-0.014332,0.081368,-0.10576,-0.025514
3,0.022172,0.088603,0.0096753,0.0021113,-0.021896,0.072818,-0.096878,-0.027158
4,0.032038,0.087288,0.014279,0.0044134,-0.025842,0.068543,-0.085367,-0.032091
5,0.036642,0.085644,0.018555,0.01132,-0.021896,0.0692,-0.070897,-0.038011
6,0.035327,0.086959,0.018884,0.019541,-0.013017,0.074462,-0.055769,-0.042615
7,0.026447,0.092221,0.016581,0.02579,-0.0080836,0.080053,-0.040313,-0.044917
8,0.013622,0.10077,0.013622,0.027763,-0.0077547,0.08367,-0.024198,-0.047877
9,0.0017824,0.10801,0.011977,0.028092,-0.0054526,0.079395,-0.004466,-0.048534
10,-0.0047949,0.11327,0.010991,0.026776,0.0024402,0.070845,0.020199,-0.042944
11,-0.0097279,0.11393,0.011648,0.023817,0.010004,0.059992,0.046837,-0.030775
12,-0.0097279,0.10965,0.010991,0.023817,0.014937,0.050126,0.070845,-0.014332
13,-0.0028217,0.10538,0.0093464,0.025461,0.016253,0.039602,0.085972,-0.00019077
14,0.010333,0.1034,0.0090175,0.030065,0.017897,0.029736,0.093208,0.015595
15,0.023488,0.10636,0.013293,0.037958,0.023817,0.017239,0.093536,0.033354
16,0.033683,0.11195,0.018884,0.049139,0.033354,0.0054,0.090248,0.056046
17,0.039602,0.1136,0.022501,0.061965,0.039602,-0.0084125,0.085972,0.082355
18,0.039931,0.10603,0.020857,0.074462,0.038944,-0.020909,0.085644,0.10998
19,0.038287,0.093208,0.016253,0.080382,0.030723,-0.03538,0.092221,0.13432
20,0.038287,0.082355,0.010662,0.080053,0.019212,-0.053796,0.10834,0.15273
21,0.043877,0.080711,0.0093464,0.072818,0.0080309,-0.075173,0.1284,0.16161
22,0.053743,0.086959,0.013622,0.061307,0.0070443,-0.094905,0.1501,0.1626
23,0.064925,0.093865,0.01987,0.047824,0.015595,-0.10937,0.16654,0.16095
24,0.070845,0.10044,0.024474,0.040589,0.028092,-0.1199,0.17641,0.16391
25,0.069529,0.1034,0.021843,0.036642,0.039273,-0.12746,0.18397,0.17049
26,0.060979,0.1034,0.014279,0.034998,0.045193,-0.13174,0.1922,0.17904
27,0.047824,0.096167,0.0057288,0.038287,0.04618,-0.13503,0.20009,0.1843
28,0.033354,0.084328,0.0014536,0.042891,0.043549,-0.14095,0.20305,0.18989
29,0.021186,0.072489,0.0044134,0.041575,0.037958,-0.1495,0.1991,0.19384
30,0.015595,0.067556,0.010991,0.031709,0.032367,-0.15772,0.18792,0.19384
31,0.01987,0.067556,0.014608,0.017568,0.029407,-0.16462,0.17115,0.19384
32,0.029407,0.071502,0.0093464,0.0037556,0.026776,-0.17153,0.15142,0.1968
33,0.0373,0.079066,-0.0011774,-0.0034794,0.023159,-0.17975,0.13366,0.20502
34,0.038287,0.084328,-0.0097279,-0.00019077,0.020199,-0.19291,0.12511,0.21555
35,0.032696,0.079724,-0.012359,0.0096753,0.017897,-0.20869,0.13103,0.22903
36,0.023817,0.062623,-0.0093991,0.01987,0.019212,-0.22316,0.15306,0.2481
37,0.01691,0.037629,-0.0024928,0.028421,0.027763,-0.2304,0.18299,0.26718
38,0.014937,0.010991,0.0050711,0.031709,0.037629,-0.23073,0.20963,0.28296
39,0.020199,-0.0080836,0.010333,0.034669,0.041575,-0.22908,0.22837,0.29086
40,0.025461,-0.015319,0.013622,0.038616,0.044535,-0.23138,0.23725,0.29283
41,0.034669,-0.0074258,0.022172,0.045193,0.04618,-0.23007,0.24153,0.29415
42,0.044206,0.0080309,0.034011,0.05177,0.045522,-0.22349,0.24218,0.29086
43,0.050455,0.02283,0.048153,0.057361,0.045851,-0.20771,0.23528,0.2754
44,0.049468,0.027763,0.056703,0.060321,0.044206,-0.18534,0.21785,0.2458
45,0.043549,0.022501,0.057361,0.057032,0.037958,-0.15838,0.19253,0.20765
46,0.038616,0.0083598,0.052428,0.046508,0.022501,-0.1324,0.16918,0.16753
47,0.033354,-0.0047949,0.042233,0.03434,-0.00051963,-0.10905,0.15207,0.13432
48,0.027763,-0.010386,0.031709,0.024474,-0.021567,-0.091945,0.13892,0.11064
49,0.021843,-0.011043,0.025461,0.023488,-0.031104,-0.081092,0.12379,0.095839
50,0.022501,-0.0097279,0.023817,0.026776,-0.027158,-0.079448,0.10373,0.08367
51,0.030394,-0.0093991,0.024474,0.031052,-0.013345,-0.083723,0.080053,0.073476
52,0.041575,-0.01203,0.02579,0.035656,0.00046697,-0.086025,0.059663,0.06624
53,0.051113,-0.016963,0.026447,0.041247,0.0086887,-0.079448,0.045522,0.06361
54,0.059663,-0.02354,0.024803,0.044535,0.010991,-0.065635,0.035985,0.0692
55,0.065912,-0.034722,0.024145,0.041247,0.010991,-0.05281,0.033354,0.077093
56,0.070187,-0.046561,0.021843,0.035985,0.014279,-0.044259,0.033025,0.083342
57,0.064925,-0.0584,0.018555,0.031709,0.021843,-0.041628,0.030723,0.085644
58,0.051113,-0.063991,0.014279,0.031381,0.033025,-0.045903,0.02283,0.083013
59,0.032367,-0.063662,0.0077021,0.035327,0.040918,-0.056098,0.0067154,0.076764
60,0.013622,-0.061031,0.0040845,0.039602,0.04026,-0.07024,-0.01203,0.074133
61,0.0040845,-0.059716,0.0024402,0.038616,0.02875,-0.083394,-0.025514,0.081368
