,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
0,-0.030118,0.13333,-0.015319,0.017239,0.030065,0.35729,-0.2179,-0.37806
1,-0.034722,0.13267,-0.013674,0.022501,0.030065,0.34084,-0.21922,-0.34451
2,-0.037353,0.12741,-0.017292,0.024474,0.030394,0.32999,-0.21889,-0.3113
3,-0.036037,0.11721,-0.018607,0.023159,0.030723,0.3198,-0.20968,-0.28302
4,-0.032091,0.10274,-0.011701,0.024145,0.031709,0.30927,-0.19455,-0.26493
5,-0.0265,0.087946,0.002769,0.02875,0.033683,0.29579,-0.18304,-0.25901
6,-0.020581,0.076764,0.01987,0.034011,0.035985,0.28165,-0.1837,-0.26
7,-0.016305,0.069529,0.034669,0.031709,0.04026,0.26915,-0.19554,-0.25901
8,-0.013345,0.06624,0.042891,0.019212,0.043877,0.26027,-0.20869,-0.2521
9,-0.0087413,0.067227,0.040589,0.0044134,0.04026,0.25271,-0.2133,-0.23763
10,-0.0038083,0.0692,0.027763,-0.0077547,0.02875,0.23955,-0.20606,-0.2179
11,-0.0031506,0.064925,0.0080309,-0.016305,0.013951,0.21522,-0.1883,-0.19258
12,0.0001381,0.05769,-0.0067681,-0.014003,0.010991,0.18134,-0.15377,-0.15279
13,0.0090175,0.049468,-0.011043,-0.0011774,0.019541,0.14418,-0.10839,-0.10346
14,0.021186,0.044206,-0.0038083,0.015266,0.030723,0.11195,-0.065307,-0.055112
15,0.02875,0.042233,0.010004,0.026447,0.036971,0.093536,-0.038011,-0.017621
16,0.030065,0.040589,0.023488,0.029736,0.033354,0.087946,-0.031433,0.0021113
17,0.031709,0.037958,0.03434,0.029407,0.020528,0.09255,-0.042615,0.0030979
18,0.035656,0.037958,0.038616,0.026447,0.0047422,0.098141,-0.062347,-0.007097
19,0.04026,0.040918,0.035656,0.023817,-0.0061104,0.097154,-0.079119,-0.018936
20,0.040918,0.040918,0.026447,0.023817,-0.0077547,0.086959,-0.089314,-0.022883
21,0.040589,0.03434,0.015924,0.025461,-0.0038083,0.071502,-0.088327,-0.011372
22,0.040918,0.02283,0.0093464,0.024803,0.0014536,0.054072,-0.075501,0.015924
